method,sample_idx,metric_column,value
gan,109,psd_slope_sr,0.8017585022511633
gan,109,psd_slope_delta,-1.656653857841973
gan,109,psd_slope_abs_delta,1.656653857841973
gan,109,grad_mae,0.39636005154768894
gan,109,grad_w1,0.04622087331996528
gan,109,grad_kurtosis_gt,14.524527024298001
gan,109,grad_kurtosis_sr,21.35345596093846
gan,109,grad_kurtosis_delta,6.828928936640461
gan,109,grad_kurtosis_abs_delta,6.828928936640461
gan,109,exceed_frac_gt_t5,0.970816
gan,109,exceed_frac_sr_t5,0.974036
gan,109,exceed_frac_delta_t5,0.0032200000000000006
gan,109,exceed_frac_abs_delta_t5,0.0032200000000000006
gan,109,exceed_frac_gt_t10,0.666652
gan,109,exceed_frac_sr_t10,0.683056
gan,109,exceed_frac_delta_t10,0.016403999999999974
gan,109,exceed_frac_abs_delta_t10,0.016403999999999974
gan,109,exceed_frac_gt_t15,0.070228
gan,109,exceed_frac_sr_t15,0.066344
gan,109,exceed_frac_delta_t15,-0.0038839999999999986
gan,109,exceed_frac_abs_delta_t15,0.0038839999999999986
gan,109,exceed_frac_gt_p90,0.1
gan,109,exceed_frac_sr_p90,0.097568
gan,109,exceed_frac_delta_p90,-0.0024320000000000036
gan,109,exceed_frac_abs_delta_p90,0.0024320000000000036
gan,109,exceed_frac_gt_p95,0.05
gan,109,exceed_frac_sr_p95,0.047336
gan,109,exceed_frac_delta_p95,-0.0026639999999999997
gan,109,exceed_frac_abs_delta_p95,0.0026639999999999997
gan,109,exceed_frac_gt_p99,0.01
gan,109,exceed_frac_sr_p99,0.013332
gan,109,exceed_frac_delta_p99,0.003332
gan,109,exceed_frac_abs_delta_p99,0.003332
gan,109,pd_distance,20.853111383838083
gan,109,mt_distance,7.198193550109863
gan,109,ssim,0.45596507846892503
gan,110,psnr,27.897643844628302
gan,110,wpd_bias,36.32374896142388
gan,110,wpd_mae,356.38581062271754
gan,110,wpd_rmse,640.7231025787356
gan,110,wpd_w1,38.99188078132552
gan,110,psd_log_l2,0.8023133869467777
gan,110,psd_slope_gt,2.5116273264193554
gan,110,psd_slope_sr,0.837561244747258
gan,110,psd_slope_delta,-1.6740660816720974
gan,110,psd_slope_abs_delta,1.6740660816720974
gan,110,grad_mae,0.3900329553275293
gan,110,grad_w1,0.0490902226546841
gan,110,grad_kurtosis_gt,14.8881813789416
gan,110,grad_kurtosis_sr,22.841139445894235
gan,110,grad_kurtosis_delta,7.952958066952636
gan,110,grad_kurtosis_abs_delta,7.952958066952636
gan,110,exceed_frac_gt_t5,0.972044
gan,110,exceed_frac_sr_t5,0.974244
gan,110,exceed_frac_delta_t5,0.0021999999999999797
gan,110,exceed_frac_abs_delta_t5,0.0021999999999999797
gan,110,exceed_frac_gt_t10,0.6523
gan,110,exceed_frac_sr_t10,0.671892
gan,110,exceed_frac_delta_t10,0.019592000000000054
gan,110,exceed_frac_abs_delta_t10,0.019592000000000054
gan,110,exceed_frac_gt_t15,0.09396
gan,110,exceed_frac_sr_t15,0.090604
gan,110,exceed_frac_delta_t15,-0.003355999999999998
gan,110,exceed_frac_abs_delta_t15,0.003355999999999998
gan,110,exceed_frac_gt_p90,0.1
gan,110,exceed_frac_sr_p90,0.09654
gan,110,exceed_frac_delta_p90,-0.0034600000000000047
gan,110,exceed_frac_abs_delta_p90,0.0034600000000000047
gan,110,exceed_frac_gt_p95,0.05
gan,110,exceed_frac_sr_p95,0.050408
gan,110,exceed_frac_delta_p95,0.00040799999999999864
gan,110,exceed_frac_abs_delta_p95,0.00040799999999999864
gan,110,exceed_frac_gt_p99,0.01
gan,110,exceed_frac_sr_p99,0.011492
gan,110,exceed_frac_delta_p99,0.0014920000000000003
gan,110,exceed_frac_abs_delta_p99,0.0014920000000000003
gan,110,pd_distance,19.600364202728887
gan,110,mt_distance,6.568319320678711
gan,110,ssim,0.4416790130745641
gan,111,psnr,28.776301097243916
gan,111,wpd_bias,37.4424379646375
gan,111,wpd_mae,344.39001352455523
gan,111,wpd_rmse,613.8389543880994
gan,111,wpd_w1,40.848448862753756
gan,111,psd_log_l2,0.8154414373541461
gan,111,psd_slope_gt,2.517910851878576
gan,111,psd_slope_sr,0.7799012138962896
gan,111,psd_slope_delta,-1.7380096379822865
gan,111,psd_slope_abs_delta,1.7380096379822865
gan,111,grad_mae,0.3789077163667827
gan,111,grad_w1,0.0495978686393624
gan,111,grad_kurtosis_gt,16.432807524041753
gan,111,grad_kurtosis_sr,25.7104547982624
gan,111,grad_kurtosis_delta,9.277647274220648
gan,111,grad_kurtosis_abs_delta,9.277647274220648
gan,111,exceed_frac_gt_t5,0.970996
gan,111,exceed_frac_sr_t5,0.97404
gan,111,exceed_frac_delta_t5,0.0030440000000000467
gan,111,exceed_frac_abs_delta_t5,0.0030440000000000467
gan,111,exceed_frac_gt_t10,0.627288
gan,111,exceed_frac_sr_t10,0.647044
gan,111,exceed_frac_delta_t10,0.019755999999999996
gan,111,exceed_frac_abs_delta_t10,0.019755999999999996
gan,111,exceed_frac_gt_t15,0.126452
gan,111,exceed_frac_sr_t15,0.1238
gan,111,exceed_frac_delta_t15,-0.0026520000000000155
gan,111,exceed_frac_abs_delta_t15,0.0026520000000000155
gan,111,exceed_frac_gt_p90,0.1
gan,111,exceed_frac_sr_p90,0.097416
gan,111,exceed_frac_delta_p90,-0.002584000000000003
gan,111,exceed_frac_abs_delta_p90,0.002584000000000003
gan,111,exceed_frac_gt_p95,0.05
gan,111,exceed_frac_sr_p95,0.049952
gan,111,exceed_frac_delta_p95,-4.799999999999943e-05
gan,111,exceed_frac_abs_delta_p95,4.799999999999943e-05
gan,111,exceed_frac_gt_p99,0.01
gan,111,exceed_frac_sr_p99,0.01096
gan,111,exceed_frac_delta_p99,0.000959999999999999
gan,111,exceed_frac_abs_delta_p99,0.000959999999999999
gan,111,pd_distance,18.815230764049467
gan,111,mt_distance,8.167459487915039
gan,111,ssim,0.45731979860276584
gan,112,psnr,28.275192771148816
gan,112,wpd_bias,36.465197262489376
gan,112,wpd_mae,320.42948424820133
gan,112,wpd_rmse,553.9922486374612
gan,112,wpd_w1,41.9634294245324
gan,112,psd_log_l2,0.836718196933073
gan,112,psd_slope_gt,2.5521422961047304
gan,112,psd_slope_sr,0.7090405368906869
gan,112,psd_slope_delta,-1.8431017592140435
gan,112,psd_slope_abs_delta,1.8431017592140435
gan,112,grad_mae,0.36197160080528396
gan,112,grad_w1,0.04390008443275359
gan,112,grad_kurtosis_gt,17.356303881892384
gan,112,grad_kurtosis_sr,27.841539039949097
gan,112,grad_kurtosis_delta,10.485235158056714
gan,112,grad_kurtosis_abs_delta,10.485235158056714
gan,112,exceed_frac_gt_t5,0.960496
gan,112,exceed_frac_sr_t5,0.965916
gan,112,exceed_frac_delta_t5,0.00541999999999998
gan,112,exceed_frac_abs_delta_t5,0.00541999999999998
gan,112,exceed_frac_gt_t10,0.588268
gan,112,exceed_frac_sr_t10,0.606984
gan,112,exceed_frac_delta_t10,0.018715999999999955
gan,112,exceed_frac_abs_delta_t10,0.018715999999999955
gan,112,exceed_frac_gt_t15,0.15344
gan,112,exceed_frac_sr_t15,0.1507
gan,112,exceed_frac_delta_t15,-0.0027399999999999924
gan,112,exceed_frac_abs_delta_t15,0.0027399999999999924
gan,112,exceed_frac_gt_p90,0.1
gan,112,exceed_frac_sr_p90,0.097272
gan,112,exceed_frac_delta_p90,-0.002728000000000008
gan,112,exceed_frac_abs_delta_p90,0.002728000000000008
gan,112,exceed_frac_gt_p95,0.05
gan,112,exceed_frac_sr_p95,0.050296
gan,112,exceed_frac_delta_p95,0.00029599999999999765
gan,112,exceed_frac_abs_delta_p95,0.00029599999999999765
gan,112,exceed_frac_gt_p99,0.01
gan,112,exceed_frac_sr_p99,0.010628
gan,112,exceed_frac_delta_p99,0.0006280000000000001
gan,112,exceed_frac_abs_delta_p99,0.0006280000000000001
gan,112,pd_distance,19.372446559915602
gan,112,mt_distance,6.682409286499023
gan,112,ssim,0.44169217988035236
gan,113,psnr,27.992375396391836
gan,113,wpd_bias,32.51537154928348
gan,113,wpd_mae,288.4352419755194
gan,113,wpd_rmse,491.40457206416943
gan,113,wpd_w1,38.697907069199225
gan,113,psd_log_l2,0.8154365081610984
gan,113,psd_slope_gt,2.431485046440205
gan,113,psd_slope_sr,0.7658203859365722
gan,113,psd_slope_delta,-1.6656646605036327
gan,113,psd_slope_abs_delta,1.6656646605036327
gan,113,grad_mae,0.34389792994973234
gan,113,grad_w1,0.037970100315247314
gan,113,grad_kurtosis_gt,17.818271719812817
gan,113,grad_kurtosis_sr,28.658480737099328
gan,113,grad_kurtosis_delta,10.840209017286512
gan,113,grad_kurtosis_abs_delta,10.840209017286512
gan,113,exceed_frac_gt_t5,0.950016
gan,113,exceed_frac_sr_t5,0.95336
gan,113,exceed_frac_delta_t5,0.0033440000000000136
gan,113,exceed_frac_abs_delta_t5,0.0033440000000000136
gan,113,exceed_frac_gt_t10,0.542524
gan,113,exceed_frac_sr_t10,0.559216
gan,113,exceed_frac_delta_t10,0.01669200000000004
gan,113,exceed_frac_abs_delta_t10,0.01669200000000004
gan,113,exceed_frac_gt_t15,0.177548
gan,113,exceed_frac_sr_t15,0.178344
gan,113,exceed_frac_delta_t15,0.0007959999999999912
gan,113,exceed_frac_abs_delta_t15,0.0007959999999999912
gan,113,exceed_frac_gt_p90,0.1
gan,113,exceed_frac_sr_p90,0.097276
gan,113,exceed_frac_delta_p90,-0.002724000000000004
gan,113,exceed_frac_abs_delta_p90,0.002724000000000004
gan,113,exceed_frac_gt_p95,0.049996
gan,113,exceed_frac_sr_p95,0.05054
gan,113,exceed_frac_delta_p95,0.0005440000000000028
gan,113,exceed_frac_abs_delta_p95,0.0005440000000000028
gan,113,exceed_frac_gt_p99,0.01
gan,113,exceed_frac_sr_p99,0.008012
gan,113,exceed_frac_delta_p99,-0.001988
gan,113,exceed_frac_abs_delta_p99,0.001988
gan,113,pd_distance,18.415536047943895
gan,113,mt_distance,6.949485778808594
gan,113,ssim,0.4456831875321771
gan,114,psnr,28.34897837277725
gan,114,wpd_bias,26.258720537501333
gan,114,wpd_mae,272.7685378720125
gan,114,wpd_rmse,449.82330068656313
gan,114,wpd_w1,33.733297138716274
gan,114,psd_log_l2,0.8132667515026558
gan,114,psd_slope_gt,2.4531744868237766
gan,114,psd_slope_sr,0.7317369126313739
gan,114,psd_slope_delta,-1.7214375741924028
gan,114,psd_slope_abs_delta,1.7214375741924028
gan,114,grad_mae,0.33074136159288536
gan,114,grad_w1,0.049423461584138434
gan,114,grad_kurtosis_gt,19.3950691009872
gan,114,grad_kurtosis_sr,29.516036900194987
gan,114,grad_kurtosis_delta,10.120967799207786
gan,114,grad_kurtosis_abs_delta,10.120967799207786
gan,114,exceed_frac_gt_t5,0.942708
gan,114,exceed_frac_sr_t5,0.94808
gan,114,exceed_frac_delta_t5,0.005372000000000043
gan,114,exceed_frac_abs_delta_t5,0.005372000000000043
gan,114,exceed_frac_gt_t10,0.505588
gan,114,exceed_frac_sr_t10,0.519136
gan,114,exceed_frac_delta_t10,0.013548000000000004
gan,114,exceed_frac_abs_delta_t10,0.013548000000000004
gan,114,exceed_frac_gt_t15,0.197052
gan,114,exceed_frac_sr_t15,0.199388
gan,114,exceed_frac_delta_t15,0.0023360000000000047
gan,114,exceed_frac_abs_delta_t15,0.0023360000000000047
gan,114,exceed_frac_gt_p90,0.1
gan,114,exceed_frac_sr_p90,0.097788
gan,114,exceed_frac_delta_p90,-0.0022120000000000056
gan,114,exceed_frac_abs_delta_p90,0.0022120000000000056
gan,114,exceed_frac_gt_p95,0.05
gan,114,exceed_frac_sr_p95,0.051948
gan,114,exceed_frac_delta_p95,0.0019479999999999983
gan,114,exceed_frac_abs_delta_p95,0.0019479999999999983
gan,114,exceed_frac_gt_p99,0.01
gan,114,exceed_frac_sr_p99,0.007916
gan,114,exceed_frac_delta_p99,-0.0020840000000000008
gan,114,exceed_frac_abs_delta_p99,0.0020840000000000008
gan,114,pd_distance,16.84887862793787
gan,114,mt_distance,5.899235248565674
gan,114,ssim,0.47130978333226614
gan,115,psnr,29.04287752514754
gan,115,wpd_bias,32.002982677868296
gan,115,wpd_mae,264.8325463644938
gan,115,wpd_rmse,438.1668229757991
gan,115,wpd_w1,34.99096959401203
gan,115,psd_log_l2,0.8287062547258477
gan,115,psd_slope_gt,2.539153020485293
gan,115,psd_slope_sr,0.6723919004194862
gan,115,psd_slope_delta,-1.8667611200658065
gan,115,psd_slope_abs_delta,1.8667611200658065
gan,115,grad_mae,0.32976258928460284
gan,115,grad_w1,0.05481169108000951
gan,115,grad_kurtosis_gt,19.188254489306573
gan,115,grad_kurtosis_sr,20.975962093966302
gan,115,grad_kurtosis_delta,1.7877076046597296
gan,115,grad_kurtosis_abs_delta,1.7877076046597296
gan,115,exceed_frac_gt_t5,0.935092
gan,115,exceed_frac_sr_t5,0.943628
gan,115,exceed_frac_delta_t5,0.008535999999999988
gan,115,exceed_frac_abs_delta_t5,0.008535999999999988
gan,115,exceed_frac_gt_t10,0.483236
gan,115,exceed_frac_sr_t10,0.495936
gan,115,exceed_frac_delta_t10,0.012699999999999989
gan,115,exceed_frac_abs_delta_t10,0.012699999999999989
gan,115,exceed_frac_gt_t15,0.20792
gan,115,exceed_frac_sr_t15,0.210772
gan,115,exceed_frac_delta_t15,0.0028519999999999934
gan,115,exceed_frac_abs_delta_t15,0.0028519999999999934
gan,115,exceed_frac_gt_p90,0.1
gan,115,exceed_frac_sr_p90,0.10294
gan,115,exceed_frac_delta_p90,0.002939999999999998
gan,115,exceed_frac_abs_delta_p90,0.002939999999999998
gan,115,exceed_frac_gt_p95,0.05
gan,115,exceed_frac_sr_p95,0.050748
gan,115,exceed_frac_delta_p95,0.0007479999999999987
gan,115,exceed_frac_abs_delta_p95,0.0007479999999999987
gan,115,exceed_frac_gt_p99,0.01
gan,115,exceed_frac_sr_p99,0.0102
gan,115,exceed_frac_delta_p99,0.00020000000000000052
gan,115,exceed_frac_abs_delta_p99,0.00020000000000000052
gan,115,pd_distance,17.25298248796687
gan,115,mt_distance,7.232174873352051
gan,115,ssim,0.5068055946637543
gan,116,psnr,28.57390419900739
gan,116,wpd_bias,26.132220766126707
gan,116,wpd_mae,271.2894545526282
gan,116,wpd_rmse,449.39118694972586
gan,116,wpd_w1,29.391870652115614
gan,116,psd_log_l2,0.8586486560921048
gan,116,psd_slope_gt,2.663864975019489
gan,116,psd_slope_sr,0.7928741424538783
gan,116,psd_slope_delta,-1.8709908325656106
gan,116,psd_slope_abs_delta,1.8709908325656106
gan,116,grad_mae,0.34509809848952694
gan,116,grad_w1,0.06049716650503097
gan,116,grad_kurtosis_gt,17.809157536107968
gan,116,grad_kurtosis_sr,21.763596585995895
gan,116,grad_kurtosis_delta,3.9544390498879274
gan,116,grad_kurtosis_abs_delta,3.9544390498879274
gan,116,exceed_frac_gt_t5,0.932248
gan,116,exceed_frac_sr_t5,0.943552
gan,116,exceed_frac_delta_t5,0.01130399999999998
gan,116,exceed_frac_abs_delta_t5,0.01130399999999998
gan,116,exceed_frac_gt_t10,0.476428
gan,116,exceed_frac_sr_t10,0.48696
gan,116,exceed_frac_delta_t10,0.010531999999999986
gan,116,exceed_frac_abs_delta_t10,0.010531999999999986
gan,116,exceed_frac_gt_t15,0.206224
gan,116,exceed_frac_sr_t15,0.211108
gan,116,exceed_frac_delta_t15,0.0048839999999999995
gan,116,exceed_frac_abs_delta_t15,0.0048839999999999995
gan,116,exceed_frac_gt_p90,0.1
gan,116,exceed_frac_sr_p90,0.101416
gan,116,exceed_frac_delta_p90,0.0014160000000000006
gan,116,exceed_frac_abs_delta_p90,0.0014160000000000006
gan,116,exceed_frac_gt_p95,0.05
gan,116,exceed_frac_sr_p95,0.05044
gan,116,exceed_frac_delta_p95,0.00043999999999999595
gan,116,exceed_frac_abs_delta_p95,0.00043999999999999595
gan,116,exceed_frac_gt_p99,0.01
gan,116,exceed_frac_sr_p99,0.008756
gan,116,exceed_frac_delta_p99,-0.0012440000000000003
gan,116,exceed_frac_abs_delta_p99,0.0012440000000000003
gan,116,pd_distance,17.129081493158413
gan,116,mt_distance,7.636551856994629
gan,116,ssim,0.5072475749404373
gan,117,psnr,28.504300119239808
gan,117,wpd_bias,24.527381038020767
gan,117,wpd_mae,288.7618451853437
gan,117,wpd_rmse,474.94341623248937
gan,117,wpd_w1,30.75819053167577
gan,117,psd_log_l2,0.8584301038120624
gan,117,psd_slope_gt,2.6822441095304903
gan,117,psd_slope_sr,0.7928010356354975
gan,117,psd_slope_delta,-1.8894430738949928
gan,117,psd_slope_abs_delta,1.8894430738949928
gan,117,grad_mae,0.35666330072337205
gan,117,grad_w1,0.05570802830102748
gan,117,grad_kurtosis_gt,15.662541793566826
gan,117,grad_kurtosis_sr,18.376110961761096
gan,117,grad_kurtosis_delta,2.7135691681942706
gan,117,grad_kurtosis_abs_delta,2.7135691681942706
gan,117,exceed_frac_gt_t5,0.932936
gan,117,exceed_frac_sr_t5,0.941496
gan,117,exceed_frac_delta_t5,0.008560000000000012
gan,117,exceed_frac_abs_delta_t5,0.008560000000000012
gan,117,exceed_frac_gt_t10,0.481824
gan,117,exceed_frac_sr_t10,0.493276
gan,117,exceed_frac_delta_t10,0.011452000000000018
gan,117,exceed_frac_abs_delta_t10,0.011452000000000018
gan,117,exceed_frac_gt_t15,0.198556
gan,117,exceed_frac_sr_t15,0.203616
gan,117,exceed_frac_delta_t15,0.005059999999999981
gan,117,exceed_frac_abs_delta_t15,0.005059999999999981
gan,117,exceed_frac_gt_p90,0.1
gan,117,exceed_frac_sr_p90,0.10016
gan,117,exceed_frac_delta_p90,0.00015999999999999348
gan,117,exceed_frac_abs_delta_p90,0.00015999999999999348
gan,117,exceed_frac_gt_p95,0.05
gan,117,exceed_frac_sr_p95,0.04974
gan,117,exceed_frac_delta_p95,-0.0002600000000000033
gan,117,exceed_frac_abs_delta_p95,0.0002600000000000033
gan,117,exceed_frac_gt_p99,0.01
gan,117,exceed_frac_sr_p99,0.007712
gan,117,exceed_frac_delta_p99,-0.002288
gan,117,exceed_frac_abs_delta_p99,0.002288
gan,117,pd_distance,18.592743212240446
gan,117,mt_distance,8.683184623718262
gan,117,ssim,0.5130151014790715
gan,118,psnr,28.719502505656703
gan,118,wpd_bias,19.872490720982775
gan,118,wpd_mae,296.55199530266344
gan,118,wpd_rmse,483.0505967065199
gan,118,wpd_w1,24.26401848954278
gan,118,psd_log_l2,0.8064705343241441
gan,118,psd_slope_gt,2.4028776905713585
gan,118,psd_slope_sr,0.7028166686469245
gan,118,psd_slope_delta,-1.700061021924434
gan,118,psd_slope_abs_delta,1.700061021924434
gan,118,grad_mae,0.36480661665089376
gan,118,grad_w1,0.06845863521867789
gan,118,grad_kurtosis_gt,15.276077226999792
gan,118,grad_kurtosis_sr,15.964274149155951
gan,118,grad_kurtosis_delta,0.688196922156159
gan,118,grad_kurtosis_abs_delta,0.688196922156159
gan,118,exceed_frac_gt_t5,0.92256
gan,118,exceed_frac_sr_t5,0.932432
gan,118,exceed_frac_delta_t5,0.009871999999999992
gan,118,exceed_frac_abs_delta_t5,0.009871999999999992
gan,118,exceed_frac_gt_t10,0.5093
gan,118,exceed_frac_sr_t10,0.516172
gan,118,exceed_frac_delta_t10,0.006871999999999989
gan,118,exceed_frac_abs_delta_t10,0.006871999999999989
gan,118,exceed_frac_gt_t15,0.182984
gan,118,exceed_frac_sr_t15,0.188712
gan,118,exceed_frac_delta_t15,0.005727999999999983
gan,118,exceed_frac_abs_delta_t15,0.005727999999999983
gan,118,exceed_frac_gt_p90,0.1
gan,118,exceed_frac_sr_p90,0.10086
gan,118,exceed_frac_delta_p90,0.0008599999999999997
gan,118,exceed_frac_abs_delta_p90,0.0008599999999999997
gan,118,exceed_frac_gt_p95,0.05
gan,118,exceed_frac_sr_p95,0.048224
gan,118,exceed_frac_delta_p95,-0.0017759999999999998
gan,118,exceed_frac_abs_delta_p95,0.0017759999999999998
gan,118,exceed_frac_gt_p99,0.01
gan,118,exceed_frac_sr_p99,0.010056
gan,118,exceed_frac_delta_p99,5.6000000000000494e-05
gan,118,exceed_frac_abs_delta_p99,5.6000000000000494e-05
gan,118,pd_distance,19.893975298384717
gan,118,mt_distance,9.465571403503418
gan,118,ssim,0.48005437598097356
gan,119,psnr,28.64859349736028
gan,119,wpd_bias,16.12848448841139
gan,119,wpd_mae,299.58532429477646
gan,119,wpd_rmse,477.8904833391336
gan,119,wpd_w1,28.494180003941736
gan,119,psd_log_l2,0.7401698403244761
gan,119,psd_slope_gt,2.138772799619028
gan,119,psd_slope_sr,0.6692927726410526
gan,119,psd_slope_delta,-1.4694800269779758
gan,119,psd_slope_abs_delta,1.4694800269779758
gan,119,grad_mae,0.36235774053472064
gan,119,grad_w1,0.07260206039163997
gan,119,grad_kurtosis_gt,14.040633301305743
gan,119,grad_kurtosis_sr,14.703624951045935
gan,119,grad_kurtosis_delta,0.6629916497401922
gan,119,grad_kurtosis_abs_delta,0.6629916497401922
gan,119,exceed_frac_gt_t5,0.913044
gan,119,exceed_frac_sr_t5,0.920716
gan,119,exceed_frac_delta_t5,0.007672000000000012
gan,119,exceed_frac_abs_delta_t5,0.007672000000000012
gan,119,exceed_frac_gt_t10,0.55378
gan,119,exceed_frac_sr_t10,0.560908
gan,119,exceed_frac_delta_t10,0.007127999999999912
gan,119,exceed_frac_abs_delta_t10,0.007127999999999912
gan,119,exceed_frac_gt_t15,0.185688
gan,119,exceed_frac_sr_t15,0.189916
gan,119,exceed_frac_delta_t15,0.0042280000000000095
gan,119,exceed_frac_abs_delta_t15,0.0042280000000000095
gan,119,exceed_frac_gt_p90,0.1
gan,119,exceed_frac_sr_p90,0.098268
gan,119,exceed_frac_delta_p90,-0.0017320000000000113
gan,119,exceed_frac_abs_delta_p90,0.0017320000000000113
gan,119,exceed_frac_gt_p95,0.05
gan,119,exceed_frac_sr_p95,0.050664
gan,119,exceed_frac_delta_p95,0.0006639999999999979
gan,119,exceed_frac_abs_delta_p95,0.0006639999999999979
gan,119,exceed_frac_gt_p99,0.01
gan,119,exceed_frac_sr_p99,0.007804
gan,119,exceed_frac_delta_p99,-0.002196
gan,119,exceed_frac_abs_delta_p99,0.002196
gan,119,pd_distance,20.557132674744736
gan,119,mt_distance,6.129123687744141
gan,119,ssim,0.47007327830598333
gan,120,psnr,28.056405626868955
gan,120,wpd_bias,19.807033913207672
gan,120,wpd_mae,309.5303614677645
gan,120,wpd_rmse,499.6170709921167
gan,120,wpd_w1,30.558182451155204
gan,120,psd_log_l2,0.6594494495861232
gan,120,psd_slope_gt,1.8271397891062162
gan,120,psd_slope_sr,0.5826462657622924
gan,120,psd_slope_delta,-1.2444935233439238
gan,120,psd_slope_abs_delta,1.2444935233439238
gan,120,grad_mae,0.36960340035765415
gan,120,grad_w1,0.07494999909427055
gan,120,grad_kurtosis_gt,15.608537130845948
gan,120,grad_kurtosis_sr,15.947597872835889
gan,120,grad_kurtosis_delta,0.3390607419899414
gan,120,grad_kurtosis_abs_delta,0.3390607419899414
gan,120,exceed_frac_gt_t5,0.909956
gan,120,exceed_frac_sr_t5,0.916056
gan,120,exceed_frac_delta_t5,0.006099999999999994
gan,120,exceed_frac_abs_delta_t5,0.006099999999999994
gan,120,exceed_frac_gt_t10,0.596408
gan,120,exceed_frac_sr_t10,0.603152
gan,120,exceed_frac_delta_t10,0.006743999999999972
gan,120,exceed_frac_abs_delta_t10,0.006743999999999972
gan,120,exceed_frac_gt_t15,0.187684
gan,120,exceed_frac_sr_t15,0.193708
gan,120,exceed_frac_delta_t15,0.006024000000000002
gan,120,exceed_frac_abs_delta_t15,0.006024000000000002
gan,120,exceed_frac_gt_p90,0.1
gan,120,exceed_frac_sr_p90,0.100856
gan,120,exceed_frac_delta_p90,0.0008559999999999957
gan,120,exceed_frac_abs_delta_p90,0.0008559999999999957
gan,120,exceed_frac_gt_p95,0.05
gan,120,exceed_frac_sr_p95,0.049124
gan,120,exceed_frac_delta_p95,-0.0008760000000000018
gan,120,exceed_frac_abs_delta_p95,0.0008760000000000018
gan,120,exceed_frac_gt_p99,0.01
gan,120,exceed_frac_sr_p99,0.00668
gan,120,exceed_frac_delta_p99,-0.00332
gan,120,exceed_frac_abs_delta_p99,0.00332
gan,120,pd_distance,21.528863701574615
gan,120,mt_distance,7.93386173248291
gan,120,ssim,0.44522944478335996
gan,121,psnr,27.44935036722008
gan,121,wpd_bias,20.461402933568795
gan,121,wpd_mae,309.52539122777034
gan,121,wpd_rmse,492.4645904434149
gan,121,wpd_w1,27.97613112647773
gan,121,psd_log_l2,0.5670621558344338
gan,121,psd_slope_gt,1.5422565884057362
gan,121,psd_slope_sr,0.5503513507597021
gan,121,psd_slope_delta,-0.9919052376460341
gan,121,psd_slope_abs_delta,0.9919052376460341
gan,121,grad_mae,0.3601832970127603
gan,121,grad_w1,0.07581278053528066
gan,121,grad_kurtosis_gt,13.494882949295075
gan,121,grad_kurtosis_sr,14.169634413731618
gan,121,grad_kurtosis_delta,0.6747514644365431
gan,121,grad_kurtosis_abs_delta,0.6747514644365431
gan,121,exceed_frac_gt_t5,0.911144
gan,121,exceed_frac_sr_t5,0.915876
gan,121,exceed_frac_delta_t5,0.0047320000000000695
gan,121,exceed_frac_abs_delta_t5,0.0047320000000000695
gan,121,exceed_frac_gt_t10,0.619796
gan,121,exceed_frac_sr_t10,0.630832
gan,121,exceed_frac_delta_t10,0.011035999999999935
gan,121,exceed_frac_abs_delta_t10,0.011035999999999935
gan,121,exceed_frac_gt_t15,0.189976
gan,121,exceed_frac_sr_t15,0.192568
gan,121,exceed_frac_delta_t15,0.002591999999999983
gan,121,exceed_frac_abs_delta_t15,0.002591999999999983
gan,121,exceed_frac_gt_p90,0.1
gan,121,exceed_frac_sr_p90,0.1002
gan,121,exceed_frac_delta_p90,0.00019999999999999185
gan,121,exceed_frac_abs_delta_p90,0.00019999999999999185
gan,121,exceed_frac_gt_p95,0.05
gan,121,exceed_frac_sr_p95,0.0497
gan,121,exceed_frac_delta_p95,-0.00030000000000000165
gan,121,exceed_frac_abs_delta_p95,0.00030000000000000165
gan,121,exceed_frac_gt_p99,0.01
gan,121,exceed_frac_sr_p99,0.007608
gan,121,exceed_frac_delta_p99,-0.002392
gan,121,exceed_frac_abs_delta_p99,0.002392
gan,121,pd_distance,21.37188887795256
gan,121,mt_distance,7.535200595855713
gan,121,ssim,0.43548105809582743
gan,122,psnr,27.586252496259064
gan,122,wpd_bias,23.85870911730003
gan,122,wpd_mae,320.07828418458104
gan,122,wpd_rmse,496.9292382188164
gan,122,wpd_w1,35.471443722027146
gan,122,psd_log_l2,0.5395786682530351
gan,122,psd_slope_gt,1.447192335273558
gan,122,psd_slope_sr,0.4706014790474985
gan,122,psd_slope_delta,-0.9765908562260596
gan,122,psd_slope_abs_delta,0.9765908562260596
gan,122,grad_mae,0.3616638867439435
gan,122,grad_w1,0.07944299227274017
gan,122,grad_kurtosis_gt,13.13327209479545
gan,122,grad_kurtosis_sr,13.16517192531888
gan,122,grad_kurtosis_delta,0.031899830523430595
gan,122,grad_kurtosis_abs_delta,0.031899830523430595
gan,122,exceed_frac_gt_t5,0.91018
gan,122,exceed_frac_sr_t5,0.916128
gan,122,exceed_frac_delta_t5,0.005948000000000064
gan,122,exceed_frac_abs_delta_t5,0.005948000000000064
gan,122,exceed_frac_gt_t10,0.639764
gan,122,exceed_frac_sr_t10,0.655772
gan,122,exceed_frac_delta_t10,0.016008000000000022
gan,122,exceed_frac_abs_delta_t10,0.016008000000000022
gan,122,exceed_frac_gt_t15,0.20568
gan,122,exceed_frac_sr_t15,0.210692
gan,122,exceed_frac_delta_t15,0.005011999999999989
gan,122,exceed_frac_abs_delta_t15,0.005011999999999989
