sample_idx,psnr_cnn,psnr_gan,psnr_delta_cnn_minus_gan,psnr_winner,ssim_cnn,ssim_gan,ssim_delta_cnn_minus_gan,ssim_winner,mt_distance_cnn,mt_distance_gan,mt_distance_delta_cnn_minus_gan,mt_distance_winner,pd_distance_cnn,pd_distance_gan,pd_distance_delta_cnn_minus_gan,pd_distance_winner,wpd_bias_cnn,wpd_bias_gan,wpd_bias_delta_cnn_minus_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_delta_cnn_minus_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_delta_cnn_minus_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_delta_cnn_minus_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_delta_cnn_minus_gan,psd_log_l2_winner,psd_slope_delta_cnn,psd_slope_delta_gan,psd_slope_delta_delta_cnn_minus_gan,psd_slope_delta_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_delta_cnn_minus_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_delta_cnn_minus_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_delta_cnn_minus_gan,grad_w1_winner,grad_kurtosis_delta_cnn,grad_kurtosis_delta_gan,grad_kurtosis_delta_delta_cnn_minus_gan,grad_kurtosis_delta_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_delta_cnn_minus_gan,grad_kurtosis_abs_delta_winner,exceed_frac_delta_t5_cnn,exceed_frac_delta_t5_gan,exceed_frac_delta_t5_delta_cnn_minus_gan,exceed_frac_delta_t5_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_delta_cnn_minus_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_delta_t10_cnn,exceed_frac_delta_t10_gan,exceed_frac_delta_t10_delta_cnn_minus_gan,exceed_frac_delta_t10_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_delta_cnn_minus_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_delta_t15_cnn,exceed_frac_delta_t15_gan,exceed_frac_delta_t15_delta_cnn_minus_gan,exceed_frac_delta_t15_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_delta_cnn_minus_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_delta_p90_cnn,exceed_frac_delta_p90_gan,exceed_frac_delta_p90_delta_cnn_minus_gan,exceed_frac_delta_p90_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_delta_cnn_minus_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_delta_p95_cnn,exceed_frac_delta_p95_gan,exceed_frac_delta_p95_delta_cnn_minus_gan,exceed_frac_delta_p95_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_delta_cnn_minus_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_delta_p99_cnn,exceed_frac_delta_p99_gan,exceed_frac_delta_p99_delta_cnn_minus_gan,exceed_frac_delta_p99_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_delta_cnn_minus_gan,exceed_frac_abs_delta_p99_winner
10,31.816922329920537,30.53056327000849,1.2863590599120478,cnn,0.5321626280645544,0.48704260594469306,0.045120022119861325,cnn,6.634506702423096,7.423793315887451,-0.7892866134643555,cnn,29.696969860459554,24.710016041893063,4.986953818566491,gan,-39.83815196972408,-25.020247888013085,-14.817904081710996,gan,278.2545073653114,342.4962762984713,-64.2417689331599,cnn,555.7312679885772,646.862797917265,-91.13152992868777,cnn,53.656084115925694,38.03373442562223,15.622349690303466,gan,0.7568204214551575,0.6567610312860674,0.10005939016909005,gan,-1.0460582966056386,-1.67425803658278,0.6281997399771413,cnn,1.0460582966056386,1.67425803658278,-0.6281997399771413,cnn,0.36870187989129716,0.39237525682574886,-0.023673376934451706,cnn,0.218423523104424,0.04090252157971389,0.17752100152471012,gan,-1.1465758069504375,-4.190672964514084,3.0440971575636464,cnn,1.1465758069504375,4.190672964514084,-3.0440971575636464,cnn,0.0035359999999999836,0.0013279999999999959,0.0022079999999999878,gan,0.0035359999999999836,0.0013279999999999959,0.0022079999999999878,gan,-0.0037760000000000016,0.0020480000000000498,-0.005824000000000051,gan,0.0037760000000000016,0.0020480000000000498,0.0017279999999999518,gan,-0.009464,-0.007152000000000006,-0.0023119999999999946,gan,0.009464,0.007152000000000006,0.0023119999999999946,gan,-0.011436000000000002,-0.0068120000000000125,-0.004623999999999989,gan,0.011436000000000002,0.0068120000000000125,0.004623999999999989,gan,-0.010868000000000003,-0.008376000000000001,-0.002492000000000001,gan,0.010868000000000003,0.008376000000000001,0.002492000000000001,gan,-0.0037,-0.003632,-6.800000000000035e-05,gan,0.0037,0.003632,6.800000000000035e-05,gan
11,31.748350858788758,30.248659281772067,1.4996915770166908,cnn,0.485865417911638,0.4423450038723768,0.04352041403926121,cnn,5.910721302032471,7.831723690032959,-1.9210023880004883,cnn,28.68732565326105,24.969867761946066,3.7174578913149823,gan,-43.37986882611018,-11.113953090561832,-32.26591573554835,gan,270.27078472056496,344.3242148440382,-74.05343012347322,cnn,507.8111337650393,622.9386690756429,-115.1275353106036,cnn,49.50182970113581,32.83493861208658,16.66689108904923,gan,0.80191130157697,0.6331178339361175,0.16879346764085246,gan,-0.8812282966129328,-1.5014683945343505,0.6202400979214178,cnn,0.8812282966129328,1.5014683945343505,-0.6202400979214178,cnn,0.3677900042283905,0.39941387185061805,-0.031623867622227575,cnn,0.21796784228540447,0.033568091611494814,0.18439975067390965,gan,-1.1076607736569493,-2.941430465533781,1.8337696918768316,cnn,1.1076607736569493,2.941430465533781,-1.8337696918768316,cnn,0.0038319999999999466,0.0024760000000000337,0.0013559999999999128,gan,0.0038319999999999466,0.0024760000000000337,0.0013559999999999128,gan,-0.005700000000000038,0.0034600000000000186,-0.009160000000000057,gan,0.005700000000000038,0.0034600000000000186,0.0022400000000000198,gan,-0.006711999999999996,-0.003060000000000007,-0.0036519999999999886,gan,0.006711999999999996,0.003060000000000007,0.0036519999999999886,gan,-0.011148000000000005,-0.005535999999999999,-0.005612000000000006,gan,0.011148000000000005,0.005535999999999999,0.005612000000000006,gan,-0.009196000000000003,-0.006176000000000001,-0.003020000000000002,gan,0.009196000000000003,0.006176000000000001,0.003020000000000002,gan,-0.00632,-0.003856,-0.002464,gan,0.00632,0.003856,0.002464,gan
12,31.323965112591917,29.722956551464673,1.6010085611272444,cnn,0.5071715707128571,0.48221312968176655,0.024958441031090572,cnn,6.61636209487915,5.913707256317139,0.7026548385620117,gan,30.104522332856273,24.220613253945245,5.883909078911028,gan,-42.03415437463163,-6.476021247703606,-35.55813312692803,gan,264.69706065698887,339.54737388718826,-74.85031323019939,cnn,477.7448860366581,589.640514041184,-111.89562800452592,cnn,46.361014311737414,30.83364433689082,15.527369974846593,gan,0.9539183791233589,0.6403149726723225,0.31360340645103635,gan,-0.8178272209550235,-1.4351459442358572,0.6173187232808337,cnn,0.8178272209550235,1.4351459442358572,-0.6173187232808337,cnn,0.3713575429796618,0.3986705431741365,-0.027313000194474746,cnn,0.23368142016855964,0.038296960361608644,0.195384459806951,gan,0.13138511104652295,-1.242707977806095,1.374093088852618,cnn,0.13138511104652295,1.242707977806095,-1.111322866759572,cnn,0.0031800000000000717,0.0048960000000000115,-0.0017159999999999398,cnn,0.0031800000000000717,0.0048960000000000115,-0.0017159999999999398,cnn,-0.007996000000000003,0.005755999999999983,-0.013751999999999986,gan,0.007996000000000003,0.005755999999999983,0.0022400000000000198,gan,-0.006856000000000001,-0.0030839999999999756,-0.0037720000000000253,gan,0.006856000000000001,0.0030839999999999756,0.0037720000000000253,gan,-0.008984000000000006,-0.004364000000000007,-0.004619999999999999,gan,0.008984000000000006,0.004364000000000007,0.004619999999999999,gan,-0.008652,-0.004744000000000005,-0.003907999999999995,gan,0.008652,0.004744000000000005,0.003907999999999995,gan,-0.00762,-0.0024920000000000003,-0.005128,gan,0.00762,0.0024920000000000003,0.005128,gan
13,30.30311362025517,28.50381061763696,1.7993030026182097,cnn,0.5119176084848193,0.4660629232215931,0.04585468526322617,cnn,6.0738348960876465,7.402252674102783,-1.3284177780151367,cnn,29.273674668484478,24.323688014436637,4.949986654047841,gan,-47.12697045536749,-1.6425917520417157,-45.484378703325774,gan,259.1313827539367,341.7775550574463,-82.64617230350962,cnn,441.0120585542027,568.9208296263631,-127.90877107216039,cnn,49.121724804084465,35.50590166924508,13.615823134839388,gan,1.0259421321154742,0.6905564062046129,0.33538572591086135,gan,-0.789732091083513,-1.4344880712804031,0.6447559801968901,cnn,0.789732091083513,1.4344880712804031,-0.6447559801968901,cnn,0.36418067431277734,0.39845126043163803,-0.03427058611886069,cnn,0.24152600358516008,0.03769103503194276,0.2038349685532173,gan,-0.03331147454380101,-0.9410818919821473,0.9077704174383463,cnn,0.03331147454380101,0.9410818919821473,-0.9077704174383463,cnn,0.0043799999999999395,0.007607999999999948,-0.0032280000000000086,cnn,0.0043799999999999395,0.007607999999999948,-0.0032280000000000086,cnn,-0.007859999999999978,0.008543999999999996,-0.016403999999999974,cnn,0.007859999999999978,0.008543999999999996,-0.0006840000000000179,cnn,-0.005071999999999993,-0.003928000000000015,-0.0011439999999999784,gan,0.005071999999999993,0.003928000000000015,0.0011439999999999784,gan,-0.008435999999999999,-0.0037840000000000096,-0.0046519999999999895,gan,0.008435999999999999,0.0037840000000000096,0.0046519999999999895,gan,-0.007156000000000003,-0.004572,-0.002584000000000003,gan,0.007156000000000003,0.004572,0.002584000000000003,gan,-0.007896,-0.0006519999999999998,-0.0072440000000000004,gan,0.007896,0.0006519999999999998,0.0072440000000000004,gan
14,30.774024198494217,28.91008772635589,1.8639364721383274,cnn,0.5264626109673549,0.47810267568438236,0.048359935282972555,cnn,5.448930263519287,5.877835750579834,-0.4289054870605469,cnn,28.13047371417262,21.511818920550414,6.6186547936222055,gan,-52.92315375912609,-11.407172332393078,-41.515981426733006,gan,245.9792581293314,328.82917456197185,-82.84991643264044,cnn,410.4816441061438,532.7675931971912,-122.28594909104743,cnn,53.95170315300297,41.5881124956572,12.363590657345767,gan,1.059358536154577,0.7344550112840007,0.3249035248705763,gan,-0.9257986063946588,-1.4208717535296356,0.49507314713497674,cnn,0.9257986063946588,1.4208717535296356,-0.49507314713497674,cnn,0.35026225920743626,0.3844604159070821,-0.03419815669964582,cnn,0.24674524774793408,0.0408457193705617,0.20589952837737238,gan,-0.11751591237360337,-0.639706522869707,0.5221906104961036,cnn,0.11751591237360337,0.639706522869707,-0.5221906104961036,cnn,0.0029400000000000537,0.00990000000000002,-0.006959999999999966,cnn,0.0029400000000000537,0.00990000000000002,-0.006959999999999966,cnn,-0.013591999999999937,0.007688000000000028,-0.021279999999999966,gan,0.013591999999999937,0.007688000000000028,0.005903999999999909,gan,-0.005612000000000006,-0.004640000000000005,-0.0009720000000000006,gan,0.005612000000000006,0.004640000000000005,0.0009720000000000006,gan,-0.006964000000000012,-0.0037800000000000056,-0.0031840000000000063,gan,0.006964000000000012,0.0037800000000000056,0.0031840000000000063,gan,-0.0051199999999999996,-0.0029600000000000043,-0.0021599999999999953,gan,0.0051199999999999996,0.0029600000000000043,0.0021599999999999953,gan,-0.007220000000000001,-0.004584,-0.0026360000000000003,gan,0.007220000000000001,0.004584,0.0026360000000000003,gan
15,31.45612699358063,29.589560869451915,1.8665661241287133,cnn,0.5765227213961904,0.4846016668846546,0.09192105451153582,cnn,5.097294807434082,5.86716890335083,-0.769874095916748,cnn,26.322356943691645,19.148010639364745,7.1743463043269,gan,-43.810313174525035,-1.9455299544149462,-41.86478322011009,gan,231.89344738041146,304.65506580452814,-72.76161842411668,cnn,396.1983328656295,507.78216570188715,-111.58383283625767,cnn,47.463822803787515,31.728672924292766,15.735149879494749,gan,0.9760292555517581,0.7300285838759425,0.24600067167581563,gan,-0.9849790915898318,-1.3870777830379788,0.402098691448147,cnn,0.9849790915898318,1.3870777830379788,-0.402098691448147,cnn,0.32342770894399825,0.3563680676205963,-0.03294035867659806,cnn,0.23189684925954068,0.03752681677885519,0.1943700324806855,gan,1.0730204679361268,2.065449973569299,-0.9924295056331722,cnn,1.0730204679361268,2.065449973569299,-0.9924295056331722,cnn,-0.0024920000000000497,0.01174799999999998,-0.01424000000000003,cnn,0.0024920000000000497,0.01174799999999998,-0.009255999999999931,cnn,-0.006859999999999977,0.005584000000000033,-0.01244400000000001,gan,0.006859999999999977,0.005584000000000033,0.0012759999999999438,gan,0.0004720000000000002,-0.0010000000000000009,0.001472000000000001,cnn,0.0004720000000000002,0.0010000000000000009,-0.0005280000000000007,cnn,-0.004364000000000007,-0.0005440000000000028,-0.003820000000000004,gan,0.004364000000000007,0.0005440000000000028,0.003820000000000004,gan,-0.004800000000000006,-0.0011120000000000019,-0.0036880000000000038,gan,0.004800000000000006,0.0011120000000000019,0.0036880000000000038,gan,-0.006412,-0.004176,-0.002236,gan,0.006412,0.004176,0.002236,gan
16,32.17583877075084,30.377376020687414,1.798462750063429,cnn,0.6193966839844784,0.5087198079806535,0.11067687600382492,cnn,5.464188098907471,5.255205154418945,0.2089829444885254,gan,23.755960973590362,17.324485324726012,6.43147564886435,gan,-49.934749400272594,-8.80870968223194,-41.12603971804065,gan,225.4427798674337,294.94634611176224,-69.50356624432854,cnn,402.972420101095,495.50522370170654,-92.53280360061154,cnn,51.06291342975699,42.68351912343216,8.379394306324826,gan,0.8783723181781088,0.7117325701226265,0.16663974805548232,gan,-0.9722635161421664,-1.2412497711884538,0.26898625504628737,cnn,0.9722635161421664,1.2412497711884538,-0.26898625504628737,cnn,0.299145064972306,0.3328234712699934,-0.033678406297687424,cnn,0.21512043905997383,0.043829317169734164,0.17129112189023965,gan,0.39340378020357036,-0.751094766341005,1.1444985465445754,cnn,0.39340378020357036,0.751094766341005,-0.35769098613743466,cnn,-0.0039479999999999515,0.00918399999999997,-0.013131999999999922,cnn,0.0039479999999999515,0.00918399999999997,-0.005236000000000018,cnn,-0.0038719999999999866,0.006399999999999961,-0.010271999999999948,cnn,0.0038719999999999866,0.006399999999999961,-0.0025279999999999747,cnn,-0.00274000000000002,-0.0017560000000000353,-0.0009839999999999849,gan,0.00274000000000002,0.0017560000000000353,0.0009839999999999849,gan,-0.0059080000000000105,-0.0026359999999999995,-0.003272000000000011,gan,0.0059080000000000105,0.0026359999999999995,0.003272000000000011,gan,-0.0034280000000000005,-0.0036600000000000035,0.00023200000000000304,cnn,0.0034280000000000005,0.0036600000000000035,-0.00023200000000000304,cnn,-0.007064000000000001,-0.004772,-0.0022920000000000006,gan,0.007064000000000001,0.004772,0.0022920000000000006,gan
17,32.48824852842643,30.553361435697887,1.9348870927285446,cnn,0.6164641229364425,0.46196998789599425,0.15449413504044823,cnn,5.2896833419799805,4.8487091064453125,0.44097423553466797,gan,20.900376556174706,17.11808749868573,3.7822890574889776,gan,-45.220343449011274,-0.8645196197459013,-44.355823829265375,gan,218.71576822750694,290.87612744671685,-72.16035921920991,cnn,400.63854911669046,517.6422465654327,-117.00369744874229,cnn,49.49853220783566,46.01329970075698,3.4852325070786776,gan,0.7506764575839527,0.6988535533844354,0.051822904199517295,gan,-0.8903186226383951,-1.0561965905001556,0.16587796786176046,cnn,0.8903186226383951,1.0561965905001556,-0.16587796786176046,cnn,0.28507626627305843,0.3172274667764091,-0.032151200503350685,cnn,0.2060303133260675,0.04104915362087915,0.16498115970518834,gan,-2.399742783405209,-1.5077106435411558,-0.8920321398640532,gan,2.399742783405209,1.5077106435411558,0.8920321398640532,gan,-0.0011079999999999979,0.008468000000000031,-0.009576000000000029,cnn,0.0011079999999999979,0.008468000000000031,-0.007360000000000033,cnn,-0.007923999999999931,0.011816000000000049,-0.01973999999999998,cnn,0.007923999999999931,0.011816000000000049,-0.0038920000000001176,cnn,0.0012520000000000309,0.0012719999999999954,-1.999999999996449e-05,cnn,0.0012520000000000309,0.0012719999999999954,-1.999999999996449e-05,cnn,-0.006420000000000009,-0.0015520000000000117,-0.004867999999999997,gan,0.006420000000000009,0.0015520000000000117,0.004867999999999997,gan,-0.004144000000000002,-0.002144,-0.0020000000000000018,gan,0.004144000000000002,0.002144,0.0020000000000000018,gan,-0.00504,-0.004848,-0.00019200000000000033,gan,0.00504,0.004848,0.00019200000000000033,gan
18,32.601424065834784,30.733400245915007,1.8680238199197774,cnn,0.6170124261331206,0.4465351622099443,0.17047726392317625,cnn,6.258571624755859,5.554356575012207,0.7042150497436523,gan,20.394905033940507,18.610240875886223,1.7846641580542837,gan,-51.156209656623005,-5.544418250693469,-45.61179140592954,gan,232.68686590374045,313.15130041099235,-80.4644345072519,cnn,443.07088919690005,582.8653942256348,-139.7945050287347,cnn,53.71250865957979,65.67995680371621,-11.96744814413642,cnn,0.7491386339638868,0.6775719478905032,0.07156668607338357,gan,-0.9176710125193153,-0.9660566569157822,0.048385644396466976,cnn,0.9176710125193153,0.9660566569157822,-0.048385644396466976,cnn,0.28551414579577034,0.3165743263905281,-0.03106018059475779,cnn,0.2188496361065258,0.042916664094392085,0.1759329720121337,gan,-1.9719061657875017,-3.485511034840009,1.5136048690525072,cnn,1.9719061657875017,3.485511034840009,-1.5136048690525072,cnn,-0.0019279999999999298,0.008863999999999983,-0.010791999999999913,cnn,0.0019279999999999298,0.008863999999999983,-0.006936000000000053,cnn,-0.010467999999999922,0.011916000000000038,-0.02238399999999996,cnn,0.010467999999999922,0.011916000000000038,-0.0014480000000001159,cnn,0.0009520000000000084,0.0020359999999999823,-0.0010839999999999739,cnn,0.0009520000000000084,0.0020359999999999823,-0.0010839999999999739,cnn,-0.008732000000000004,-0.005940000000000001,-0.002792000000000003,gan,0.008732000000000004,0.005940000000000001,0.002792000000000003,gan,-0.0026359999999999995,-0.006604000000000006,0.003968000000000006,cnn,0.0026359999999999995,0.006604000000000006,-0.003968000000000006,cnn,-0.006416,-0.005308,-0.0011079999999999996,gan,0.006416,0.005308,0.0011079999999999996,gan
19,32.55938103077696,30.477536378126278,2.081844652650684,cnn,0.6194961697457047,0.45113522198659395,0.1683609477591107,cnn,6.927988529205322,5.44291353225708,1.4850749969482422,gan,21.064082150885508,19.086676411603058,1.9774057392824496,gan,-50.74667362626337,-10.956527435489065,-39.79014619077431,gan,250.91132168502006,344.8814018788616,-93.97008019384154,cnn,482.1868325791299,638.1688959582383,-155.9820633791084,cnn,57.33646949519785,81.0658039356618,-23.72933444046395,cnn,0.673941461341186,0.6605636616364582,0.013377799704727855,gan,-0.8640389918414262,-0.8202909409800567,-0.04374805086136946,gan,0.8640389918414262,0.8202909409800567,0.04374805086136946,gan,0.29177907415586,0.32931837447414236,-0.03753930031828234,cnn,0.21959466624139035,0.05174440757187934,0.167850258669511,gan,-6.080060697602498,-2.101303547889213,-3.978757149713285,gan,6.080060697602498,2.101303547889213,3.978757149713285,gan,-0.0019599999999999618,0.007824000000000053,-0.009784000000000015,cnn,0.0019599999999999618,0.007824000000000053,-0.005864000000000091,cnn,-0.015391999999999961,0.020480000000000054,-0.035872000000000015,cnn,0.015391999999999961,0.020480000000000054,-0.0050880000000000924,cnn,0.0009440000000000004,0.0007440000000000224,0.00019999999999997797,gan,0.0009440000000000004,0.0007440000000000224,0.00019999999999997797,gan,-0.012728000000000003,-0.010048000000000001,-0.002680000000000002,gan,0.012728000000000003,0.010048000000000001,0.002680000000000002,gan,-0.0020720000000000044,-0.006932000000000001,0.004859999999999996,cnn,0.0020720000000000044,0.006932000000000001,-0.004859999999999996,cnn,-0.007052,-0.005228,-0.001824,gan,0.007052,0.005228,0.001824,gan
20,32.38863856878173,30.512606484041328,1.8760320847404017,cnn,0.61951889510752,0.4422356645542805,0.17728323055323952,cnn,6.254051208496094,5.689126491546631,0.5649247169494629,gan,21.97923655969375,18.266315468004898,3.7129210916888518,gan,-41.876776047667015,3.7739051752067962,-45.650681222873814,gan,267.89171399326057,352.53327303740656,-84.64155904414599,cnn,513.0860338639695,632.2556588052389,-119.16962494126938,cnn,52.11920245212847,93.27967682393408,-41.16047437180561,cnn,0.6218112665136215,0.585752528802811,0.03605873771081047,gan,-0.7707578085191974,-0.7977583126729828,0.02700050415378541,cnn,0.7707578085191974,0.7977583126729828,-0.02700050415378541,cnn,0.30292054468258167,0.33720944457872776,-0.034288899896146086,cnn,0.2258190678866835,0.04174432539559679,0.18407474249108668,gan,-2.803906698918123,1.8339944468859137,-4.637901145804037,gan,2.803906698918123,1.8339944468859137,0.9699122520322092,gan,0.001980000000000093,0.007056000000000062,-0.005075999999999969,cnn,0.001980000000000093,0.007056000000000062,-0.005075999999999969,cnn,-0.009539999999999937,0.028971999999999998,-0.038511999999999935,cnn,0.009539999999999937,0.028971999999999998,-0.01943200000000006,cnn,0.0007359999999999589,0.0031120000000000037,-0.0023760000000000447,cnn,0.0007359999999999589,0.0031120000000000037,-0.0023760000000000447,cnn,-0.00860000000000001,-0.010620000000000004,0.002019999999999994,cnn,0.00860000000000001,0.010620000000000004,-0.002019999999999994,cnn,-0.007784000000000006,-0.011528000000000004,0.0037439999999999973,cnn,0.007784000000000006,0.011528000000000004,-0.0037439999999999973,cnn,-0.005208,-0.0045520000000000005,-0.0006559999999999995,gan,0.005208,0.0045520000000000005,0.0006559999999999995,gan
21,32.618885861105625,30.797171403787395,1.8217144573182296,cnn,0.5639126999708983,0.4333189884061887,0.1305937115647096,cnn,8.127616882324219,10.817054748535156,-2.6894378662109375,cnn,27.30086406645334,21.732522780594586,5.568341285858754,gan,-50.145029159102826,32.26244287368396,-82.40747203278679,gan,298.06990898204003,386.09542549968364,-88.02551651764361,cnn,542.6680300947294,678.7428940361971,-136.0748639414677,cnn,60.103610516600924,107.9675917532783,-47.863981236677375,cnn,0.6511551297595033,0.4855254241062978,0.1656297056532055,gan,-0.782239801762059,-0.8005182663925503,0.01827846463049132,cnn,0.782239801762059,0.8005182663925503,-0.01827846463049132,cnn,0.3482844241604966,0.37700528179086124,-0.028720857630364638,cnn,0.2512864125600147,0.02779727368721686,0.22348913887279787,gan,-4.4263454159408475,-2.107534275336853,-2.3188111406039944,gan,4.4263454159408475,2.107534275336853,2.3188111406039944,gan,0.0023079999999999767,0.011975999999999987,-0.00966800000000001,cnn,0.0023079999999999767,0.011975999999999987,-0.00966800000000001,cnn,-0.010060000000000013,0.03983199999999998,-0.04989199999999999,cnn,0.010060000000000013,0.03983199999999998,-0.029771999999999965,cnn,0.0022880000000000122,0.008303999999999978,-0.006015999999999966,cnn,0.0022880000000000122,0.008303999999999978,-0.006015999999999966,cnn,-0.010356000000000004,-0.008660000000000001,-0.001696000000000003,gan,0.010356000000000004,0.008660000000000001,0.001696000000000003,gan,-0.007564000000000001,-0.010124000000000001,0.0025599999999999998,cnn,0.007564000000000001,0.010124000000000001,-0.0025599999999999998,cnn,-0.005844,-0.004228,-0.0016160000000000002,gan,0.005844,0.004228,0.0016160000000000002,gan
22,32.48546940467395,30.75229680635948,1.733172598314468,cnn,0.5233319491376003,0.4511494111945868,0.07218253794301349,cnn,8.081520080566406,8.346701622009277,-0.2651815414428711,cnn,32.693467082501115,26.801086541907566,5.89238054059355,gan,-53.2106373226424,52.11074286204567,-105.32138018468807,gan,341.3590600140365,434.02949198397766,-92.67043196994115,cnn,599.555917300036,740.2882196144933,-140.73230231445734,cnn,68.45591741000742,131.09748611206084,-62.64156870205342,cnn,0.843147205528765,0.479736147477635,0.36341105805113,gan,-0.769429603925057,-0.7337211935002547,-0.03570841042480233,gan,0.769429603925057,0.7337211935002547,0.03570841042480233,gan,0.3935953093847735,0.41183882464056093,-0.018243515255787435,cnn,0.29602364844316464,0.05208217291134456,0.24394147553182008,gan,-5.6438032910761216,-1.2431860413257212,-4.4006172497504,gan,5.6438032910761216,1.2431860413257212,4.4006172497504,gan,-0.0008479999999999599,0.01453199999999999,-0.01537999999999995,cnn,0.0008479999999999599,0.01453199999999999,-0.01368400000000003,cnn,-0.007400000000000073,0.04487200000000002,-0.052272000000000096,cnn,0.007400000000000073,0.04487200000000002,-0.03747199999999995,cnn,0.0018759999999999888,0.008751999999999982,-0.006875999999999993,cnn,0.0018759999999999888,0.008751999999999982,-0.006875999999999993,cnn,-0.006711999999999996,-0.010344000000000006,0.0036320000000000102,cnn,0.006711999999999996,0.010344000000000006,-0.0036320000000000102,cnn,-0.007396,-0.012236000000000004,0.004840000000000004,cnn,0.007396,0.012236000000000004,-0.004840000000000004,cnn,-0.007004,-0.0038080000000000006,-0.003195999999999999,gan,0.007004,0.0038080000000000006,0.003195999999999999,gan
23,32.75249271676132,30.98147962246174,1.771013094299576,cnn,0.5386967764303666,0.48482872856472087,0.05386804786564575,cnn,6.907674789428711,8.497876167297363,-1.5902013778686523,cnn,34.476953302920876,29.144574221491347,5.332379081429529,gan,-56.62264387045445,71.17393561459355,-127.796579485048,cnn,383.9206380556746,493.2654263617447,-109.34478830607009,cnn,696.2087616682306,883.7276094346952,-187.51884776646455,cnn,74.90032438270738,149.81324314821927,-74.91291876551189,cnn,1.009112420185471,0.5771022989748952,0.4320101212105759,gan,-0.6638728550048085,-0.5941833658127974,-0.06968948919201112,gan,0.6638728550048085,0.5941833658127974,0.06968948919201112,gan,0.4155507882220156,0.4295270405290464,-0.013976252307030812,cnn,0.3167770252073736,0.07489826497494298,0.24187876023243063,gan,6.509896812005934,1.5050871744937453,5.004809637512189,gan,6.509896812005934,1.5050871744937453,5.004809637512189,gan,0.0050360000000000404,0.012024000000000035,-0.006987999999999994,cnn,0.0050360000000000404,0.012024000000000035,-0.006987999999999994,cnn,-0.0008639999999999759,0.05094399999999999,-0.051807999999999965,cnn,0.0008639999999999759,0.05094399999999999,-0.05008000000000001,cnn,0.0018079999999999763,0.010635999999999979,-0.008828000000000003,cnn,0.0018079999999999763,0.010635999999999979,-0.008828000000000003,cnn,-0.007991999999999999,-0.007632,-0.0003599999999999992,gan,0.007991999999999999,0.007632,0.0003599999999999992,gan,-0.010780000000000005,-0.013036000000000006,0.002256000000000001,cnn,0.010780000000000005,0.013036000000000006,-0.002256000000000001,cnn,-0.00464,-0.003256,-0.0013839999999999998,gan,0.00464,0.003256,0.0013839999999999998,gan
