method_id,metric,cnn_mean,candidate_mean,mean_raw_delta,mean_improvement_delta,median_improvement_delta,n_improved,n_worsened,n_tied,n_valid
candidate_b,grad_kurtosis_abs_delta,3.7003760441443694,2.937408212757929,-0.7629678313864401,0.7629678313864401,0.21690869751082253,97,71,0,168
candidate_b,psd_log_l2,0.8335247431666106,0.9754215585976205,0.14189681543100988,-0.14189681543100988,-0.10686087063531957,2,166,0,168
candidate_b,psd_slope_abs_delta,0.9150108562505738,1.3176934681473131,0.40268261189673915,-0.40268261189673915,-0.34807557900016955,0,168,0,168
candidate_b,exceed_abs_t5,0.004242333333333336,0.004886714285714284,0.0006443809523809481,-0.0006443809523809481,-0.0005320000000000324,63,105,0,168
candidate_b,exceed_abs_t10,0.006580809523809519,0.003645595238095238,-0.0029352142857142815,0.0029352142857142815,0.0024460000000000037,129,39,0,168
candidate_b,exceed_abs_t15,0.0062105,0.0034733333333333335,-0.002737166666666666,0.002737166666666666,0.0013040000000000135,126,42,0,168
candidate_b,exceed_abs_p90,0.010253619047619053,0.005087023809523815,-0.0051665952380952375,0.0051665952380952375,0.004423999999999997,140,28,0,168
candidate_b,comp_curve_l1,115.52777777777779,112.32539682539684,-3.2023809523809517,3.2023809523809517,5.083333333333329,112,56,0,168
candidate_b,comp_abs_t5,64.38095238095238,58.714285714285715,-5.666666666666667,5.666666666666667,3.0,119,35,14,168
candidate_b,comp_abs_t10,187.16666666666666,189.20833333333334,2.0416666666666665,-2.0416666666666665,-2.0,76,89,3,168
candidate_b,comp_abs_t15,116.80952380952381,110.25,-6.559523809523809,6.559523809523809,7.0,114,52,2,168
candidate_b,pd_distance,27.406283078086062,22.706997671157215,-4.699285406928847,4.699285406928847,5.1465946835723635,166,2,0,168
candidate_b,mt_distance,5.867795200574966,6.161181682632083,0.29338648205711726,-0.29338648205711726,-0.3227808475494385,40,128,0,168
candidate_c,psnruv,31.192500433861134,33.480668555804094,2.2881681219429533,2.2881681219429533,2.335965618543554,168,0,0,168
candidate_c,ssim_speed,,,,,,,,,0
candidate_c,speed_mae,0.6940701629397319,0.514673630980392,-0.1793965319593398,0.1793965319593398,0.17360303197123914,168,0,0,168
candidate_c,speed_rmse,1.1077586003651096,0.8796379856523427,-0.22812061471276698,0.22812061471276698,0.20384966493767728,168,0,0,168
candidate_c,wpd_mae,231.67091095165674,165.94468049775796,-65.72623045389878,65.72623045389878,61.474490092898634,168,0,0,168
candidate_c,wpd_w1,45.27127092112853,16.154361978800274,-29.116908942328262,29.116908942328262,30.227266318422274,162,6,0,168
candidate_c,wpd_bias_abs,35.343902938857745,7.985822841162225,-27.358080097695524,27.358080097695524,29.435227119783683,156,12,0,168
candidate_c,grad_mae,0.3490557204526641,0.3104558406345368,-0.03859987981812734,0.03859987981812734,0.038943258844218925,168,0,0,168
candidate_c,grad_w1,0.23294292018237558,0.1941583086077908,-0.038784611574584814,0.038784611574584814,0.04430854962564677,153,15,0,168
candidate_c,grad_kurtosis_abs_delta,3.7003760441443694,3.2762048237107586,-0.4241712204336111,0.4241712204336111,0.13037480714579264,94,74,0,168
candidate_c,psd_log_l2,0.8335247431666106,0.9527179364237268,0.11919319325711623,-0.11919319325711623,-0.08532563340654964,8,160,0,168
candidate_c,psd_slope_abs_delta,0.9150108562505738,1.2718841266117669,0.35687327036119293,-0.35687327036119293,-0.3260489242209041,0,168,0,168
candidate_c,exceed_abs_t5,0.004242333333333336,0.005546261904761905,0.001303928571428569,-0.001303928571428569,-0.0011180000000000079,48,119,1,168
candidate_c,exceed_abs_t10,0.006580809523809519,0.0035751666666666657,-0.0030056428571428543,0.0030056428571428543,0.0021960000000000313,112,56,0,168
candidate_c,exceed_abs_t15,0.0062105,0.0015469999999999998,-0.004663499999999999,0.004663499999999999,0.0028340000000000027,148,19,1,168
candidate_c,exceed_abs_p90,0.010253619047619053,0.0022987857142857154,-0.007954833333333336,0.007954833333333336,0.006448000000000002,156,12,0,168
candidate_c,comp_curve_l1,115.52777777777779,112.70138888888889,-2.8263888888888884,2.8263888888888884,4.250000000000014,109,58,1,168
candidate_c,comp_abs_t5,64.38095238095238,61.904761904761905,-2.4761904761904763,2.4761904761904763,1.0,91,63,14,168
candidate_c,comp_abs_t10,187.16666666666666,200.0,12.833333333333334,-12.833333333333334,-11.0,46,118,4,168
candidate_c,comp_abs_t15,116.80952380952381,105.80952380952381,-11.0,11.0,10.0,122,45,1,168
candidate_c,pd_distance,27.406283078086062,22.494387345643272,-4.91189573244279,4.91189573244279,5.094996478720905,168,0,0,168
candidate_c,mt_distance,5.867795200574966,6.080286664622171,0.21249146404720487,-0.21249146404720487,-0.27164292335510254,52,116,0,168
uv_crit,psnruv,31.192500433861134,33.655150678889235,2.4626502450280947,2.4626502450280947,2.4830138879068766,168,0,0,168
uv_crit,ssim_speed,,,,,,,,,0
uv_crit,speed_mae,0.6940701629397319,0.5038023488315495,-0.19026781410818228,0.19026781410818228,0.18616467437592038,168,0,0,168
uv_crit,speed_rmse,1.1077586003651096,0.8667425753641315,-0.24101602500097816,0.24101602500097816,0.216365731366504,168,0,0,168
uv_crit,wpd_mae,231.67091095165674,163.04171960727152,-68.62919134438522,68.62919134438522,65.18302936277472,168,0,0,168
uv_crit,wpd_w1,45.27127092112853,21.827575151262813,-23.443695769865723,23.443695769865723,24.444324302851758,160,8,0,168
uv_crit,wpd_bias_abs,35.343902938857745,14.03026983697246,-21.313633101885284,21.313633101885284,21.768082797774596,147,21,0,168
uv_crit,grad_mae,0.3490557204526641,0.3184242545251984,-0.030631465927465722,0.030631465927465722,0.030344885086226375,168,0,0,168
uv_crit,grad_w1,0.23294292018237558,0.22953153861852565,-0.0034113815638499288,0.0034113815638499288,0.006275266102186289,119,49,0,168
uv_crit,grad_kurtosis_abs_delta,3.7003760441443694,6.379810748200391,2.679434704056021,-2.679434704056021,-2.4607026000214045,43,125,0,168
uv_crit,psd_log_l2,0.8335247431666106,1.0503967895510902,0.2168720463844796,-0.2168720463844796,-0.18348141915079436,0,168,0,168
uv_crit,psd_slope_abs_delta,0.9150108562505738,1.393654018543535,0.4786431622929612,-0.4786431622929612,-0.4580922544248446,0,168,0,168
uv_crit,exceed_abs_t5,0.004242333333333336,0.007727833333333338,0.0034855000000000025,-0.0034855000000000025,-0.003282000000000007,10,158,0,168
uv_crit,exceed_abs_t10,0.006580809523809519,0.006550857142857143,-2.9952380952376666e-05,2.9952380952376666e-05,8.399999999999033e-05,84,84,0,168
uv_crit,exceed_abs_t15,0.0062105,0.0017195714285714282,-0.004490928571428572,0.004490928571428572,0.0028900000000000097,141,27,0,168
uv_crit,exceed_abs_p90,0.010253619047619053,0.0022411666666666643,-0.008012452380952387,0.008012452380952387,0.006366000000000004,151,17,0,168
uv_crit,comp_curve_l1,115.52777777777779,133.60416666666666,18.07638888888889,-18.07638888888889,-16.083333333333332,12,154,2,168
uv_crit,comp_abs_t5,64.38095238095238,68.94642857142857,4.565476190476191,-4.565476190476191,-2.0,39,113,16,168
uv_crit,comp_abs_t10,187.16666666666666,230.05357142857142,42.88690476190476,-42.88690476190476,-42.0,3,164,1,168
uv_crit,comp_abs_t15,116.80952380952381,129.92857142857142,13.119047619047619,-13.119047619047619,-5.0,65,99,4,168
uv_crit,pd_distance,27.406283078086062,29.114333402447333,1.7080503243612726,-1.7080503243612726,-1.525957582854149,12,156,0,168
uv_crit,mt_distance,5.867795200574966,5.689883058979397,-0.17791214159556798,0.17791214159556798,0.0706171989440918,94,74,0,168
uv_e2,psnruv,31.192500433861134,32.57518872653585,1.3826882926747113,1.3826882926747113,1.45967583694609,168,0,0,168
uv_e2,ssim_speed,,,,,,,,,0
uv_e2,speed_mae,0.6940701629397319,0.5788691901846453,-0.11520097275508641,0.11520097275508641,0.11168501071297668,168,0,0,168
uv_e2,speed_rmse,1.1077586003651096,0.9773130501283449,-0.1304455502367648,0.1304455502367648,0.12174309623556112,168,0,0,168
uv_e2,wpd_mae,231.67091095165674,187.62101505757965,-44.049895894077075,44.049895894077075,38.808215547062886,168,0,0,168
uv_e2,wpd_w1,45.27127092112853,21.2812465746837,-23.990024346444834,23.990024346444834,24.725461459255612,152,16,0,168
uv_e2,wpd_bias_abs,35.343902938857745,17.110070972594787,-18.23383196626296,18.23383196626296,22.282191187520233,143,25,0,168
uv_e2,grad_mae,0.3490557204526641,0.31806267778494085,-0.03099304266772327,0.03099304266772327,0.031223042578616023,168,0,0,168
uv_e2,grad_w1,0.23294292018237558,0.16944461578113354,-0.06349830440124206,0.06349830440124206,0.06523246114019787,159,9,0,168
uv_e2,grad_kurtosis_abs_delta,3.7003760441443694,3.2223355560352887,-0.4780404881090806,0.4780404881090806,-0.2008965783080825,80,88,0,168
uv_e2,psd_log_l2,0.8335247431666106,0.8377783048584866,0.004253561691876071,-0.004253561691876071,0.008220226113392903,95,73,0,168
uv_e2,psd_slope_abs_delta,0.9150108562505738,1.120621924007067,0.205611067756493,-0.205611067756493,-0.179013057539734,3,165,0,168
uv_e2,exceed_abs_t5,0.004242333333333336,0.00253969047619048,-0.001702642857142856,0.001702642857142856,0.0018999999999999573,121,47,0,168
uv_e2,exceed_abs_t10,0.006580809523809519,0.003506928571428571,-0.003073880952380949,0.003073880952380949,0.0019359999999999933,132,36,0,168
uv_e2,exceed_abs_t15,0.0062105,0.0024855714285714277,-0.0037249285714285713,0.0037249285714285713,0.0025020000000000042,141,27,0,168
uv_e2,exceed_abs_p90,0.010253619047619053,0.0037326428571428615,-0.006520976190476192,0.006520976190476192,0.005321999999999993,144,24,0,168
uv_e2,comp_curve_l1,115.52777777777779,97.15376984126985,-18.374007936507937,18.374007936507937,18.583333333333332,154,14,0,168
uv_e2,comp_abs_t5,64.38095238095238,58.232142857142854,-6.148809523809524,6.148809523809524,3.0,117,39,12,168
uv_e2,comp_abs_t10,187.16666666666666,178.11309523809524,-9.053571428571429,9.053571428571429,6.0,107,57,4,168
uv_e2,comp_abs_t15,116.80952380952381,89.85714285714286,-26.952380952380953,26.952380952380953,24.5,143,23,2,168
uv_e2,pd_distance,27.406283078086062,25.072073820293586,-2.334209257792476,2.334209257792476,2.538629223348808,160,8,0,168
uv_e2,mt_distance,5.867795200574966,5.593966117927006,-0.2738290826479594,0.2738290826479594,0.13367772102355957,104,64,0,168
b_e2,psnruv,31.192500433861134,32.68894034404412,1.4964399101829775,1.4964399101829775,1.5858834516708598,168,0,0,168
b_e2,ssim_speed,,,,,,,,,0
b_e2,speed_mae,0.6940701629397319,0.5684218234352497,-0.12564833950448212,0.12564833950448212,0.1218462958690496,168,0,0,168
b_e2,speed_rmse,1.1077586003651096,0.9629228498438168,-0.14483575052129283,0.14483575052129283,0.133559956749573,168,0,0,168
b_e2,wpd_mae,231.67091095165674,183.41701014952937,-48.253900802127376,48.253900802127376,42.5262496371341,168,0,0,168
b_e2,wpd_w1,45.27127092112853,16.08684255251199,-29.184428368616544,29.184428368616544,29.935676982496105,157,11,0,168
b_e2,wpd_bias_abs,35.343902938857745,12.68513175597048,-22.658771182887268,22.658771182887268,23.263788078080584,140,28,0,168
b_e2,grad_mae,0.3490557204526641,0.3120032967125004,-0.037052423740163744,0.037052423740163744,0.03774108392187264,168,0,0,168
b_e2,grad_w1,0.23294292018237558,0.15426182485335077,-0.07868109532902483,0.07868109532902483,0.08337970931762956,162,6,0,168
b_e2,grad_kurtosis_abs_delta,3.7003760441443694,2.9747054279552594,-0.7256706161891101,0.7256706161891101,-0.28469732671105596,72,96,0,168
b_e2,psd_log_l2,0.8335247431666106,0.8508610050202419,0.017336261853631296,-0.017336261853631296,0.005007870549460225,86,82,0,168
b_e2,psd_slope_abs_delta,0.9150108562505738,1.202895420433148,0.28788456418257397,-0.28788456418257397,-0.2945631788931947,0,168,0,168
b_e2,exceed_abs_t5,0.004242333333333336,0.0020346666666666716,-0.0022076666666666646,0.0022076666666666646,0.0023200000000000442,132,36,0,168
b_e2,exceed_abs_t10,0.006580809523809519,0.00263711904761905,-0.0039436904761904696,0.0039436904761904696,0.0025900000000000367,134,34,0,168
b_e2,exceed_abs_t15,0.0062105,0.0018069047619047613,-0.004403595238095239,0.004403595238095239,0.0028399999999999996,141,27,0,168
b_e2,exceed_abs_p90,0.010253619047619053,0.0027916428571428615,-0.007461976190476192,0.007461976190476192,0.006087999999999996,148,20,0,168
b_e2,comp_curve_l1,115.52777777777779,88.00595238095238,-27.5218253968254,27.5218253968254,26.5,155,13,0,168
b_e2,comp_abs_t5,64.38095238095238,56.166666666666664,-8.214285714285714,8.214285714285714,5.5,135,28,5,168
b_e2,comp_abs_t10,187.16666666666666,167.58928571428572,-19.577380952380953,19.577380952380953,17.5,134,34,0,168
b_e2,comp_abs_t15,116.80952380952381,77.4702380952381,-39.339285714285715,39.339285714285715,36.5,150,17,1,168
b_e2,pd_distance,27.406283078086062,23.98758167822224,-3.4187013998638194,3.4187013998638194,3.5686212561646897,166,2,0,168
b_e2,mt_distance,5.867795200574966,5.677425131911323,-0.19037006866364253,0.19037006866364253,0.0861814022064209,90,78,0,168
c_e2,psnruv,31.192500433861134,32.73294424889662,1.5404438150354796,1.5404438150354796,1.6361125338526534,168,0,0,168
c_e2,ssim_speed,,,,,,,,,0
c_e2,speed_mae,0.6940701629397319,0.5648566418942202,-0.1292135210455116,0.1292135210455116,0.12403909806235941,168,0,0,168
c_e2,speed_rmse,1.1077586003651096,0.956648963016771,-0.15110963734833863,0.15110963734833863,0.13688963564579026,168,0,0,168
c_e2,wpd_mae,231.67091095165674,182.91063460560918,-48.76027634604756,48.76027634604756,42.48471572259207,168,0,0,168
c_e2,wpd_w1,45.27127092112853,12.909754732649752,-32.36151618847878,32.36151618847878,34.84584698578899,166,2,0,168
c_e2,wpd_bias_abs,35.343902938857745,6.703762910533207,-28.64014002832454,28.64014002832454,32.309038844920885,148,20,0,168
c_e2,grad_mae,0.3490557204526641,0.3115675575842548,-0.0374881628684093,0.0374881628684093,0.038322845938492056,168,0,0,168
c_e2,grad_w1,0.23294292018237558,0.1581902346613526,-0.07475268552102302,0.07475268552102302,0.07949206928266618,165,3,0,168
c_e2,grad_kurtosis_abs_delta,3.7003760441443694,2.9537210067424366,-0.7466550374019328,0.7466550374019328,-0.13001348105308352,80,88,0,168
c_e2,psd_log_l2,0.8335247431666106,0.858852600896507,0.02532785772989634,-0.02532785772989634,-0.0038026737447373615,79,89,0,168
c_e2,psd_slope_abs_delta,0.9150108562505738,1.250858490637028,0.3358476343864542,-0.3358476343864542,-0.32449047411861803,0,168,0,168
c_e2,exceed_abs_t5,0.004242333333333336,0.002216523809523815,-0.0020258095238095213,0.0020258095238095213,0.0022900000000000142,131,37,0,168
c_e2,exceed_abs_t10,0.006580809523809519,0.002413047619047621,-0.004167761904761898,0.004167761904761898,0.002808000000000005,126,42,0,168
c_e2,exceed_abs_t15,0.0062105,0.0015110476190476182,-0.004699452380952381,0.004699452380952381,0.0031079999999999927,140,28,0,168
c_e2,exceed_abs_p90,0.010253619047619053,0.0016504523809523811,-0.00860316666666667,0.00860316666666667,0.00667800000000001,155,13,0,168
c_e2,comp_curve_l1,115.52777777777779,91.86904761904762,-23.658730158730158,23.658730158730158,22.5,154,14,0,168
c_e2,comp_abs_t5,64.38095238095238,56.55357142857143,-7.8273809523809526,7.8273809523809526,5.0,127,28,13,168
c_e2,comp_abs_t10,187.16666666666666,175.98214285714286,-11.18452380952381,11.18452380952381,10.0,114,51,3,168
c_e2,comp_abs_t15,116.80952380952381,82.26190476190476,-34.54761904761905,34.54761904761905,29.0,144,24,0,168
c_e2,pd_distance,27.406283078086062,24.268599327509868,-3.1376837505761936,3.1376837505761936,3.301166761481518,165,3,0,168
c_e2,mt_distance,5.867795200574966,5.662811040878296,-0.2049841596966698,0.2049841596966698,0.061630964279174805,94,74,0,168
f1_grad_e2,psnruv,31.192500433861134,32.49494049551153,1.302440061650394,1.302440061650394,1.3744318260755701,168,0,0,168
f1_grad_e2,ssim_speed,,,,,,,,,0
f1_grad_e2,speed_mae,0.6940701629397319,0.5899138082189178,-0.104156354720814,0.104156354720814,0.09964674000827639,168,0,0,168
f1_grad_e2,speed_rmse,1.1077586003651096,0.989075208141753,-0.11868339222335673,0.11868339222335673,0.10859014318553134,168,0,0,168
f1_grad_e2,wpd_mae,231.67091095165674,190.68965408431572,-40.98125686734102,40.98125686734102,35.608793178971865,168,0,0,168
f1_grad_e2,wpd_w1,45.27127092112853,24.732185186891716,-20.539085734236817,20.539085734236817,21.849402252382237,156,12,0,168
f1_grad_e2,wpd_bias_abs,35.343902938857745,22.637720081699943,-12.706182857157804,12.706182857157804,14.140159549785494,141,27,0,168
f1_grad_e2,grad_mae,0.3490557204526641,0.31253494510834556,-0.03652077534431856,0.03652077534431856,0.03713989384611069,168,0,0,168
f1_grad_e2,grad_w1,0.23294292018237558,0.13811306553305527,-0.09482985464932035,0.09482985464932035,0.10095104581633603,167,1,0,168
f1_grad_e2,grad_kurtosis_abs_delta,3.7003760441443694,3.2600759938201143,-0.44030005032425545,0.44030005032425545,-0.7028876428006914,68,100,0,168
f1_grad_e2,psd_log_l2,0.8335247431666106,0.8146748449514062,-0.018849898215204466,0.018849898215204466,0.035360093814533367,119,49,0,168
f1_grad_e2,psd_slope_abs_delta,0.9150108562505738,1.1385358943732429,0.22352503812266894,-0.22352503812266894,-0.18624748183833728,3,165,0,168
f1_grad_e2,exceed_abs_t5,0.004242333333333336,0.002536261904761906,-0.0017060714285714298,0.0017060714285714298,0.0016259999999999608,123,45,0,168
f1_grad_e2,exceed_abs_t10,0.006580809523809519,0.005151904761904762,-0.0014289047619047569,0.0014289047619047569,0.0018299999999999775,117,51,0,168
f1_grad_e2,exceed_abs_t15,0.0062105,0.002673071428571429,-0.0035374285714285703,0.0035374285714285703,0.002568000000000001,143,25,0,168
f1_grad_e2,exceed_abs_p90,0.010253619047619053,0.004664357142857148,-0.005589261904761904,0.005589261904761904,0.0045600000000000016,141,27,0,168
f1_grad_e2,comp_curve_l1,115.52777777777779,81.18154761904762,-34.34623015873016,34.34623015873016,32.833333333333336,166,2,0,168
f1_grad_e2,comp_abs_t5,64.38095238095238,50.726190476190474,-13.654761904761905,13.654761904761905,8.5,142,17,9,168
f1_grad_e2,comp_abs_t10,187.16666666666666,150.74404761904762,-36.42261904761905,36.42261904761905,32.0,154,13,1,168
f1_grad_e2,comp_abs_t15,116.80952380952381,71.92857142857143,-44.88095238095238,44.88095238095238,43.0,156,12,0,168
f1_grad_e2,pd_distance,27.406283078086062,23.838249287609397,-3.568033790476664,3.568033790476664,3.770550204008366,166,2,0,168
f1_grad_e2,mt_distance,5.867795200574966,5.656570005984533,-0.2112251945904323,0.2112251945904323,0.10047245025634766,98,70,0,168
f2_grad_levelset_e2,psnruv,31.192500433861134,32.57624426913368,1.3837438352725429,1.3837438352725429,1.4646527942668524,168,0,0,168
f2_grad_levelset_e2,ssim_speed,,,,,,,,,0
f2_grad_levelset_e2,speed_mae,0.6940701629397319,0.5788023360297931,-0.11526782690993868,0.11526782690993868,0.1116343051951432,168,0,0,168
f2_grad_levelset_e2,speed_rmse,1.1077586003651096,0.9776430659760245,-0.13011553438908527,0.13011553438908527,0.11882408178684051,168,0,0,168
f2_grad_levelset_e2,wpd_mae,231.67091095165674,186.82297844900262,-44.84793250265411,44.84793250265411,39.619152975026225,168,0,0,168
f2_grad_levelset_e2,wpd_w1,45.27127092112853,20.152909762121467,-25.11836115900707,25.11836115900707,26.05968149286399,158,10,0,168
f2_grad_levelset_e2,wpd_bias_abs,35.343902938857745,17.42103958843389,-17.922863350423857,17.922863350423857,19.727879499145445,151,17,0,168
f2_grad_levelset_e2,grad_mae,0.3490557204526641,0.31217573416409516,-0.03687998628856898,0.03687998628856898,0.03730530928126338,168,0,0,168
f2_grad_levelset_e2,grad_w1,0.23294292018237558,0.14587529091820356,-0.08706762926417204,0.08706762926417204,0.09233241825286435,167,1,0,168
f2_grad_levelset_e2,grad_kurtosis_abs_delta,3.7003760441443694,3.1482794361114306,-0.5520966080329387,0.5520966080329387,-0.5005773796284494,68,100,0,168
f2_grad_levelset_e2,psd_log_l2,0.8335247431666106,0.8291560766038579,-0.004368666562752764,0.004368666562752764,0.021211857106990806,105,63,0,168
f2_grad_levelset_e2,psd_slope_abs_delta,0.9150108562505738,1.1477532572980493,0.23274240104747548,-0.23274240104747548,-0.18857994238050185,2,166,0,168
f2_grad_levelset_e2,exceed_abs_t5,0.004242333333333336,0.0021150952380952406,-0.0021272380952380952,0.0021272380952380952,0.0022199999999999998,132,36,0,168
f2_grad_levelset_e2,exceed_abs_t10,0.006580809523809519,0.0034752142857142846,-0.0031055952380952354,0.0031055952380952354,0.002600000000000019,126,42,0,168
f2_grad_levelset_e2,exceed_abs_t15,0.0062105,0.0022630952380952377,-0.003947404761904761,0.003947404761904761,0.00298,143,25,0,168
f2_grad_levelset_e2,exceed_abs_p90,0.010253619047619053,0.0038472142857142906,-0.006406404761904762,0.006406404761904762,0.005383999999999993,150,18,0,168
f2_grad_levelset_e2,comp_curve_l1,115.52777777777779,83.07837301587301,-32.44940476190476,32.44940476190476,32.25,159,8,1,168
f2_grad_levelset_e2,comp_abs_t5,64.38095238095238,53.17261904761905,-11.208333333333334,11.208333333333334,8.0,139,21,8,168
f2_grad_levelset_e2,comp_abs_t10,187.16666666666666,158.20238095238096,-28.964285714285715,28.964285714285715,24.0,147,20,1,168
f2_grad_levelset_e2,comp_abs_t15,116.80952380952381,71.9047619047619,-44.904761904761905,44.904761904761905,45.0,153,13,2,168
f2_grad_levelset_e2,pd_distance,27.406283078086062,23.748107956316563,-3.658175121769499,3.658175121769499,3.8281866186912747,166,2,0,168
f2_grad_levelset_e2,mt_distance,5.867795200574966,5.674229775156293,-0.1935654254186721,0.1935654254186721,0.1341099739074707,102,66,0,168
f3_grad_crit,psnruv,31.192500433861134,33.30415748036943,2.111657046508298,2.111657046508298,2.1129093787373563,168,0,0,168
f3_grad_crit,ssim_speed,,,,,,,,,0
f3_grad_crit,speed_mae,0.6940701629397319,0.5325824956996197,-0.1614876672401121,0.1614876672401121,0.1524483873186695,168,0,0,168
f3_grad_crit,speed_rmse,1.1077586003651096,0.902555409298848,-0.20520319106626156,0.20520319106626156,0.18407706776558602,168,0,0,168
f3_grad_crit,wpd_mae,231.67091095165674,174.19762658177615,-57.47328436988058,57.47328436988058,50.39026879870637,168,0,0,168
f3_grad_crit,wpd_w1,45.27127092112853,32.02049600677772,-13.250774914350814,13.250774914350814,12.198479658329681,150,18,0,168
f3_grad_crit,wpd_bias_abs,35.343902938857745,28.3295402046012,-7.014362734256542,7.014362734256542,5.925882613529902,133,35,0,168
f3_grad_crit,grad_mae,0.3490557204526641,0.30870469608646645,-0.040351024366197696,0.040351024366197696,0.04111520273680089,168,0,0,168
f3_grad_crit,grad_w1,0.23294292018237558,0.17549853654913208,-0.05744438363324351,0.05744438363324351,0.06525496324167819,154,14,0,168
f3_grad_crit,grad_kurtosis_abs_delta,3.7003760441443694,2.5255854243148987,-1.1747906198294704,1.1747906198294704,0.48690679909472934,103,65,0,168
f3_grad_crit,psd_log_l2,0.8335247431666106,0.9028608380619149,0.06933609489530437,-0.06933609489530437,-0.043202100286212186,35,133,0,168
f3_grad_crit,psd_slope_abs_delta,0.9150108562505738,1.6221370882671495,0.7071262320165758,-0.7071262320165758,-0.6914847842203383,0,168,0,168
f3_grad_crit,exceed_abs_t5,0.004242333333333336,0.006268999999999999,0.0020266666666666636,-0.0020266666666666636,-0.0015940000000000398,38,130,0,168
f3_grad_crit,exceed_abs_t10,0.006580809523809519,0.0086315,0.0020506904761904803,-0.0020506904761904803,-0.0009420000000000261,77,91,0,168
f3_grad_crit,exceed_abs_t15,0.0062105,0.0032577619047619044,-0.002952738095238095,0.002952738095238095,0.0015300000000000036,130,38,0,168
f3_grad_crit,exceed_abs_p90,0.010253619047619053,0.004575738095238093,-0.00567788095238096,0.00567788095238096,0.0037800000000000056,135,33,0,168
f3_grad_crit,comp_curve_l1,115.52777777777779,96.75099206349206,-18.776785714285715,18.776785714285715,21.833333333333343,150,18,0,168
f3_grad_crit,comp_abs_t5,64.38095238095238,57.17261904761905,-7.208333333333333,7.208333333333333,4.0,121,41,6,168
f3_grad_crit,comp_abs_t10,187.16666666666666,179.16666666666666,-8.0,8.0,6.5,102,66,0,168
f3_grad_crit,comp_abs_t15,116.80952380952381,86.14285714285714,-30.666666666666668,30.666666666666668,28.5,143,23,2,168
f3_grad_crit,pd_distance,27.406283078086062,22.017884447329436,-5.388398630756623,5.388398630756623,5.661531336349517,168,0,0,168
f3_grad_crit,mt_distance,5.867795200574966,5.984007384095873,0.11621218352090745,-0.11621218352090745,-0.22591423988342285,61,107,0,168
