sample_idx,method_id,display_name,candidate_family,training_scale,architecture,uses_speed,uses_grad,uses_levelset,uses_crit,uses_e2,psnruv,ssim_speed,speed_mae,speed_rmse,wpd_mae,wpd_w1,wpd_bias_abs,grad_mae,grad_w1,grad_kurtosis_abs_delta,psd_log_l2,psd_slope_abs_delta,exceed_abs_t5,exceed_abs_t10,exceed_abs_t15,exceed_abs_p90,comp_curve_l1,comp_abs_t5,comp_abs_t10,comp_abs_t15,pd_distance,mt_distance
124,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
125,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
126,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
127,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
128,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
129,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
130,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
131,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
132,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
133,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
134,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
135,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
136,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
137,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
138,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
139,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
140,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
141,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
142,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
143,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
144,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
145,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
146,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
147,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
148,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
149,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
150,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
151,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
152,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
153,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
154,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
155,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
156,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
157,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
158,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
159,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
160,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
161,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
162,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
163,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
164,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
165,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
166,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
167,uv_e2,UV + repaired E2,E2_uv,2688,native_tf,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,
0,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
1,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
2,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
3,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
4,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
5,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
6,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
7,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
8,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
9,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
10,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
11,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
12,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
13,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
14,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
15,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
16,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
17,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
18,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
19,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
20,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
21,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
22,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
23,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
24,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
25,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
26,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
27,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
28,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
29,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
30,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
31,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
32,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
33,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
34,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
35,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
36,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
37,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
38,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
39,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
40,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
41,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
42,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
43,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
44,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
45,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
46,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
47,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
48,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
49,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
50,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
51,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
52,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
53,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
54,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
55,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
56,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
57,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
58,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
59,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
60,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
61,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
62,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
63,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
64,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
65,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
66,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
67,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
68,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
69,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
70,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
71,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
72,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
73,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
74,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
75,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
76,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
77,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
78,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
79,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
80,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
81,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
82,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
83,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
84,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
85,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
86,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
87,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
88,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
89,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
90,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
91,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
92,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
93,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
94,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
95,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
96,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
97,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
98,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
99,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
100,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
101,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
102,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
103,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
104,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
105,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
106,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
107,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
108,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
109,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
110,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
111,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
112,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
113,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
114,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
115,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
116,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
117,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
118,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
119,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
120,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
121,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
122,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
123,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
124,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
125,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
126,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
127,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
128,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
129,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
130,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
131,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
132,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
133,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
134,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
135,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
136,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
137,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
138,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
139,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
140,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
141,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
142,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
143,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
144,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
145,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
146,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
147,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
148,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
149,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
150,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
151,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
152,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
153,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
154,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
155,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
156,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
157,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
158,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
159,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
160,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
161,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
162,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
163,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
164,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
165,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
166,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
167,b_e2,Candidate B + repaired E2,E2_b,2688,native_tf,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,
0,c_e2,Candidate C + repaired E2,E2_c,2688,native_tf,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,
1,c_e2,Candidate C + repaired E2,E2_c,2688,native_tf,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,
2,c_e2,Candidate C + repaired E2,E2_c,2688,native_tf,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,
