method_id,metric,mean,median,std,min,max,n_finite
speed_only,psnruv,33.789361310598466,33.78131111848519,2.1018878590874204,30.136706959977673,39.37192628277293,168
speed_only,ssim_speed,,,,,,0
speed_only,speed_mae,0.4943152568705337,0.5016997168116367,0.10558228588598557,0.21525231729623676,0.7075511840673424,168
speed_only,speed_rmse,0.8532017743888024,0.846532952816904,0.16824539077546607,0.43447691018930495,1.1855484071957747,168
speed_only,wpd_mae,158.33374847976074,164.898755298207,72.56886178895975,27.002026850641396,359.72736171860095,168
speed_only,wpd_w1,35.87613140155216,36.27257449696937,17.750214130737476,5.51315208023475,77.50820605910147,168
speed_only,wpd_bias_abs,26.443069018908822,27.633871458710974,12.677203781229027,5.000872491207167,59.1192726629089,168
speed_only,grad_mae,0.32420891978223315,0.32575757375929537,0.07010917064739738,0.13553250966070368,0.4647985830521908,168
speed_only,grad_w1,0.24909343584849447,0.2515771540640617,0.05925683525904735,0.08725356985729908,0.3574928808031274,168
speed_only,grad_kurtosis_abs_delta,5.131221651056194,4.175359558746009,4.425343838791359,0.0339690430218873,24.379893986517395,168
speed_only,psd_log_l2,1.1310550816441978,1.1355297478673019,0.28790039596125333,0.5585026311378104,1.9810702918857759,168
speed_only,psd_slope_abs_delta,1.4547588985534412,1.3479227349811391,0.41046290645143074,0.7891843095639686,2.3366916024841426,168
speed_only,exceed_abs_t5,0.006556357142857146,0.006904000000000021,0.003050833323485085,0.00019599999999997397,0.014548000000000005,168
speed_only,exceed_abs_t10,0.004892476190476189,0.004021999999999984,0.003411836282833877,3.599999999992498e-05,0.01588400000000001,168
speed_only,exceed_abs_t15,0.004753880952380951,0.0048459999999999875,0.0034257609213997364,4.000000000004e-06,0.012188000000000004,168
speed_only,exceed_abs_p90,0.006950928571428577,0.005472000000000005,0.004687328744263914,0.0003520000000000051,0.01931200000000001,168
speed_only,comp_curve_l1,142.19940476190476,131.83333333333331,54.34695350675875,53.666666666666664,264.8333333333333,168
speed_only,comp_abs_t5,69.21428571428571,50.0,62.76554473150199,0.0,335.0,168
