sample_idx,method,training_size,family,delta_ssim_speed_vs_cnn,delta_ssim_uv_mean_vs_cnn,speed_ssim_gt_cnn,uv_ssim_gt_cnn
63,candidateUV_2688,2688,candidateUV,0.05779078007178218,0.06405890154019422,True,True
64,candidateUV_2688,2688,candidateUV,0.05814316260151631,0.06190579070878166,True,True
65,candidateUV_2688,2688,candidateUV,0.059321011611769836,0.06676486817527638,True,True
66,candidateUV_2688,2688,candidateUV,0.06070543647230353,0.07089684122693174,True,True
67,candidateUV_2688,2688,candidateUV,0.059557674302359476,0.07105671970303928,True,True
68,candidateUV_2688,2688,candidateUV,0.06297144816315303,0.06531994088610626,True,True
69,candidateUV_2688,2688,candidateUV,0.0681449152885728,0.07520234738334242,True,True
70,candidateUV_2688,2688,candidateUV,0.07218665595300233,0.07963946227132235,True,True
71,candidateUV_2688,2688,candidateUV,0.068593246574283,0.07561862326359359,True,True
72,candidateUV_2688,2688,candidateUV,0.06745596159054845,0.07448151042191165,True,True
73,candidateUV_2688,2688,candidateUV,0.06896386001115984,0.07534674221230286,True,True
74,candidateUV_2688,2688,candidateUV,0.06802870767268865,0.07182850455068879,True,True
75,candidateUV_2688,2688,candidateUV,0.06874879574397896,0.0735666836963974,True,True
76,candidateUV_2688,2688,candidateUV,0.0717328331243029,0.07372371755374152,True,True
77,candidateUV_2688,2688,candidateUV,0.07403682053868099,0.07725594873441766,True,True
78,candidateUV_2688,2688,candidateUV,0.07525445262119046,0.07681133944143859,True,True
79,candidateUV_2688,2688,candidateUV,0.07296871432028251,0.07571036697356237,True,True
80,candidateUV_2688,2688,candidateUV,0.0720783875462162,0.072070752141565,True,True
81,candidateUV_2688,2688,candidateUV,0.06706643612762986,0.07726071410938329,True,True
82,candidateUV_2688,2688,candidateUV,0.07036300129711781,0.0806025733817135,True,True
83,candidateUV_2688,2688,candidateUV,0.07430239882422318,0.08399449766950173,True,True
84,candidateUV_2688,2688,candidateUV,0.07423456590125799,0.08517380290261944,True,True
85,candidateUV_2688,2688,candidateUV,0.07054953482365667,0.08424581222304917,True,True
86,candidateUV_2688,2688,candidateUV,0.06993735602317064,0.08582593570283015,True,True
87,candidateUV_2688,2688,candidateUV,0.07005557626493297,0.08249984505279562,True,True
88,candidateUV_2688,2688,candidateUV,0.0733271998377455,0.08295263379407936,True,True
89,candidateUV_2688,2688,candidateUV,0.08148886841882341,0.09464728301213887,True,True
90,candidateUV_2688,2688,candidateUV,0.08168926756281858,0.09602194883748982,True,True
91,candidateUV_2688,2688,candidateUV,0.08113700846750593,0.09791731927898606,True,True
92,candidateUV_2688,2688,candidateUV,0.08305905913618572,0.10004369361232479,True,True
93,candidateUV_2688,2688,candidateUV,0.08685040682414646,0.10380588409751823,True,True
94,candidateUV_2688,2688,candidateUV,0.08781736372782512,0.1003006472204725,True,True
95,candidateUV_2688,2688,candidateUV,0.08794101894083983,0.09546680708360467,True,True
96,candidateUV_2688,2688,candidateUV,0.09318558949577249,0.10252036273462029,True,True
97,candidateUV_2688,2688,candidateUV,0.09165346283165088,0.09978336873357518,True,True
98,candidateUV_2688,2688,candidateUV,0.08702710854217044,0.09505914364020873,True,True
99,candidateUV_2688,2688,candidateUV,0.0857189679304714,0.08901699336965474,True,True
100,candidateUV_2688,2688,candidateUV,0.08320004895729105,0.09034632307970158,True,True
101,candidateUV_2688,2688,candidateUV,0.08351892428844765,0.09781313152547799,True,True
102,candidateUV_2688,2688,candidateUV,0.08485884806942967,0.09514770812046924,True,True
103,candidateUV_2688,2688,candidateUV,0.08304028121817053,0.09977562493110237,True,True
104,candidateUV_2688,2688,candidateUV,0.08246062142951871,0.10058722461738467,True,True
105,candidateUV_2688,2688,candidateUV,0.07564976148714575,0.08967380209808695,True,True
106,candidateUV_2688,2688,candidateUV,0.07209228042223992,0.08242676535820581,True,True
107,candidateUV_2688,2688,candidateUV,0.07336830555932572,0.09006529294838062,True,True
108,candidateUV_2688,2688,candidateUV,0.07359144196000678,0.08618334999752664,True,True
109,candidateUV_2688,2688,candidateUV,0.07213810846906943,0.08380815072980496,True,True
110,candidateUV_2688,2688,candidateUV,0.07032196538481184,0.07707370668445057,True,True
111,candidateUV_2688,2688,candidateUV,0.07169475994022001,0.07381508074701337,True,True
112,candidateUV_2688,2688,candidateUV,0.0749268578508302,0.0821144983605755,True,True
113,candidateUV_2688,2688,candidateUV,0.07834870905950342,0.083034058375411,True,True
114,candidateUV_2688,2688,candidateUV,0.07910450881494635,0.08852587181140925,True,True
115,candidateUV_2688,2688,candidateUV,0.0690992387845738,0.08767760279736259,True,True
116,candidateUV_2688,2688,candidateUV,0.08068904847750225,0.09887163596371917,True,True
117,candidateUV_2688,2688,candidateUV,0.07875378205696115,0.10758123517975982,True,True
118,candidateUV_2688,2688,candidateUV,0.07306842206529085,0.11238014185248157,True,True
119,candidateUV_2688,2688,candidateUV,0.07417385103507879,0.10704725668323312,True,True
120,candidateUV_2688,2688,candidateUV,0.08418220653140751,0.113779107181458,True,True
121,candidateUV_2688,2688,candidateUV,0.08213648983380561,0.10689491125303241,True,True
122,candidateUV_2688,2688,candidateUV,0.08846147901274315,0.11128511034075184,True,True
123,candidateUV_2688,2688,candidateUV,0.0854791482302999,0.10418796441671674,True,True
124,candidateUV_2688,2688,candidateUV,0.08917406161204022,0.09411515360890887,True,True
125,candidateUV_2688,2688,candidateUV,0.07779924933222693,0.09612479506700777,True,True
126,candidateUV_2688,2688,candidateUV,0.0881181797231908,0.09365160663412364,True,True
127,candidateUV_2688,2688,candidateUV,0.09139887760594778,0.08617220298050099,True,True
128,candidateUV_2688,2688,candidateUV,0.08450887653225392,0.09167012856800583,True,True
129,candidateUV_2688,2688,candidateUV,0.09023184074903556,0.0917282668596282,True,True
130,candidateUV_2688,2688,candidateUV,0.0963873466569991,0.08722257024353997,True,True
131,candidateUV_2688,2688,candidateUV,0.09595160937728597,0.08575625575298707,True,True
132,candidateUV_2688,2688,candidateUV,0.10065063472832458,0.09108427029923816,True,True
133,candidateUV_2688,2688,candidateUV,0.10370351047332971,0.09132049013454502,True,True
134,candidateUV_2688,2688,candidateUV,0.08536044635069306,0.08218595576246601,True,True
135,candidateUV_2688,2688,candidateUV,0.08907677289009386,0.08274288028008481,True,True
136,candidateUV_2688,2688,candidateUV,0.10340210656557092,0.09454470962117767,True,True
137,candidateUV_2688,2688,candidateUV,0.10052144070226743,0.09628414178384992,True,True
138,candidateUV_2688,2688,candidateUV,0.0973603233828666,0.10245174526580736,True,True
139,candidateUV_2688,2688,candidateUV,0.09742631152445946,0.10573027347363628,True,True
140,candidateUV_2688,2688,candidateUV,0.08996625172591532,0.1035412188524445,True,True
141,candidateUV_2688,2688,candidateUV,0.08774972737298159,0.11078141780594442,True,True
142,candidateUV_2688,2688,candidateUV,0.0884625762451009,0.11693589242896318,True,True
143,candidateUV_2688,2688,candidateUV,0.0834728680653607,0.11515205600093159,True,True
144,candidateUV_2688,2688,candidateUV,0.08018198186871484,0.11135446534370186,True,True
145,candidateUV_2688,2688,candidateUV,0.08885172430363186,0.10839999586947358,True,True
146,candidateUV_2688,2688,candidateUV,0.08954652700767163,0.1098110804182516,True,True
147,candidateUV_2688,2688,candidateUV,0.0947364844754357,0.11109046280250068,True,True
148,candidateUV_2688,2688,candidateUV,0.09774775770046729,0.10797847564862184,True,True
149,candidateUV_2688,2688,candidateUV,0.09880294296145697,0.10750511704800558,True,True
150,candidateUV_2688,2688,candidateUV,0.08723095179889295,0.09338035616459073,True,True
151,candidateUV_2688,2688,candidateUV,0.09107166663618971,0.09616969933864516,True,True
152,candidateUV_2688,2688,candidateUV,0.07776118157156131,0.0979742699311209,True,True
153,candidateUV_2688,2688,candidateUV,0.0801448784402945,0.09548474849554534,True,True
154,candidateUV_2688,2688,candidateUV,0.0633709649631804,0.07878606852671188,True,True
155,candidateUV_2688,2688,candidateUV,0.08705719752203023,0.08324149905832479,True,True
156,candidateUV_2688,2688,candidateUV,0.07530299586674694,0.07587879491128957,True,True
157,candidateUV_2688,2688,candidateUV,0.08426842790311839,0.07375379573021679,True,True
158,candidateUV_2688,2688,candidateUV,0.07597447629140208,0.07232833897590529,True,True
159,candidateUV_2688,2688,candidateUV,0.06628939515823828,0.0680483209626136,True,True
160,candidateUV_2688,2688,candidateUV,0.059782372515749915,0.06267329572751368,True,True
161,candidateUV_2688,2688,candidateUV,0.04829323808431585,0.06945425942083139,True,True
162,candidateUV_2688,2688,candidateUV,0.05135719660168425,0.07622717693590297,True,True
163,candidateUV_2688,2688,candidateUV,0.0417648496058155,0.06778816043028713,True,True
164,candidateUV_2688,2688,candidateUV,0.06347784091140474,0.07091991478842852,True,True
165,candidateUV_2688,2688,candidateUV,0.051569509269366876,0.07098158411976863,True,True
166,candidateUV_2688,2688,candidateUV,0.03333224467339879,0.06065676595819269,True,True
167,candidateUV_2688,2688,candidateUV,0.03550356421578604,0.059068315008689365,True,True
0,candidateUV_672,672,candidateUV,0.031355765441148375,0.05391559557214887,True,True
1,candidateUV_672,672,candidateUV,0.044276204386104356,0.054524074936278644,True,True
2,candidateUV_672,672,candidateUV,0.04271294724605201,0.050758955796978866,True,True
3,candidateUV_672,672,candidateUV,0.05068138459186622,0.05500963407246984,True,True
4,candidateUV_672,672,candidateUV,0.04519287935168714,0.04728191134453097,True,True
5,candidateUV_672,672,candidateUV,0.052452943036354394,0.05728954106259243,True,True
6,candidateUV_672,672,candidateUV,0.05733625274638787,0.0666821501986723,True,True
7,candidateUV_672,672,candidateUV,0.051089606112773134,0.059023254363117394,True,True
8,candidateUV_672,672,candidateUV,0.05550670059142937,0.06197630824566658,True,True
9,candidateUV_672,672,candidateUV,0.05241248525732978,0.060688474917620416,True,True
10,candidateUV_672,672,candidateUV,0.052378634129265356,0.0626870304794529,True,True
11,candidateUV_672,672,candidateUV,0.05893093905732416,0.06897251120572057,True,True
12,candidateUV_672,672,candidateUV,0.058045138966130505,0.06361551430418921,True,True
13,candidateUV_672,672,candidateUV,0.0492510712208577,0.06752109762550562,True,True
14,candidateUV_672,672,candidateUV,0.05585538593601558,0.07142802968880257,True,True
15,candidateUV_672,672,candidateUV,0.055371277390022455,0.07472695015678155,True,True
16,candidateUV_672,672,candidateUV,0.055725066016603875,0.07137098120456487,True,True
17,candidateUV_672,672,candidateUV,0.05468273874573737,0.06590227047326858,True,True
18,candidateUV_672,672,candidateUV,0.05642434610999514,0.06899548860878624,True,True
19,candidateUV_672,672,candidateUV,0.07436292101690922,0.0783394531126913,True,True
20,candidateUV_672,672,candidateUV,0.0650521587930386,0.07272261319040307,True,True
21,candidateUV_672,672,candidateUV,0.06740445350198032,0.07640626371852399,True,True
22,candidateUV_672,672,candidateUV,0.06691595854340049,0.08124525615747769,True,True
23,candidateUV_672,672,candidateUV,0.05895160062789284,0.06889352115924474,True,True
24,candidateUV_672,672,candidateUV,0.03598156750836523,0.06546317278600222,True,True
25,candidateUV_672,672,candidateUV,0.012087101705190562,0.052186404661337615,True,True
26,candidateUV_672,672,candidateUV,0.04366022011029835,0.0637693232844656,True,True
27,candidateUV_672,672,candidateUV,0.055588539603829035,0.06923692747435573,True,True
28,candidateUV_672,672,candidateUV,0.0632100931423566,0.06297034969270254,True,True
29,candidateUV_672,672,candidateUV,0.046172231866316915,0.05506974381474117,True,True
30,candidateUV_672,672,candidateUV,0.03414016385581642,0.0493344680477632,True,True
31,candidateUV_672,672,candidateUV,0.04732004639383702,0.049421789492146484,True,True
32,candidateUV_672,672,candidateUV,0.034478858363979015,0.043689297406518834,True,True
33,candidateUV_672,672,candidateUV,0.03542282676630415,0.038854810857978705,True,True
34,candidateUV_672,672,candidateUV,0.03890823971542079,0.04304703792150555,True,True
35,candidateUV_672,672,candidateUV,0.049002335874760994,0.04590644449732828,True,True
36,candidateUV_672,672,candidateUV,0.040391808181983846,0.0445362258852835,True,True
37,candidateUV_672,672,candidateUV,0.04097551971579516,0.048488337422140315,True,True
38,candidateUV_672,672,candidateUV,0.047420947830175586,0.045350627225740014,True,True
39,candidateUV_672,672,candidateUV,0.04399373300706011,0.047087605036160385,True,True
40,candidateUV_672,672,candidateUV,0.03964195451000985,0.04364829217498967,True,True
41,candidateUV_672,672,candidateUV,0.0408206894539348,0.0444468136549796,True,True
42,candidateUV_672,672,candidateUV,0.0386799904620051,0.04645508496189721,True,True
43,candidateUV_672,672,candidateUV,0.04002035808995841,0.046942558146286895,True,True
44,candidateUV_672,672,candidateUV,0.038510257622423105,0.047178801650305524,True,True
45,candidateUV_672,672,candidateUV,0.039996565143063156,0.052917266984855216,True,True
46,candidateUV_672,672,candidateUV,0.04094191332607633,0.06047497389211132,True,True
47,candidateUV_672,672,candidateUV,0.04291296872000028,0.06023237918512969,True,True
48,candidateUV_672,672,candidateUV,0.03937020248990508,0.05184045338590748,True,True
49,candidateUV_672,672,candidateUV,0.03822938226653105,0.05387152990195321,True,True
50,candidateUV_672,672,candidateUV,0.04676943750633644,0.0546855747564825,True,True
51,candidateUV_672,672,candidateUV,0.045059726858848737,0.051702262059179604,True,True
52,candidateUV_672,672,candidateUV,0.041869850256912255,0.051230008411862205,True,True
53,candidateUV_672,672,candidateUV,0.04165782005661178,0.05117996910525102,True,True
54,candidateUV_672,672,candidateUV,0.04227681606887346,0.05166804621728749,True,True
55,candidateUV_672,672,candidateUV,0.04156637998745072,0.05255713881234869,True,True
56,candidateUV_672,672,candidateUV,0.043957918318369926,0.05349735831342706,True,True
57,candidateUV_672,672,candidateUV,0.044619794803725354,0.05473358529494199,True,True
58,candidateUV_672,672,candidateUV,0.04482905342194976,0.05346543743944743,True,True
59,candidateUV_672,672,candidateUV,0.04451897039331487,0.05373278046899532,True,True
60,candidateUV_672,672,candidateUV,0.04527794610436797,0.04973105149503043,True,True
61,candidateUV_672,672,candidateUV,0.047689427447958566,0.046183827641822384,True,True
62,candidateUV_672,672,candidateUV,0.044695223212833146,0.051528192496134606,True,True
63,candidateUV_672,672,candidateUV,0.046475833193011296,0.05085672619691528,True,True
64,candidateUV_672,672,candidateUV,0.04622069580434329,0.047776583492943336,True,True
65,candidateUV_672,672,candidateUV,0.04751398485873082,0.052934665654302826,True,True
66,candidateUV_672,672,candidateUV,0.04931782928766015,0.056874779070006265,True,True
67,candidateUV_672,672,candidateUV,0.0492110603391136,0.05718883159720389,True,True
68,candidateUV_672,672,candidateUV,0.05138892967735409,0.05048496656804036,True,True
69,candidateUV_672,672,candidateUV,0.053977595235380815,0.058851428896194324,True,True
70,candidateUV_672,672,candidateUV,0.05602449561326994,0.061331422979712835,True,True
71,candidateUV_672,672,candidateUV,0.05347205476515793,0.058021698756624995,True,True
72,candidateUV_672,672,candidateUV,0.052942091010468095,0.05791569195902013,True,True
73,candidateUV_672,672,candidateUV,0.0540245146898688,0.0586969929565333,True,True
74,candidateUV_672,672,candidateUV,0.054080772714970915,0.055753253638765266,True,True
75,candidateUV_672,672,candidateUV,0.05450444612947192,0.057278878296116775,True,True
76,candidateUV_672,672,candidateUV,0.056485788790537006,0.056969202204947056,True,True
77,candidateUV_672,672,candidateUV,0.05861445665212062,0.05952158604916802,True,True
78,candidateUV_672,672,candidateUV,0.058376040675580554,0.05877874720408205,True,True
79,candidateUV_672,672,candidateUV,0.056375679209434315,0.05782296087012906,True,True
80,candidateUV_672,672,candidateUV,0.05677740144361543,0.054870809045157065,True,True
81,candidateUV_672,672,candidateUV,0.05081894796836639,0.05913370054414435,True,True
82,candidateUV_672,672,candidateUV,0.05488468790887979,0.062352110550436546,True,True
83,candidateUV_672,672,candidateUV,0.05924046959909102,0.06584561740455608,True,True
84,candidateUV_672,672,candidateUV,0.05842207859383408,0.06670938082337952,True,True
85,candidateUV_672,672,candidateUV,0.05482311862766376,0.0660297949108467,True,True
86,candidateUV_672,672,candidateUV,0.0540497510846043,0.06727768462819017,True,True
87,candidateUV_672,672,candidateUV,0.055388377472445294,0.06545216507564933,True,True
88,candidateUV_672,672,candidateUV,0.05654817799359635,0.06340554676349164,True,True
89,candidateUV_672,672,candidateUV,0.06178970704332376,0.07689372650631543,True,True
90,candidateUV_672,672,candidateUV,0.06146584403867961,0.07552358298953776,True,True
91,candidateUV_672,672,candidateUV,0.061788537069807914,0.07833704348517889,True,True
92,candidateUV_672,672,candidateUV,0.06492419049939513,0.07941798369119812,True,True
93,candidateUV_672,672,candidateUV,0.06680696253823437,0.0833805508609693,True,True
94,candidateUV_672,672,candidateUV,0.06672710714348495,0.07897810498072488,True,True
95,candidateUV_672,672,candidateUV,0.06549622444753689,0.07418400600992059,True,True
96,candidateUV_672,672,candidateUV,0.06931829307546611,0.08100164365149709,True,True
97,candidateUV_672,672,candidateUV,0.0677868825843031,0.07710105927213029,True,True
98,candidateUV_672,672,candidateUV,0.06400792368784713,0.07338096690059737,True,True
99,candidateUV_672,672,candidateUV,0.06541395906758685,0.06898591062386539,True,True
100,candidateUV_672,672,candidateUV,0.0627764966444535,0.06970944365613818,True,True
101,candidateUV_672,672,candidateUV,0.06367184323432606,0.07632967395748136,True,True
102,candidateUV_672,672,candidateUV,0.06408510291313763,0.07316339136414862,True,True
103,candidateUV_672,672,candidateUV,0.06207548959187592,0.07840267831781556,True,True
104,candidateUV_672,672,candidateUV,0.06224417069331334,0.07813322291634583,True,True
105,candidateUV_672,672,candidateUV,0.05743036361658427,0.06934060324219171,True,True
106,candidateUV_672,672,candidateUV,0.05446686834943337,0.063622325602948,True,True
107,candidateUV_672,672,candidateUV,0.05543488117307371,0.07066868994811926,True,True
108,candidateUV_672,672,candidateUV,0.05412771847042053,0.06719670948009093,True,True
109,candidateUV_672,672,candidateUV,0.0524376680912898,0.0643312944866472,True,True
110,candidateUV_672,672,candidateUV,0.050304206045565736,0.0582422645657924,True,True
111,candidateUV_672,672,candidateUV,0.05181298239324228,0.05597358020322907,True,True
112,candidateUV_672,672,candidateUV,0.05470325081451166,0.06302955095467744,True,True
113,candidateUV_672,672,candidateUV,0.057501150752413244,0.0636956548008849,True,True
114,candidateUV_672,672,candidateUV,0.06005830675654511,0.07006347771848997,True,True
115,candidateUV_672,672,candidateUV,0.05047928472929497,0.06819802899287108,True,True
116,candidateUV_672,672,candidateUV,0.05948737829610762,0.07752022932247082,True,True
117,candidateUV_672,672,candidateUV,0.058921217958992744,0.0855406032671443,True,True
118,candidateUV_672,672,candidateUV,0.05377487690698313,0.08948511718218743,True,True
119,candidateUV_672,672,candidateUV,0.05488171193786062,0.08491993084519178,True,True
120,candidateUV_672,672,candidateUV,0.06247242555276833,0.09185070671822593,True,True
121,candidateUV_672,672,candidateUV,0.060444467960466874,0.08447850536025747,True,True
122,candidateUV_672,672,candidateUV,0.06548680874402801,0.08715773384806169,True,True
123,candidateUV_672,672,candidateUV,0.06353581419968657,0.08314012081334998,True,True
124,candidateUV_672,672,candidateUV,0.06594218885853065,0.07401470210882133,True,True
125,candidateUV_672,672,candidateUV,0.05639336007667717,0.07389279722254571,True,True
126,candidateUV_672,672,candidateUV,0.06254299589920798,0.07189015040774227,True,True
127,candidateUV_672,672,candidateUV,0.06640662432541256,0.06603980826822331,True,True
128,candidateUV_672,672,candidateUV,0.061436178793547236,0.06980367542246413,True,True
129,candidateUV_672,672,candidateUV,0.06572630180286887,0.0705582060597224,True,True
130,candidateUV_672,672,candidateUV,0.06792681847245052,0.06538244276496097,True,True
131,candidateUV_672,672,candidateUV,0.06796477133963097,0.0637852524399406,True,True
132,candidateUV_672,672,candidateUV,0.07187911739578035,0.06856475329402456,True,True
133,candidateUV_672,672,candidateUV,0.07293923432157146,0.06701064999479944,True,True
134,candidateUV_672,672,candidateUV,0.057069844765962996,0.05978638343022724,True,True
135,candidateUV_672,672,candidateUV,0.06065257341968411,0.06008471189619757,True,True
136,candidateUV_672,672,candidateUV,0.0741791577390063,0.07054025563755939,True,True
137,candidateUV_672,672,candidateUV,0.07211989345310177,0.07176653613247042,True,True
138,candidateUV_672,672,candidateUV,0.0693691440970643,0.07740330016743058,True,True
139,candidateUV_672,672,candidateUV,0.07031346213715872,0.0800774545613474,True,True
140,candidateUV_672,672,candidateUV,0.06546334010087385,0.07859842649845072,True,True
141,candidateUV_672,672,candidateUV,0.060824597269626524,0.08235330859494061,True,True
142,candidateUV_672,672,candidateUV,0.062194144537623064,0.08840281136883343,True,True
143,candidateUV_672,672,candidateUV,0.0606800047945687,0.08657321688996522,True,True
144,candidateUV_672,672,candidateUV,0.06044467295809486,0.0834817095081839,True,True
145,candidateUV_672,672,candidateUV,0.06852292459045639,0.08046915179916381,True,True
146,candidateUV_672,672,candidateUV,0.07000514988972206,0.08327406552254224,True,True
147,candidateUV_672,672,candidateUV,0.07548049006050095,0.08548331017212196,True,True
148,candidateUV_672,672,candidateUV,0.07605385963334177,0.08228664580312617,True,True
149,candidateUV_672,672,candidateUV,0.07609465243320435,0.08323004171774873,True,True
150,candidateUV_672,672,candidateUV,0.0652173773953647,0.0707175018540751,True,True
151,candidateUV_672,672,candidateUV,0.06845185180977587,0.07376441019176971,True,True
152,candidateUV_672,672,candidateUV,0.05537554582540283,0.07637110545400483,True,True
153,candidateUV_672,672,candidateUV,0.0576922178302085,0.07431227432706433,True,True
154,candidateUV_672,672,candidateUV,0.04251529215904093,0.058951414554469506,True,True
155,candidateUV_672,672,candidateUV,0.06696191490474235,0.06599889943017156,True,True
156,candidateUV_672,672,candidateUV,0.057963164125498734,0.060722117943140974,True,True
157,candidateUV_672,672,candidateUV,0.06554729798741843,0.05960259067476392,True,True
158,candidateUV_672,672,candidateUV,0.05908386307167379,0.05927472478160267,True,True
159,candidateUV_672,672,candidateUV,0.05211469751373754,0.05739276241140101,True,True
160,candidateUV_672,672,candidateUV,0.04854297422630449,0.0531652742433254,True,True
161,candidateUV_672,672,candidateUV,0.036208918231977694,0.058560784621802364,True,True
162,candidateUV_672,672,candidateUV,0.04205863954939848,0.06605495554003948,True,True
163,candidateUV_672,672,candidateUV,0.03238865383527634,0.05740513543134851,True,True
164,candidateUV_672,672,candidateUV,0.05342572499108067,0.059073855383152685,True,True
165,candidateUV_672,672,candidateUV,0.04055842346591054,0.05856778869634782,True,True
166,candidateUV_672,672,candidateUV,0.015910906943288006,0.04498253589465728,True,True
167,candidateUV_672,672,candidateUV,0.020379654398645308,0.04540922301331307,True,True
0,gan,baseline,baseline,-0.03681458014333827,-0.03158399935896139,False,False
1,gan,baseline,baseline,-0.012971124105216059,-0.03865942609111761,False,False
2,gan,baseline,baseline,-0.03213900566101335,-0.04882223227690352,False,False
3,gan,baseline,baseline,-0.016658438550603227,-0.03823932347320225,False,False
4,gan,baseline,baseline,-0.03966609048596659,-0.03912546886832746,False,False
5,gan,baseline,baseline,-0.04741066337589683,-0.02864465863785126,False,False
6,gan,baseline,baseline,-0.04930695128279017,-0.029056263699416718,False,False
7,gan,baseline,baseline,-0.05212050122244738,-0.05570929636659949,False,False
8,gan,baseline,baseline,-0.04918658307245494,-0.03708597100349287,False,False
9,gan,baseline,baseline,-0.07288546315929456,-0.053635268341197806,False,False
10,gan,baseline,baseline,-0.06781192815181514,-0.03674471932032464,False,False
11,gan,baseline,baseline,-0.07094972699502111,-0.03031532802153225,False,False
12,gan,baseline,baseline,-0.07411137841282123,-0.04676432821437948,False,False
13,gan,baseline,baseline,-0.07148993388524583,-0.04291180014421592,False,False
14,gan,baseline,baseline,-0.08185367871155713,-0.05283225013730475,False,False
15,gan,baseline,baseline,-0.10527220112358537,-0.06033108215602312,False,False
16,gan,baseline,baseline,-0.12081339364618071,-0.07607447402536072,False,False
17,gan,baseline,baseline,-0.11201304424117531,-0.06867160316194088,False,False
18,gan,baseline,baseline,-0.05732011979945195,-0.04729574641559031,False,False
19,gan,baseline,baseline,-0.0396330984174702,-0.019420333892512964,False,False
20,gan,baseline,baseline,-0.09659501441866025,-0.0548862423868568,False,False
21,gan,baseline,baseline,-0.09033886096843902,-0.06141446248945448,False,False
22,gan,baseline,baseline,-0.05611878352112076,-0.06144803472218763,False,False
23,gan,baseline,baseline,-0.05012806757401689,-0.061036502555679384,False,False
24,gan,baseline,baseline,-0.03836926021423248,-0.044167269966584044,False,False
25,gan,baseline,baseline,-0.07424947529897352,-0.056457967474271786,False,False
26,gan,baseline,baseline,-0.037235235911504794,-0.03999742223611025,False,False
27,gan,baseline,baseline,0.017341013385700266,-0.021103495416196272,True,False
28,gan,baseline,baseline,-0.019435282515384733,-0.04090683731555167,False,False
29,gan,baseline,baseline,-0.032979567283357936,-0.05021103764894452,False,False
30,gan,baseline,baseline,-0.02966014897507563,-0.049585230411136605,False,False
31,gan,baseline,baseline,-0.0031070838025948344,-0.0352428247718537,False,False
32,gan,baseline,baseline,-0.006102186848227165,-0.04255885129183856,False,False
33,gan,baseline,baseline,0.0022168628212831942,-0.03780208300070598,True,False
34,gan,baseline,baseline,0.0065224103272158995,-0.02201609212176403,True,False
35,gan,baseline,baseline,-0.0047607937043664394,-0.03877490331942057,False,False
36,gan,baseline,baseline,-0.04374923753064164,-0.061969642441716655,False,False
37,gan,baseline,baseline,-0.037378079383565854,-0.03545997107997001,False,False
38,gan,baseline,baseline,-0.02637417984563062,-0.0379814520871935,False,False
39,gan,baseline,baseline,-0.03752267323866154,-0.050114075000107894,False,False
40,gan,baseline,baseline,-0.03138513718604752,-0.0686413581019707,False,False
41,gan,baseline,baseline,-0.07815293916984445,-0.08939945964365004,False,False
42,gan,baseline,baseline,-0.05642220855930713,-0.09426055445814285,False,False
43,gan,baseline,baseline,-0.082654983696548,-0.11341628534606174,False,False
44,gan,baseline,baseline,-0.030918381671194206,-0.0910554103916924,False,False
45,gan,baseline,baseline,-0.03817322549667301,-0.08934968009204491,False,False
46,gan,baseline,baseline,-0.06220184985906396,-0.0784963986043904,False,False
47,gan,baseline,baseline,-0.03760451771099804,-0.07365123922806494,False,False
48,gan,baseline,baseline,-0.0421933091336516,-0.07311550169246483,False,False
49,gan,baseline,baseline,-0.05757976895110695,-0.07826933650119583,False,False
50,gan,baseline,baseline,-0.07049242253330157,-0.10226448848014424,False,False
51,gan,baseline,baseline,-0.08794847900463931,-0.11881450594232501,False,False
52,gan,baseline,baseline,-0.12895009341080832,-0.12501426951522787,False,False
53,gan,baseline,baseline,-0.11397037617422678,-0.12043837749052366,False,False
54,gan,baseline,baseline,-0.10674145742316343,-0.10928770520250519,False,False
55,gan,baseline,baseline,-0.10271380014198295,-0.10558291922524987,False,False
56,gan,baseline,baseline,-0.10475279043029062,-0.09726503582288326,False,False
57,gan,baseline,baseline,-0.09425669773392753,-0.09883350254198908,False,False
58,gan,baseline,baseline,-0.1044575959161459,-0.09783868390037465,False,False
59,gan,baseline,baseline,-0.08196834683378862,-0.09032256657197091,False,False
60,gan,baseline,baseline,-0.0870928061898606,-0.09459637015217526,False,False
61,gan,baseline,baseline,-0.08655885418347609,-0.07962173975537423,False,False
62,gan,baseline,baseline,-0.07458821002827232,-0.10619026415271093,False,False
63,gan,baseline,baseline,-0.06260101137288787,-0.09236741792394565,False,False
64,gan,baseline,baseline,-0.08396128442404305,-0.07706839383899244,False,False
65,gan,baseline,baseline,-0.11619232949632874,-0.10574857038617047,False,False
66,gan,baseline,baseline,-0.11536611991055568,-0.10007942965984884,False,False
67,gan,baseline,baseline,-0.116674410562433,-0.09834745786663512,False,False
68,gan,baseline,baseline,-0.0779645604892274,-0.08843984598749244,False,False
69,gan,baseline,baseline,-0.06406196119001295,-0.08074754235941328,False,False
70,gan,baseline,baseline,-0.029165508147722452,-0.06909320598021873,False,False
71,gan,baseline,baseline,-0.055101253465836164,-0.07557757402689791,False,False
72,gan,baseline,baseline,-0.0786878078832991,-0.08187627024739608,False,False
73,gan,baseline,baseline,-0.044711478037373964,-0.06818254953738001,False,False
74,gan,baseline,baseline,-0.03531226015395583,-0.06558871110633269,False,False
