sample_idx,psnr_winner,ssim_winner,pd_winner,mt_winner,direct_error_group_winner,distributional_group_winner,tail_group_winner,configured_physics_group_winner,cnn_metric_wins,gan_metric_wins,ties,overall_metric_majority,distributional_gan_wins_out_of_5,tail_gan_wins_out_of_6,mt_gan_case,pd_cnn_case,gan_metric_majority,gan_metric_majority_but_mt_not_gan,mt_gan_tier,groups,recommendation_group,gan_winning_measures,cnn_winning_measures,tie_measures,wpd_bias_cnn,wpd_bias_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_winner
93,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,3,12,0,GAN,5,6,False,False,True,True,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Bias |·| · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",WPD MAE · WPD RMSE · Gradient MAE,,-43.239029213703674,27.524225799857504,GAN,163.5304449855864,221.5383841923986,CNN,288.73965640072527,396.13348272536916,CNN,45.93572940326813,27.93411036307122,GAN,0.9138022304007428,0.45735169898999745,GAN,1.024317050953112,0.9819039293354308,GAN,0.34020406367899453,0.3717712022734091,CNN,0.23402462931334256,0.04304778752248488,GAN,4.267304288235781,1.7926259514273042,GAN,0.005912000000000028,0.0027719999999999967,GAN,0.01541600000000004,0.008863999999999983,GAN,0.00698,0.005992000000000001,GAN,0.017072000000000004,0.0036239999999999883,GAN,0.012024,0.0025439999999999977,GAN,0.0058920000000000005,0.004932000000000001,GAN
59,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,4,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p99",,-20.18843287885404,40.41726456092186,CNN,101.88330773706849,144.91438652456142,CNN,233.7043311734362,352.21523786165676,CNN,21.043963624875694,40.419582173838286,CNN,0.8478543011164581,0.34721861189807524,GAN,1.0144690393240596,0.752170307202121,GAN,0.31660514392600114,0.34760212538656843,CNN,0.2239860461265898,0.04024647487853458,GAN,5.171058941326617,2.6049112904315983,GAN,0.00031999999999998696,0.009700000000000042,CNN,0.008112000000000008,0.01780799999999999,CNN,0.0007359999999999999,0.003172,CNN,0.006716,0.012731999999999993,CNN,0.012744000000000005,0.009111999999999995,GAN,0.0043040000000000005,0.0055720000000000006,CNN
60,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,4,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p99",,-21.363214515985703,43.84352761209674,CNN,109.24688389550468,157.51046670843476,CNN,248.75381517536402,373.5898403770858,CNN,21.93824105537095,43.843585489197956,CNN,0.8088124792557992,0.32828416346707934,GAN,1.0176698911530833,0.7965733962411478,GAN,0.32992778354471486,0.35886967158164884,CNN,0.23667278731552044,0.043687215861080986,GAN,8.448755802528805,3.7170583852030745,GAN,0.0012839999999999518,0.011367999999999934,CNN,0.009800000000000003,0.017883999999999983,CNN,0.001316,0.003468,CNN,0.008171999999999999,0.013420000000000001,CNN,0.010996000000000006,0.008583999999999994,GAN,0.004508,0.0057079999999999995,CNN
61,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,4,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p99",,-22.86328107737835,47.31413044377385,CNN,120.86430733122329,170.69158381069283,CNN,272.478902544315,391.19034604973046,CNN,23.754482627565803,47.31612935358965,CNN,0.7352168568106967,0.3113392260396823,GAN,1.0191519890429004,0.7968506632457875,GAN,0.34121073105028793,0.37410674370013247,CNN,0.24241620846938333,0.040883120844005326,GAN,6.84772035808121,1.9863049845820075,GAN,9.999999999998899e-05,0.013839999999999963,CNN,0.01017599999999999,0.018792000000000003,CNN,0.001552,0.0040479999999999995,CNN,0.008036000000000001,0.014067999999999997,CNN,0.011396000000000003,0.009607999999999998,GAN,0.004564,0.005492,CNN
70,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p90","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-48.2136200856777,89.43103018103459,CNN,205.3164247460256,297.3951539311123,CNN,401.4440687912509,618.4704038903502,CNN,58.79674978665831,89.81367702431324,CNN,0.8704994357513581,0.36415174547289264,GAN,0.7761077530062293,0.6233967119458663,GAN,0.37739859035990564,0.4002422638901929,CNN,0.281741809021808,0.04227026533391861,GAN,1.1854909700343015,3.6848939178981226,CNN,0.0044359999999999955,0.0026479999999999837,GAN,0.008419999999999983,0.026144,CNN,0.012096000000000003,0.012299999999999998,CNN,0.01874400000000001,0.016939999999999997,GAN,0.013196,0.014367999999999992,CNN,0.005544,0.006095999999999999,CNN
72,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,-56.544299719969125,117.43994479154904,CNN,241.9451005672745,345.73720374910147,CNN,475.1231130980262,713.8387343752482,CNN,69.77172573703302,117.82657412348296,CNN,0.8590353884289712,0.37439758623422786,GAN,0.9514468934222797,0.7841706298089355,GAN,0.41285225449886503,0.425550417613297,CNN,0.3139563817298654,0.07152941199160652,GAN,3.3233550310982984,4.350941676059332,CNN,0.0044359999999999955,0.003928000000000043,GAN,0.0020720000000000738,0.03535200000000005,CNN,0.015264,0.017508000000000003,CNN,0.01773200000000001,0.02206799999999999,CNN,0.014976000000000003,0.016579999999999998,CNN,0.006764,0.005584,GAN
83,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,4,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p99",,-40.77430443839356,83.65724548112716,CNN,183.371429685521,269.5128829432969,CNN,355.3051188280534,544.2702088732804,CNN,46.91540015535934,83.67933315790633,CNN,1.0337731668227472,0.46375806304923656,GAN,1.2620038411994496,1.013184323648385,GAN,0.4030385137776447,0.43644573800610764,CNN,0.2901465738794716,0.06369894259194604,GAN,2.217691400167009,1.5818862685558237,GAN,0.0038159999999999306,0.008884000000000003,CNN,0.015776000000000012,0.032879999999999965,CNN,0.004236,0.006308,CNN,0.020008000000000012,0.02677199999999999,CNN,0.01768,0.015579999999999997,GAN,0.005992,0.007080000000000001,CNN
84,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p99",,-42.35848360603645,80.56857019365046,CNN,179.61905679510735,265.7533628433784,CNN,351.54401969940164,576.0170489552896,CNN,47.73389288321569,80.56859770748957,CNN,1.077486073851736,0.5006438460432009,GAN,1.2510520235848555,1.0897204065555715,GAN,0.3998267283628006,0.4323532204275706,CNN,0.2888985399551545,0.06497613439463998,GAN,3.2909559625728626,3.9408415675106667,CNN,0.006543999999999994,0.009615999999999958,CNN,0.013071999999999973,0.037912,CNN,0.004072,0.005816,CNN,0.02398800000000001,0.019907999999999995,GAN,0.017204000000000004,0.011684,GAN,0.006116,0.006496,CNN
125,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,2,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Wasserstein-1 · Gradient Wasserstein-1 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15",,-56.13790811806122,58.62918417299251,CNN,273.9019885074214,361.167201926883,CNN,427.9662748651571,567.0601380015918,CNN,68.51967560647886,63.09165075854195,GAN,0.4733083743933057,0.569253949972932,CNN,0.8171052839446616,0.8518305659903405,CNN,0.33113711581454247,0.36291134641997935,CNN,0.22851128451072503,0.05362091631982398,GAN,1.805360786457653,3.862941811029021,CNN,0.0026279999999999637,0.0033720000000000416,CNN,0.0008839999999999959,0.025275999999999965,CNN,0.00719599999999998,0.007952000000000015,CNN,0.011404000000000011,0.007491999999999999,GAN,0.011432000000000005,0.0011719999999999994,GAN,0.0067,0.0015799999999999998,GAN
128,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,2,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15",,-68.39987700069902,87.54693048818008,CNN,328.0946570697326,430.0397357541325,CNN,541.879207447892,725.6786768536249,CNN,83.16045686997795,87.83884506993179,CNN,0.6082204299473694,0.5776115527625175,GAN,0.7854367276674832,1.013338934515898,CNN,0.34596105147456613,0.3783803589027241,CNN,0.23093746289264394,0.052974235268961244,GAN,4.856619164301499,9.686581541087989,CNN,0.0020200000000000218,0.0037639999999999896,CNN,0.0006920000000000259,0.02465600000000001,CNN,0.01030399999999998,0.01169199999999998,CNN,0.009024000000000004,0.005699999999999997,GAN,0.00988,0.0064559999999999965,GAN,0.005468000000000001,0.00068,GAN
130,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,2,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-76.1587506815105,112.74241868166419,CNN,367.89418268570114,481.3159311336986,CNN,609.4185738301346,886.1835670678566,CNN,93.97371873043336,112.80385281402701,CNN,0.7017012458730215,0.5516172466242166,GAN,0.9024960825457078,1.0905524959591761,CNN,0.3722048839538182,0.40612545092541985,CNN,0.2513191073251009,0.04867010912853532,GAN,6.954853882853698,12.181848546931953,CNN,0.0034759999999999236,0.0026239999999999597,GAN,0.0043039999999999745,0.029907999999999935,CNN,0.005767999999999995,0.010419999999999985,CNN,0.008740000000000012,0.013603999999999991,CNN,0.009756,0.007163999999999997,GAN,0.004732,0.0018440000000000002,GAN
131,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,2,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p99",,-77.18345219629555,126.19129082807227,CNN,394.3154103389451,503.46271390344896,CNN,635.8938490514463,916.2333511878167,CNN,96.07849622256765,126.19131216309836,CNN,0.8529033841987363,0.5231116919626858,GAN,0.8129686526191482,1.180432997055192,CNN,0.3919248256056496,0.42096771850022685,CNN,0.2550852353853623,0.04500116950724971,GAN,7.207389431535567,10.434903774554549,CNN,0.0046840000000000215,0.0040320000000000356,GAN,0.0012320000000000109,0.03013599999999994,CNN,0.008763999999999994,0.013303999999999983,CNN,0.01345600000000001,0.012740000000000001,GAN,0.013696,0.008464,GAN,0.0024280000000000005,0.0025559999999999992,CNN
137,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-62.55067430468784,161.0336148327654,CNN,388.0519554238934,501.71823377397345,CNN,645.6076031499769,868.7280107595013,CNN,74.71549652175345,161.24706163261382,CNN,0.8802373514791809,0.4885155048466029,GAN,0.6793690585839189,0.8797362765911105,CNN,0.3349114303322267,0.3756329418897179,CNN,0.21810815571761083,0.05054055010752344,GAN,10.675443348113745,10.173942768039431,GAN,0.0009759999999999769,0.0012880000000000669,CNN,0.0044599999999999085,0.0381999999999999,CNN,0.012703999999999993,0.024400000000000033,CNN,0.007424,0.009039999999999992,CNN,0.00938,0.002715999999999996,GAN,0.004608,0.0015799999999999998,GAN
138,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,10,5,0,CNN,2,3,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90",,-58.78132925655707,181.24853173627204,CNN,371.7541179426619,491.1376616660264,CNN,616.8176493236684,856.4085005117408,CNN,71.16669781110889,183.4092255347589,CNN,0.7901187097103797,0.4629427278469856,GAN,0.8729686532232664,0.9462966796348833,CNN,0.32298551912571627,0.36633519498611083,CNN,0.2126344251674928,0.04672186460464209,GAN,10.637752076132077,14.022540118539666,CNN,0.0013119999999999798,0.00027200000000005,GAN,0.0041959999999999775,0.04065999999999992,CNN,0.014203999999999994,0.024611999999999967,CNN,0.006004000000000009,0.011004,CNN,0.01038,0.0077999999999999944,GAN,0.004968,0.0007360000000000005,GAN
139,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,-62.38881435083379,186.5934414411745,CNN,354.8523446188955,476.1048424159043,CNN,592.4868670493529,817.7555624754575,CNN,77.06660156067643,186.66667571003262,CNN,0.7799365532137343,0.4194759853074698,GAN,0.8720681356051448,0.7925710490868813,GAN,0.32343991722425175,0.3646766477799843,CNN,0.2122265518453533,0.04696742714698112,GAN,11.122034204662004,14.448415273362425,CNN,0.0028080000000000327,0.000260000000000038,GAN,0.007888000000000006,0.04133999999999993,CNN,0.014279999999999987,0.02729999999999999,CNN,0.005808000000000008,0.00985599999999999,CNN,0.0057960000000000025,0.006252000000000001,CNN,0.00402,0.0015879999999999991,GAN
140,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Exceedance |Δ|, s>5 · Exceedance |Δ|, p99","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95",,-54.64943038322177,180.81033169784493,CNN,338.9875721320358,460.045384494257,CNN,566.7561553392849,786.6094234583692,CNN,69.38232268238208,180.91573359246277,CNN,0.8950351544978924,0.4169205614948088,GAN,1.0581129220388368,0.8890770980055023,GAN,0.33695274429818783,0.370056267576379,CNN,0.23171608075687736,0.04709254782099707,GAN,8.958681094854763,14.615544410940943,CNN,0.0017319999999999558,0.0007920000000000149,GAN,0.0023560000000000247,0.04902400000000007,CNN,0.012320000000000025,0.023191999999999963,CNN,0.008284,0.0102,CNN,0.004004000000000001,0.008383999999999996,CNN,0.003268,0.0015359999999999992,GAN
141,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,4,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-45.80156867412811,206.49102297096834,CNN,356.56729154979246,489.0060766483011,CNN,597.3958549936347,857.5541039601907,CNN,60.83644905431235,206.49586353568873,CNN,1.1035019581903989,0.5064450887656443,GAN,0.9760817045797794,0.7746137376587211,GAN,0.39568471682116174,0.42537945909586233,CNN,0.2746239185289887,0.04857511189535225,GAN,12.758839030237217,9.999112912708151,GAN,0.0046560000000001045,0.0019360000000000488,GAN,0.0026160000000000627,0.047124000000000055,CNN,0.012111999999999984,0.02887200000000001,CNN,0.0072560000000000124,0.016843999999999998,CNN,0.0041040000000000035,0.010791999999999996,CNN,0.00266,0.0049759999999999995,CNN
161,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,CNN,4,1,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, p95","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p99",,0.5587839277429073,8.545529844769126,CNN,44.678383403814856,61.851069315102684,CNN,181.21236851741648,251.55979904025983,CNN,3.3126519820782723,9.220310401316267,CNN,0.4562164623507235,0.3543362672489154,GAN,0.6694828820516512,0.5706475552935547,GAN,0.15867084278691446,0.20160143245230905,CNN,0.05982909659575302,0.05701462969669592,GAN,23.022244169528108,18.041949315860073,GAN,0.00035600000000002296,0.013732000000000022,CNN,0.0006919999999999982,0.006544000000000001,CNN,0.00017199999999999984,0.0002000000000000001,CNN,0.0027840000000000087,0.005627999999999994,CNN,0.0021079999999999988,0.0020519999999999983,GAN,0.0004080000000000004,0.0005640000000000003,CNN
164,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,10,5,0,CNN,3,2,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,"PSD log-L2 · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10","WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-0.6584956138879255,-0.8543764555363624,CNN,63.43979680784654,76.28128995604553,CNN,246.95468875259152,280.90990845892134,CNN,4.314814754959671,8.730596084459117,CNN,0.5910272277777067,0.42698501880489775,GAN,0.5081045182240764,0.8637687481389629,CNN,0.1859795660054321,0.21799731240808556,CNN,0.0688351097391063,0.039677658243398216,GAN,25.509499951582967,23.180432794568453,GAN,0.0038719999999999866,0.0022280000000000078,GAN,0.0012400000000000015,0.00031999999999999737,GAN,0.0006480000000000001,0.001568,CNN,0.00020400000000000973,0.004636000000000001,CNN,0.0006359999999999977,0.0029719999999999955,CNN,0.001040000000000001,0.0016360000000000003,CNN
29,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-26.169729443212475,258.47110725000226,CNN,471.3270377630293,648.439149960014,CNN,957.4354611822343,1495.057118542422,CNN,47.41525503169682,258.4715271865421,CNN,0.9228290696278139,0.43052544565748946,GAN,0.6538074061089563,0.49926208706994213,GAN,0.4766164514857466,0.5177161419290496,CNN,0.3028223590577397,0.07081863266124908,GAN,2.3259082815153036,0.4585473882647939,GAN,0.005112000000000005,0.006452000000000013,CNN,0.006456000000000017,0.05468799999999996,CNN,0.006024000000000002,0.025839999999999974,CNN,0.0028719999999999996,0.021643999999999997,CNN,0.0005400000000000058,0.004615999999999995,CNN,0.0014160000000000006,0.002175999999999999,CNN
43,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,CNN,4,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-3.7293914282114358,64.22977553376664,CNN,113.35103312215004,179.45667814329857,CNN,237.86834345808208,366.2939931243155,CNN,17.13972633842974,64.34676784029098,CNN,0.4292709335364319,0.20739789626749425,GAN,0.6121564908294868,0.1758237313232044,GAN,0.2140997094489829,0.2649037629615776,CNN,0.14994994346609286,0.043420609650181234,GAN,1.731391073984664,0.8045185876408709,GAN,0.0037280000000000646,0.008660000000000001,CNN,0.0031240000000000157,0.026544000000000012,CNN,0.0006239999999999996,0.000904000000000002,CNN,8.799999999999086e-05,0.0004639999999999922,CNN,0.0018280000000000032,0.003695999999999998,CNN,0.0010480000000000003,0.0031800000000000005,CNN
