method,sample_idx,psnr,wpd_bias,wpd_mae,wpd_rmse,wpd_w1,psd_log_l2,psd_slope_gt,psd_slope_sr,psd_slope_delta,psd_slope_abs_delta,grad_mae,grad_w1,grad_kurtosis_gt,grad_kurtosis_sr,grad_kurtosis_delta,grad_kurtosis_abs_delta,exceed_frac_gt_t5,exceed_frac_sr_t5,exceed_frac_delta_t5,exceed_frac_abs_delta_t5,exceed_frac_gt_t10,exceed_frac_sr_t10,exceed_frac_delta_t10,exceed_frac_abs_delta_t10,exceed_frac_gt_t15,exceed_frac_sr_t15,exceed_frac_delta_t15,exceed_frac_abs_delta_t15,exceed_frac_gt_p90,exceed_frac_sr_p90,exceed_frac_delta_p90,exceed_frac_abs_delta_p90,exceed_frac_gt_p95,exceed_frac_sr_p95,exceed_frac_delta_p95,exceed_frac_abs_delta_p95,exceed_frac_gt_p99,exceed_frac_sr_p99,exceed_frac_delta_p99,exceed_frac_abs_delta_p99,key,pd_distance,mt_distance,ssim
gan,82,26.513154855372044,86.90728549157245,274.7234951962154,546.7678110535135,86.90737481338695,0.463140661919707,1.8465384084396446,0.8342090799659858,-1.0123293284736588,1.0123293284736588,0.4392189849688997,0.07236648621531577,15.836974736240537,18.500691310298656,2.6637165740581192,2.6637165740581192,0.856104,0.865568,0.009464000000000028,0.009464000000000028,0.41252,0.44778,0.035260000000000014,0.035260000000000014,0.007988,0.013492,0.005504,0.005504,0.1,0.128656,0.028655999999999987,0.028655999999999987,0.05,0.066072,0.016072000000000003,0.016072000000000003,0.01,0.015788,0.005788,0.005788,gan_s82_speed_p160_x0_y0,20.81634708740007,6.303605079650879,0.5118237420267625
gan,83,26.454328406446706,83.65724548112716,269.5128829432969,544.2702088732804,83.67933315790633,0.46375806304923656,1.8801276251980021,0.8669433015496171,-1.013184323648385,1.013184323648385,0.43644573800610764,0.06369894259194604,15.83861278284811,17.420499051403933,1.5818862685558237,1.5818862685558237,0.858272,0.867156,0.008884000000000003,0.008884000000000003,0.398948,0.431828,0.032879999999999965,0.032879999999999965,0.00688,0.013188,0.006308,0.006308,0.1,0.126772,0.02677199999999999,0.02677199999999999,0.05,0.06558,0.015579999999999997,0.015579999999999997,0.01,0.01708,0.007080000000000001,0.007080000000000001,gan_s83_speed_p160_x0_y0,21.794751727168247,6.599743366241455,0.5044753001631349
gan,84,26.58859881999711,80.56857019365046,265.7533628433784,576.0170489552896,80.56859770748957,0.5006438460432009,1.9488146658534338,0.8590942592978623,-1.0897204065555715,1.0897204065555715,0.4323532204275706,0.06497613439463998,15.885954350487577,19.826795917998243,3.9408415675106667,3.9408415675106667,0.867724,0.87734,0.009615999999999958,0.009615999999999958,0.386356,0.424268,0.037912,0.037912,0.006692,0.012508,0.005816,0.005816,0.1,0.119908,0.019907999999999995,0.019907999999999995,0.05,0.061684,0.011684,0.011684,0.01,0.016496,0.006496,0.006496,gan_s84_speed_p160_x0_y0,21.106373639070085,8.559276580810547,0.5140077548676244
gan,85,26.58583339558703,74.49911732807126,263.1984599441091,578.3977170363909,74.50367830442134,0.5159489553825477,2.0010446893411893,0.8451150601012969,-1.1559296292398924,1.1559296292398924,0.4292187381201615,0.0642552264426562,15.77734516405852,20.768403940732473,4.9910587766739525,4.9910587766739525,0.877972,0.887936,0.009963999999999973,0.009963999999999973,0.381432,0.41376,0.03232800000000002,0.03232800000000002,0.007412,0.012652,0.00524,0.00524,0.1,0.119288,0.019288,0.019288,0.05,0.058964,0.008964,0.008964,0.01,0.015912,0.005911999999999999,0.005911999999999999,gan_s85_speed_p160_x0_y0,20.7490839418831,7.718591690063477,0.49996481123725006
gan,86,26.429419774482703,62.62389776011293,232.26309569008438,492.5012759072384,62.630342100896044,0.5353577969888993,2.0123289726845126,0.8392323159701351,-1.1730966567143775,1.1730966567143775,0.4177830293230493,0.06153671699497417,15.964436387777498,21.480682579463576,5.516246191686077,5.516246191686077,0.880024,0.891072,0.011047999999999947,0.011047999999999947,0.304776,0.334048,0.02927200000000002,0.02927200000000002,0.005456,0.008412,0.0029559999999999994,0.0029559999999999994,0.1,0.122204,0.022203999999999988,0.022203999999999988,0.05,0.058244,0.008243999999999994,0.008243999999999994,0.01,0.014276,0.004276,0.004276,gan_s86_speed_p160_x0_y0,18.84606490909817,9.43416690826416,0.4760276149262369
gan,87,26.92721298167298,46.28189147452378,192.74653692590627,403.00373300434745,46.28429687321017,0.4750581245781906,1.9041805823880573,0.8404819559061815,-1.0636986264818757,1.0636986264818757,0.4054024713420241,0.06562228273442564,16.56985961774842,25.29813375441874,8.728274136670318,8.728274136670318,0.825052,0.842964,0.01791200000000004,0.01791200000000004,0.258608,0.276884,0.018276000000000014,0.018276000000000014,0.003508,0.00528,0.0017720000000000001,0.0017720000000000001,0.1,0.125024,0.02502399999999999,0.02502399999999999,0.05,0.058572,0.008571999999999996,0.008571999999999996,0.01,0.011788,0.0017879999999999997,0.0017879999999999997,gan_s87_speed_p160_x0_y0,19.024115372275585,7.174471855163574,0.46212449908207437
gan,88,26.86625235460083,31.589001843724407,159.29329763212047,328.44238366105236,31.962051645595018,0.46414664113686793,1.802143175721899,0.7838959557512588,-1.0182472199706403,1.0182472199706403,0.36773633492706714,0.05959195648506406,19.569464813218396,28.50189419643115,8.932429383212753,8.932429383212753,0.782788,0.800624,0.017835999999999963,0.017835999999999963,0.23332,0.250048,0.016727999999999993,0.016727999999999993,0.001812,0.002088,0.000276,0.000276,0.1,0.115172,0.015171999999999991,0.015171999999999991,0.05,0.056208,0.006207999999999998,0.006207999999999998,0.01,0.009792,-0.00020799999999999985,0.00020799999999999985,gan_s88_speed_p160_x0_y0,18.396084436387564,6.487721920013428,0.4632591275022839
gan,89,26.508238597885804,24.5182772286426,148.8847092476253,270.73727658160755,25.346477435390177,0.46444888647844484,1.6940700823660408,0.7442724041649549,-0.949797678201086,0.949797678201086,0.333812935614588,0.05712804350100923,22.42794801409209,26.922544531860314,4.4945965177682226,4.4945965177682226,0.780712,0.794792,0.014080000000000092,0.014080000000000092,0.227076,0.241008,0.013932,0.013932,0.000824,0.001208,0.0003840000000000001,0.0003840000000000001,0.1,0.109524,0.00952399999999999,0.00952399999999999,0.05,0.054656,0.004656,0.004656,0.01,0.0092,-0.0008000000000000004,0.0008000000000000004,gan_s89_speed_p160_x0_y0,17.197907308437554,6.256072521209717,0.4374413231676844
gan,90,27.225857962104634,17.792539871758418,142.26826441775998,248.3099734000084,18.177518098219178,0.477544909685345,1.5819256009224787,0.6549324275675972,-0.9269931733548815,0.9269931733548815,0.31411240691416165,0.054377428175233916,28.875152755868967,24.779306324253216,-4.095846431615751,4.095846431615751,0.794,0.805356,0.011355999999999922,0.011355999999999922,0.228684,0.236496,0.007812000000000013,0.007812000000000013,0.000632,0.000804,0.00017200000000000006,0.00017200000000000006,0.1,0.106044,0.006043999999999994,0.006043999999999994,0.05,0.052672,0.002671999999999994,0.002671999999999994,0.01,0.00936,-0.0006399999999999999,0.0006399999999999999,gan_s90_speed_p160_x0_y0,17.32676746960286,5.663510322570801,0.42662846538809435
gan,91,28.14429533787995,18.410866152163052,149.24059336225568,257.48252952892585,18.532673603373954,0.4214782973566805,1.5818785374826487,0.6498039952405161,-0.9320745422421326,0.9320745422421326,0.31009789585810976,0.05585048974460213,33.667051242173436,22.519424271203523,-11.147626970969913,11.147626970969913,0.811336,0.820372,0.009036000000000044,0.009036000000000044,0.23678,0.24296,0.006180000000000019,0.006180000000000019,0.001584,0.002172,0.000588,0.000588,0.1,0.10638,0.006379999999999997,0.006379999999999997,0.05,0.051708,0.0017079999999999942,0.0017079999999999942,0.01,0.012156,0.002156,0.002156,gan_s91_speed_p160_x0_y0,16.266054339767617,5.519831657409668,0.4209310020874355
gan,92,28.45250020305388,22.249163870829985,173.27360166649362,307.4015936147459,22.960896499621796,0.46793489253320597,1.6563314440697425,0.6274250207659507,-1.0289064233037917,1.0289064233037917,0.33620404752662225,0.05122179162100526,29.36109044608353,21.788778051223453,-7.572312394860077,7.572312394860077,0.8365,0.838884,0.0023839999999999417,0.0023839999999999417,0.272204,0.28374,0.01153599999999999,0.01153599999999999,0.006032,0.006536,0.0005040000000000001,0.0005040000000000001,0.1,0.104788,0.004788000000000001,0.004788000000000001,0.05,0.051524,0.0015239999999999976,0.0015239999999999976,0.01,0.011076,0.0010760000000000006,0.0010760000000000006,gan_s92_speed_p160_x0_y0,16.807703363287136,5.677903175354004,0.434866021898604
gan,93,27.94391713060603,27.524225799857504,221.5383841923986,396.13348272536916,27.93411036307122,0.45735169898999745,1.5616353779381367,0.5797314486027059,-0.9819039293354308,0.9819039293354308,0.3717712022734091,0.04304778752248488,21.971993135035994,20.17936718360869,-1.7926259514273042,1.7926259514273042,0.899392,0.902164,0.0027719999999999967,0.0027719999999999967,0.340824,0.349688,0.008863999999999983,0.008863999999999983,0.013852,0.019844,0.005992000000000001,0.005992000000000001,0.1,0.103624,0.0036239999999999883,0.0036239999999999883,0.05,0.052544,0.0025439999999999977,0.0025439999999999977,0.01,0.014932,0.004932000000000001,0.004932000000000001,gan_s93_speed_p160_x0_y0,18.13548367922437,6.816009521484375,0.42398339796414947
gan,94,27.818781699803296,28.921665964787763,269.5874034499792,459.98047816885224,29.59251239390758,0.5066075207481375,1.7329050935174708,0.5939932581315891,-1.1389118353858816,1.1389118353858816,0.3991428315905086,0.05674902184084463,17.9239188574462,17.510284439155527,-0.41363441829067327,0.41363441829067327,0.95324,0.950568,-0.0026720000000000077,0.0026720000000000077,0.406692,0.419676,0.012983999999999996,0.012983999999999996,0.020704,0.026468,0.005763999999999998,0.005763999999999998,0.1,0.10388,0.0038799999999999946,0.0038799999999999946,0.05,0.0546,0.0046,0.0046,0.01,0.012584,0.0025839999999999995,0.0025839999999999995,gan_s94_speed_p160_x0_y0,20.006869187749356,6.517361164093018,0.4746197276792672
gan,95,27.116255372287263,30.97836500063438,305.4871794024149,522.710738047372,31.292454498960375,0.5342369558766353,1.9402455540914754,0.6888433831149035,-1.251402170976572,1.251402170976572,0.42870073123399577,0.07028621244570969,15.718881183776826,17.751731938827188,2.0328507550503616,2.0328507550503616,0.963832,0.964164,0.00033199999999999896,0.00033199999999999896,0.453776,0.461788,0.008011999999999964,0.008011999999999964,0.026652,0.033972,0.007320000000000004,0.007320000000000004,0.1,0.1039,0.0039000000000000007,0.0039000000000000007,0.05,0.057596,0.007595999999999999,0.007595999999999999,0.01,0.01326,0.003259999999999999,0.003259999999999999,gan_s95_speed_p160_x0_y0,20.637912890931716,6.677723407745361,0.47322347484270616
gan,96,26.965865579736743,36.91585741910812,328.81227447902126,557.6730214270633,37.104931403152406,0.5836830501683096,2.167936186880058,0.7688365441828239,-1.3990996426972342,1.3990996426972342,0.4412501619544775,0.07574086487799904,14.590661334670035,16.76066520369424,2.1700038690242067,2.1700038690242067,0.965408,0.966716,0.0013079999999999758,0.0013079999999999758,0.502312,0.508468,0.00615600000000005,0.00615600000000005,0.031816,0.038788,0.006972000000000006,0.006972000000000006,0.1,0.105956,0.005955999999999989,0.005955999999999989,0.05,0.057896,0.007896,0.007896,0.01,0.014452,0.004451999999999999,0.004451999999999999,gan_s96_speed_p160_x0_y0,22.25070627382419,7.258078575134277,0.46797100052922647
gan,97,26.723655277751952,35.07530840048347,342.45189354914083,587.9450967220831,35.22999628140219,0.630274311419653,2.3341016532676946,0.7812497371985732,-1.5528519160691214,1.5528519160691214,0.4482823194262144,0.07647279923906344,13.885476966980777,17.031976482195006,3.146499515214229,3.146499515214229,0.96586,0.96658,0.0007199999999999429,0.0007199999999999429,0.535756,0.547592,0.011835999999999958,0.011835999999999958,0.032336,0.037544,0.005208000000000004,0.005208000000000004,0.1,0.104444,0.00444399999999999,0.00444399999999999,0.05,0.05614,0.00614,0.00614,0.01,0.014036,0.004036,0.004036,gan_s97_speed_p160_x0_y0,22.202351461270364,7.223494529724121,0.4681093082116205
gan,98,26.64084044530737,43.693403026262665,355.4595934873776,617.3170272540168,43.77738024326797,0.6798907378163731,2.5288165748478613,0.8300410496203013,-1.69877552522756,1.69877552522756,0.4567913324460713,0.0711169561626742,13.48960450508427,14.792772141779954,1.3031676366956848,1.3031676366956848,0.96566,0.967568,0.0019080000000000208,0.0019080000000000208,0.550252,0.56228,0.012028000000000039,0.012028000000000039,0.0301,0.036384,0.006284000000000001,0.006284000000000001,0.1,0.106616,0.006615999999999997,0.006615999999999997,0.05,0.056912,0.0069119999999999945,0.0069119999999999945,0.01,0.015872,0.0058720000000000005,0.0058720000000000005,gan_s98_speed_p160_x0_y0,23.055714774434993,8.764951705932617,0.4728548685129251
gan,99,26.783598904944242,42.16081996641628,357.8583377673987,621.4712994524764,42.21305774667824,0.719484723775731,2.6185103612093688,0.887084695162495,-1.7314256660468739,1.7314256660468739,0.4597843903422663,0.07228288082912677,12.942233252423062,14.069290550227512,1.1270572978044502,1.1270572978044502,0.964368,0.966856,0.0024880000000000457,0.0024880000000000457,0.558748,0.569508,0.010759999999999992,0.010759999999999992,0.026324,0.031912,0.005588000000000003,0.005588000000000003,0.1,0.10234,0.002339999999999995,0.002339999999999995,0.05,0.053624,0.0036239999999999953,0.0036239999999999953,0.01,0.01552,0.005520000000000001,0.005520000000000001,gan_s99_speed_p160_x0_y0,20.998202000997363,7.760592460632324,0.4730279025108536
gan,100,26.701302033238004,39.7060810358522,346.42854021771353,605.7366916735419,39.75821637675931,0.7424851408546276,2.6931818613479512,0.9094199426938063,-1.783761918654145,1.783761918654145,0.45137580863672705,0.0725667505729281,13.294254669018509,14.65165436534771,1.3573996963292014,1.3573996963292014,0.962576,0.965868,0.0032919999999999616,0.0032919999999999616,0.561248,0.573436,0.012187999999999977,0.012187999999999977,0.02136,0.026896,0.005535999999999999,0.005535999999999999,0.1,0.101944,0.0019440000000000013,0.0019440000000000013,0.05,0.051224,0.001223999999999996,0.001223999999999996,0.01,0.015044,0.005044,0.005044,gan_s100_speed_p160_x0_y0,20.891681214618057,7.617006778717041,0.4845531178356475
gan,101,26.06215212689535,36.289780396427986,347.0261719860927,599.608881596627,36.32641168955977,0.7824149653864441,2.7595815132389667,0.9607395962716379,-1.7988419169673289,1.7988419169673289,0.44924914092520607,0.07218883450034898,13.88516497776316,15.810632613886424,1.9254676361232637,1.9254676361232637,0.959872,0.963028,0.0031560000000000477,0.0031560000000000477,0.575588,0.587484,0.011896000000000018,0.011896000000000018,0.0208,0.026392,0.005592,0.005592,0.1,0.103388,0.0033879999999999882,0.0033879999999999882,0.05,0.054336,0.004336,0.004336,0.01,0.01404,0.00404,0.00404,gan_s101_speed_p160_x0_y0,20.937383941054357,7.0666680335998535,0.47111013595918416
gan,102,26.32178910226727,33.342780738165246,339.88236779372755,589.3184558292292,33.380651248622215,0.7571065425975891,2.653381517271387,0.9329527929982736,-1.7204287242731136,1.7204287242731136,0.4384960767027062,0.06126901313905758,13.6958406438686,16.12636994956202,2.430529305693419,2.430529305693419,0.960656,0.964048,0.0033920000000000616,0.0033920000000000616,0.6005,0.608148,0.007647999999999988,0.007647999999999988,0.015644,0.019208,0.0035639999999999977,0.0035639999999999977,0.1,0.101336,0.00133599999999999,0.00133599999999999,0.05,0.053092,0.0030919999999999975,0.0030919999999999975,0.01,0.013936,0.003936,0.003936,gan_s102_speed_p160_x0_y0,20.257793175726828,8.231893539428711,0.46246759233066354
gan,103,26.213207455171293,28.14564187540796,341.0693757552766,577.6516767461429,28.286978579422012,0.8055412628379494,2.7522262259562447,0.9578331205863463,-1.7943931053698985,1.7943931053698985,0.43785142965411317,0.06630870705847902,12.918668166201329,14.67398725354005,1.7553190873387212,1.7553190873387212,0.96332,0.966768,0.0034480000000000066,0.0034480000000000066,0.622064,0.632724,0.010660000000000003,0.010660000000000003,0.01606,0.020512,0.004451999999999998,0.004451999999999998,0.1,0.10034,0.0003399999999999931,0.0003399999999999931,0.05,0.05268,0.002679999999999995,0.002679999999999995,0.01,0.013944,0.003944,0.003944,gan_s103_speed_p160_x0_y0,20.69051451494371,6.314839839935303,0.45282907462638033
gan,104,26.240744576915972,28.440157171835526,345.7073077083316,576.3983996893091,30.777756848043257,0.8244909068242506,2.7655849769581633,0.9208077583603672,-1.844777218597796,1.844777218597796,0.4285596247079644,0.0642827331734832,13.072164702682043,14.970766712057351,1.898602009375308,1.898602009375308,0.9676,0.970696,0.0030959999999999877,0.0030959999999999877,0.639764,0.652132,0.012368000000000046,0.012368000000000046,0.019812,0.02252,0.0027079999999999986,0.0027079999999999986,0.1,0.098328,-0.0016720000000000068,0.0016720000000000068,0.05,0.048452,-0.0015480000000000008,0.0015480000000000008,0.01,0.013244,0.0032440000000000004,0.0032440000000000004,gan_s104_speed_p160_x0_y0,20.12992358587829,7.393864154815674,0.4730890949667723
gan,105,26.632907637881424,29.804644156812028,345.222807416766,591.9683005766184,31.044052982410783,0.7644499239407465,2.5268482174855538,0.9037329865214323,-1.6231152309641215,1.6231152309641215,0.42046203574747143,0.059785046992021765,13.365248422530462,15.607579061981887,2.242330639451426,2.242330639451426,0.96918,0.972468,0.0032879999999999576,0.0032879999999999576,0.653404,0.670716,0.017311999999999994,0.017311999999999994,0.026896,0.027808,0.0009119999999999996,0.0009119999999999996,0.1,0.099392,-0.0006080000000000113,0.0006080000000000113,0.05,0.04976,-0.0002400000000000041,0.0002400000000000041,0.01,0.011968,0.0019679999999999993,0.0019679999999999993,gan_s105_speed_p160_x0_y0,19.283104237304943,6.823482513427734,0.457039642897073
gan,106,27.298351027651485,22.584856994972196,339.9595462980588,580.475597982008,31.96591027710767,0.7375425957457696,2.4043720349979085,0.8472390551465908,-1.5571329798513176,1.5571329798513176,0.4077048516663229,0.06844310685602355,13.973378262410721,17.365470105488413,3.392091843077692,3.392091843077692,0.969512,0.973944,0.0044319999999999915,0.0044319999999999915,0.66638,0.68716,0.02078000000000002,0.02078000000000002,0.02658,0.028572,0.0019920000000000007,0.0019920000000000007,0.1,0.095652,-0.004348000000000005,0.004348000000000005,0.05,0.051292,0.0012919999999999945,0.0012919999999999945,0.01,0.01058,0.0005800000000000007,0.0005800000000000007,gan_s106_speed_p160_x0_y0,20.00547041151677,6.75129508972168,0.4479825221338522
gan,107,27.019179423293245,25.265199074051388,350.5869579171892,620.3975589408283,31.715611603073203,0.7561666734603679,2.3711876339371654,0.838359071830502,-1.5328285621066633,1.5328285621066633,0.4049237802990554,0.057917542834701234,14.499407762195059,18.54571403114482,4.04630626894976,4.04630626894976,0.970908,0.974048,0.0031400000000000317,0.0031400000000000317,0.677896,0.69382,0.015923999999999938,0.015923999999999938,0.03712,0.03822,0.0010999999999999968,0.0010999999999999968,0.1,0.097172,-0.002828000000000011,0.002828000000000011,0.05,0.049016,-0.0009840000000000057,0.0009840000000000057,0.01,0.012564,0.0025640000000000003,0.0025640000000000003,gan_s107_speed_p160_x0_y0,20.682183399063746,7.6041154861450195,0.457756910383992
gan,108,27.9392566173789,28.98369250736181,356.8102131276016,642.1408312803574,31.376227628499375,0.7751422619741811,2.346439339301334,0.8137864485760664,-1.5326528907252674,1.5326528907252674,0.3979236611912447,0.05065947080254976,14.41081113660488,19.38709391896793,4.976282782363052,4.976282782363052,0.971252,0.973788,0.0025359999999999827,0.0025359999999999827,0.674524,0.692444,0.017919999999999936,0.017919999999999936,0.051952,0.052248,0.0002960000000000046,0.0002960000000000046,0.1,0.10112,0.001119999999999996,0.001119999999999996,0.05,0.050388,0.00038799999999999946,0.00038799999999999946,0.01,0.012448,0.0024480000000000005,0.0024480000000000005,gan_s108_speed_p160_x0_y0,21.1993064034262,7.595790386199951,0.4606154773706369
gan,109,27.241141633895886,29.246306729036128,359.2725483563821,642.369258019805,34.68314570498772,0.7982097674048801,2.4584123600931362,0.8017585022511633,-1.656653857841973,1.656653857841973,0.39636005154768894,0.04622087331996528,14.524527024298001,21.35345596093846,6.828928936640461,6.828928936640461,0.970816,0.974036,0.0032200000000000006,0.0032200000000000006,0.666652,0.683056,0.016403999999999974,0.016403999999999974,0.070228,0.066344,-0.0038839999999999986,0.0038839999999999986,0.1,0.097568,-0.0024320000000000036,0.0024320000000000036,0.05,0.047336,-0.0026639999999999997,0.0026639999999999997,0.01,0.013332,0.003332,0.003332,gan_s109_speed_p160_x0_y0,20.853111383838083,7.198193550109863,0.45596507846892503
gan,110,27.897643844628302,36.32374896142388,356.38581062271754,640.7231025787356,38.99188078132552,0.8023133869467777,2.5116273264193554,0.837561244747258,-1.6740660816720974,1.6740660816720974,0.3900329553275293,0.0490902226546841,14.8881813789416,22.841139445894235,7.952958066952636,7.952958066952636,0.972044,0.974244,0.0021999999999999797,0.0021999999999999797,0.6523,0.671892,0.019592000000000054,0.019592000000000054,0.09396,0.090604,-0.003355999999999998,0.003355999999999998,0.1,0.09654,-0.0034600000000000047,0.0034600000000000047,0.05,0.050408,0.00040799999999999864,0.00040799999999999864,0.01,0.011492,0.0014920000000000003,0.0014920000000000003,gan_s110_speed_p160_x0_y0,19.600364202728887,6.568319320678711,0.4416790130745641
gan,111,28.776301097243916,37.4424379646375,344.39001352455523,613.8389543880994,40.848448862753756,0.8154414373541461,2.517910851878576,0.7799012138962896,-1.7380096379822865,1.7380096379822865,0.3789077163667827,0.0495978686393624,16.432807524041753,25.7104547982624,9.277647274220648,9.277647274220648,0.970996,0.97404,0.0030440000000000467,0.0030440000000000467,0.627288,0.647044,0.019755999999999996,0.019755999999999996,0.126452,0.1238,-0.0026520000000000155,0.0026520000000000155,0.1,0.097416,-0.002584000000000003,0.002584000000000003,0.05,0.049952,-4.799999999999943e-05,4.799999999999943e-05,0.01,0.01096,0.000959999999999999,0.000959999999999999,gan_s111_speed_p160_x0_y0,18.815230764049467,8.167459487915039,0.45731979860276584
gan,112,28.275192771148816,36.465197262489376,320.42948424820133,553.9922486374612,41.9634294245324,0.836718196933073,2.5521422961047304,0.7090405368906869,-1.8431017592140435,1.8431017592140435,0.36197160080528396,0.04390008443275359,17.356303881892384,27.841539039949097,10.485235158056714,10.485235158056714,0.960496,0.965916,0.00541999999999998,0.00541999999999998,0.588268,0.606984,0.018715999999999955,0.018715999999999955,0.15344,0.1507,-0.0027399999999999924,0.0027399999999999924,0.1,0.097272,-0.002728000000000008,0.002728000000000008,0.05,0.050296,0.00029599999999999765,0.00029599999999999765,0.01,0.010628,0.0006280000000000001,0.0006280000000000001,gan_s112_speed_p160_x0_y0,19.372446559915602,6.682409286499023,0.44169217988035236
gan,113,27.992375396391836,32.51537154928348,288.4352419755194,491.40457206416943,38.697907069199225,0.8154365081610984,2.431485046440205,0.7658203859365722,-1.6656646605036327,1.6656646605036327,0.34389792994973234,0.037970100315247314,17.818271719812817,28.658480737099328,10.840209017286512,10.840209017286512,0.950016,0.95336,0.0033440000000000136,0.0033440000000000136,0.542524,0.559216,0.01669200000000004,0.01669200000000004,0.177548,0.178344,0.0007959999999999912,0.0007959999999999912,0.1,0.097276,-0.002724000000000004,0.002724000000000004,0.049996,0.05054,0.0005440000000000028,0.0005440000000000028,0.01,0.008012,-0.001988,0.001988,gan_s113_speed_p160_x0_y0,18.415536047943895,6.949485778808594,0.4456831875321771
gan,114,28.34897837277725,26.258720537501333,272.7685378720125,449.82330068656313,33.733297138716274,0.8132667515026558,2.4531744868237766,0.7317369126313739,-1.7214375741924028,1.7214375741924028,0.33074136159288536,0.049423461584138434,19.3950691009872,29.516036900194987,10.120967799207786,10.120967799207786,0.942708,0.94808,0.005372000000000043,0.005372000000000043,0.505588,0.519136,0.013548000000000004,0.013548000000000004,0.197052,0.199388,0.0023360000000000047,0.0023360000000000047,0.1,0.097788,-0.0022120000000000056,0.0022120000000000056,0.05,0.051948,0.0019479999999999983,0.0019479999999999983,0.01,0.007916,-0.0020840000000000008,0.0020840000000000008,gan_s114_speed_p160_x0_y0,16.84887862793787,5.899235248565674,0.47130978333226614
gan,115,29.04287752514754,32.002982677868296,264.8325463644938,438.1668229757991,34.99096959401203,0.8287062547258477,2.539153020485293,0.6723919004194862,-1.8667611200658065,1.8667611200658065,0.32976258928460284,0.05481169108000951,19.188254489306573,20.975962093966302,1.7877076046597296,1.7877076046597296,0.935092,0.943628,0.008535999999999988,0.008535999999999988,0.483236,0.495936,0.012699999999999989,0.012699999999999989,0.20792,0.210772,0.0028519999999999934,0.0028519999999999934,0.1,0.10294,0.002939999999999998,0.002939999999999998,0.05,0.050748,0.0007479999999999987,0.0007479999999999987,0.01,0.0102,0.00020000000000000052,0.00020000000000000052,gan_s115_speed_p160_x0_y0,17.25298248796687,7.232174873352051,0.5068055946637543
gan,116,28.57390419900739,26.132220766126707,271.2894545526282,449.39118694972586,29.391870652115614,0.8586486560921048,2.663864975019489,0.7928741424538783,-1.8709908325656106,1.8709908325656106,0.34509809848952694,0.06049716650503097,17.809157536107968,21.763596585995895,3.9544390498879274,3.9544390498879274,0.932248,0.943552,0.01130399999999998,0.01130399999999998,0.476428,0.48696,0.010531999999999986,0.010531999999999986,0.206224,0.211108,0.0048839999999999995,0.0048839999999999995,0.1,0.101416,0.0014160000000000006,0.0014160000000000006,0.05,0.05044,0.00043999999999999595,0.00043999999999999595,0.01,0.008756,-0.0012440000000000003,0.0012440000000000003,gan_s116_speed_p160_x0_y0,17.129081493158413,7.636551856994629,0.5072475749404373
gan,117,28.504300119239808,24.527381038020767,288.7618451853437,474.94341623248937,30.75819053167577,0.8584301038120624,2.6822441095304903,0.7928010356354975,-1.8894430738949928,1.8894430738949928,0.35666330072337205,0.05570802830102748,15.662541793566826,18.376110961761096,2.7135691681942706,2.7135691681942706,0.932936,0.941496,0.008560000000000012,0.008560000000000012,0.481824,0.493276,0.011452000000000018,0.011452000000000018,0.198556,0.203616,0.005059999999999981,0.005059999999999981,0.1,0.10016,0.00015999999999999348,0.00015999999999999348,0.05,0.04974,-0.0002600000000000033,0.0002600000000000033,0.01,0.007712,-0.002288,0.002288,gan_s117_speed_p160_x0_y0,18.592743212240446,8.683184623718262,0.5130151014790715
gan,118,28.719502505656703,19.872490720982775,296.55199530266344,483.0505967065199,24.26401848954278,0.8064705343241441,2.4028776905713585,0.7028166686469245,-1.700061021924434,1.700061021924434,0.36480661665089376,0.06845863521867789,15.276077226999792,15.964274149155951,0.688196922156159,0.688196922156159,0.92256,0.932432,0.009871999999999992,0.009871999999999992,0.5093,0.516172,0.006871999999999989,0.006871999999999989,0.182984,0.188712,0.005727999999999983,0.005727999999999983,0.1,0.10086,0.0008599999999999997,0.0008599999999999997,0.05,0.048224,-0.0017759999999999998,0.0017759999999999998,0.01,0.010056,5.6000000000000494e-05,5.6000000000000494e-05,gan_s118_speed_p160_x0_y0,19.893975298384717,9.465571403503418,0.48005437598097356
gan,119,28.64859349736028,16.12848448841139,299.58532429477646,477.8904833391336,28.494180003941736,0.7401698403244761,2.138772799619028,0.6692927726410526,-1.4694800269779758,1.4694800269779758,0.36235774053472064,0.07260206039163997,14.040633301305743,14.703624951045935,0.6629916497401922,0.6629916497401922,0.913044,0.920716,0.007672000000000012,0.007672000000000012,0.55378,0.560908,0.007127999999999912,0.007127999999999912,0.185688,0.189916,0.0042280000000000095,0.0042280000000000095,0.1,0.098268,-0.0017320000000000113,0.0017320000000000113,0.05,0.050664,0.0006639999999999979,0.0006639999999999979,0.01,0.007804,-0.002196,0.002196,gan_s119_speed_p160_x0_y0,20.557132674744736,6.129123687744141,0.47007327830598333
