sample_idx,method_a,method_b,delta_sample_idx,delta_psnr,delta_wpd_bias,delta_wpd_mae,delta_wpd_rmse,delta_wpd_w1,delta_psd_log_l2,delta_psd_slope_gt,delta_psd_slope_sr,delta_psd_slope_delta,delta_psd_slope_abs_delta,delta_grad_mae,delta_grad_w1,delta_grad_kurtosis_gt,delta_grad_kurtosis_sr,delta_grad_kurtosis_delta,delta_grad_kurtosis_abs_delta,delta_exceed_frac_gt_t5,delta_exceed_frac_sr_t5,delta_exceed_frac_delta_t5,delta_exceed_frac_abs_delta_t5,delta_exceed_frac_gt_t10,delta_exceed_frac_sr_t10,delta_exceed_frac_delta_t10,delta_exceed_frac_abs_delta_t10,delta_exceed_frac_gt_t15,delta_exceed_frac_sr_t15,delta_exceed_frac_delta_t15,delta_exceed_frac_abs_delta_t15,delta_exceed_frac_gt_p90,delta_exceed_frac_sr_p90,delta_exceed_frac_delta_p90,delta_exceed_frac_abs_delta_p90,delta_exceed_frac_gt_p95,delta_exceed_frac_sr_p95,delta_exceed_frac_delta_p95,delta_exceed_frac_abs_delta_p95,delta_exceed_frac_gt_p99,delta_exceed_frac_sr_p99,delta_exceed_frac_delta_p99,delta_exceed_frac_abs_delta_p99,delta_pd_distance,delta_mt_distance,delta_ssim
93,cnn,gan,0.0,2.3514193963164303,-70.76325501356118,-58.00793920681221,-107.3938263246439,18.001619040196907,0.4564505314107454,0.0,-0.04241312161768129,-0.04241312161768129,0.04241312161768129,-0.03156713859441457,0.19097684179085767,0.0,-2.474678336808477,-2.474678336808477,2.474678336808477,0.0,0.0031400000000000317,0.0031400000000000317,0.0031400000000000317,0.0,-0.024280000000000024,-0.024280000000000024,0.006552000000000058,0.0,-0.012972000000000001,-0.012972000000000001,0.0009879999999999993,0.0,-0.020695999999999992,-0.020695999999999992,0.013448000000000015,0.0,-0.014567999999999998,-0.014567999999999998,0.009480000000000002,0.0,-0.010824,-0.010824,0.0009599999999999999,6.267410979121021,-0.30901193618774414,0.14504533882454057
94,cnn,gan,0.0,2.0167180697394542,-78.21619855404768,-62.87357225862266,-107.00165760860096,26.65845968556204,0.5235627529531073,0.0,0.03359061582011735,0.03359061582011735,-0.03359061582011735,-0.02477288256406479,0.1930737562011193,0.0,-1.3290628418085255,-1.3290628418085255,1.3290628418085255,0.0,0.009000000000000008,0.009000000000000008,0.0036559999999999926,0.0,-0.027544000000000013,-0.027544000000000013,0.0015760000000000218,0.0,-0.016523999999999997,-0.016523999999999997,0.004996000000000002,0.0,-0.021444000000000005,-0.021444000000000005,0.013684000000000016,0.0,-0.017956,-0.017956,0.008756,0.0,-0.008487999999999999,-0.008487999999999999,0.003320000000000001,4.56316234007101,-1.4144525527954102,0.10544605943053675
95,cnn,gan,0.0,2.030297510727628,-82.4528620491727,-72.07482048733118,-125.77069462419064,28.034311694956635,0.529267954484048,0.0,0.08784266463113988,0.08784266463113988,-0.08784266463113988,-0.035045250326513566,0.18967464977546744,0.0,-1.8176661704927426,-1.8176661704927426,-1.8176661704927426,0.0,0.006255999999999928,0.006255999999999928,0.006255999999999928,0.0,-0.026151999999999953,-0.026151999999999953,0.010128000000000026,0.0,-0.017424000000000002,-0.017424000000000002,0.002783999999999995,0.0,-0.021128000000000008,-0.021128000000000008,0.013328000000000007,0.0,-0.020368000000000004,-0.020368000000000004,0.005176000000000007,0.0,-0.008888,-0.008888,0.002368000000000001,6.241783184723847,-1.662243366241455,0.1189122403722293
96,cnn,gan,0.0,1.861522200575127,-90.34590147455052,-71.02062409432165,-123.78427310016468,27.043166539393667,0.5052899381143044,0.0,0.19663917826404442,0.1966391782640442,-0.1966391782640442,-0.025556132315760316,0.20501865075586,0.0,-3.212861101306844,-3.212861101306844,-1.1271466367415695,0.0,0.005116000000000009,0.005116000000000009,0.005116000000000009,0.0,-0.024160000000000015,-0.024160000000000015,0.011847999999999914,0.0,-0.017684000000000002,-0.017684000000000002,0.00373999999999999,0.0,-0.02227599999999999,-0.02227599999999999,0.010364000000000012,0.0,-0.022712000000000003,-0.022712000000000003,0.0069200000000000025,0.0,-0.00992,-0.00992,0.0010160000000000013,6.6540088426873645,-2.1362199783325195,0.10973591347474321
97,cnn,gan,0.0,1.9282389170604013,-93.55971601714475,-74.06951424985647,-131.19572063043796,36.51487696880566,0.5324728119603463,0.0,0.18190892451672913,0.18190892451672913,-0.18190892451672913,-0.01357739853045431,0.23741976235576842,0.0,-3.8941032133677957,-3.8941032133677957,-2.3988958170606622,0.0,0.005623999999999962,0.005623999999999962,0.005623999999999962,0.0,-0.021503999999999968,-0.021503999999999968,-0.0021679999999999477,0.0,-0.018996000000000002,-0.018996000000000002,0.008579999999999994,0.0,-0.024627999999999997,-0.024627999999999997,0.015740000000000018,0.0,-0.022388000000000005,-0.022388000000000005,0.010108000000000006,0.0,-0.011264,-0.011264,0.0031920000000000004,7.950734005538294,-2.2119545936584473,0.11858557510186146
98,cnn,gan,0.0,1.903673699522006,-98.87861714708897,-78.18779399376535,-146.9005263242135,27.089288923122638,0.440095536878517,0.0,0.3528925503639474,0.3528925503639475,-0.3528925503639475,-0.017647595755064305,0.24057069957919291,0.0,-1.8871913746111257,-1.8871913746111257,-0.7191438987802439,0.0,0.005284000000000066,0.005284000000000066,0.005284000000000066,0.0,-0.013576000000000032,-0.013576000000000032,-0.010480000000000045,0.0,-0.018984,-0.018984,0.006415999999999998,0.0,-0.027992000000000003,-0.027992000000000003,0.01476000000000001,0.0,-0.025651999999999994,-0.025651999999999994,0.011828000000000005,0.0,-0.010628,-0.010628,-0.0011160000000000007,8.208836636566513,-3.8225035667419434,0.10071449990093678
99,cnn,gan,0.0,1.874605488606651,-94.77172085161388,-82.24583071927839,-150.40907782212332,26.847771690302515,0.40616986612242834,0.0,0.3990936398230368,0.3990936398230369,-0.3990936398230369,-0.02519179568980534,0.22926787528728237,0.0,-2.724746540317293,-2.724746540317293,0.4706319447083924,0.0,0.0046999999999999265,0.0046999999999999265,0.0046999999999999265,0.0,-0.016619999999999968,-0.016619999999999968,-0.0049000000000000155,0.0,-0.018036000000000003,-0.018036000000000003,0.006859999999999998,0.0,-0.030967999999999996,-0.030967999999999996,0.026288000000000006,0.0,-0.022727999999999998,-0.022727999999999998,0.015480000000000008,0.0,-0.010908000000000001,-0.010908000000000001,-0.00013200000000000017,9.942731751809863,-2.418257713317871,0.1059237721793197
100,cnn,gan,0.0,1.8892113508257893,-93.68285246766631,-79.26951188908907,-143.47073333932383,29.60399716552196,0.4410119108533348,0.0,0.4157526256989199,0.4157526256989199,-0.4157526256989199,-0.024141605237891106,0.22578667032960004,0.0,-2.8841067256106303,-2.8841067256106303,0.16930733295222744,0.0,0.0032600000000000406,0.0032600000000000406,0.0032600000000000406,0.0,-0.019363999999999937,-0.019363999999999937,-0.0050120000000000164,0.0,-0.015712,-0.015712,0.004640000000000002,0.0,-0.030188000000000006,-0.030188000000000006,0.026300000000000004,0.0,-0.021023999999999998,-0.021023999999999998,0.018576000000000006,0.0,-0.010608,-0.010608,0.0005200000000000005,10.289873808000955,-1.7049517631530762,0.0951468040128034
101,cnn,gan,0.0,1.9308868341499235,-90.17774183508513,-82.75352676595469,-144.1710923481997,33.344338304112334,0.40686708613174627,0.0,0.4264803576087681,0.4264803576087681,-0.4264803576087681,-0.02833502600802429,0.21638298341763335,0.0,-3.3595869295005585,-3.3595869295005585,-0.49134834274596884,0.0,0.0012999999999999678,0.0012999999999999678,0.0012999999999999678,0.0,-0.01495599999999997,-0.01495599999999997,-0.008836000000000066,0.0,-0.016512,-0.016512,0.005327999999999999,0.0,-0.03409999999999999,-0.03409999999999999,0.027324000000000015,0.0,-0.023032000000000004,-0.023032000000000004,0.014360000000000005,0.0,-0.01074,-0.01074,0.00266,9.470583180454003,-1.709373950958252,0.10522638200762746
102,cnn,gan,0.0,1.9692920300787762,-82.92861716752907,-82.51720829731102,-145.60012399785109,31.0001902152419,0.39769214551101895,0.0,0.34004035770131413,0.34004035770131424,-0.34004035770131424,-0.02471418144695925,0.22769906243591204,0.0,-4.248401781176225,-4.248401781176225,-0.6126568302106126,0.0,0.0011079999999999979,0.0011079999999999979,0.0011079999999999979,0.0,-0.005724000000000062,-0.005724000000000062,-0.005724000000000062,0.0,-0.011764,-0.011764,0.004636000000000005,0.0,-0.03505599999999999,-0.03505599999999999,0.03238400000000001,0.0,-0.024908,-0.024908,0.018724000000000005,0.0,-0.009168,-0.009168,0.0012960000000000003,8.996887683487799,-3.0674586296081543,0.12761680555675597
103,cnn,gan,0.0,2.0365658306232284,-82.49669946979188,-85.83487716400427,-137.71633426274997,37.55235577073381,0.3822330330617588,0.0,0.3951431793603001,0.3951431793603002,-0.3951431793603002,-0.030484921393542752,0.22334004880075697,0.0,-1.9831888020739399,-1.9831888020739399,-1.5274493726035026,0.0,0.0012800000000000589,0.0012800000000000589,0.0012800000000000589,0.0,-0.008328000000000002,-0.008328000000000002,-0.008328000000000002,0.0,-0.013295999999999999,-0.013295999999999999,0.0043920000000000035,0.0,-0.033395999999999995,-0.033395999999999995,0.03271600000000001,0.0,-0.026284,-0.026284,0.02092400000000001,0.0,-0.00976,-0.00976,0.0018720000000000004,8.817035424043663,-1.2120704650878906,0.12877897504430402
104,cnn,gan,0.0,2.003920540320994,-80.18211067689235,-85.00570032966738,-134.36642476171892,36.72350705742737,0.37786065009323766,0.0,0.3832010821617128,0.38320108216171267,-0.38320108216171267,-0.025775004141157243,0.21809527251010247,0.0,-1.101545397433604,-1.101545397433604,-1.101545397433604,0.0,0.0019080000000000208,0.0019080000000000208,0.0019080000000000208,0.0,-0.008431999999999995,-0.008431999999999995,-0.008431999999999995,0.0,-0.013067999999999998,-0.013067999999999998,0.007652000000000001,0.0,-0.027203999999999992,-0.027203999999999992,0.027203999999999992,0.0,-0.020492000000000003,-0.020492000000000003,0.020492000000000003,0.0,-0.0085,-0.0085,0.002012,9.043821735076822,-2.5646700859069824,0.11590094126065908
105,cnn,gan,0.0,2.072450913027879,-84.35080241359687,-84.2678919510281,-136.77969169573265,37.968515293947355,0.4511767317501756,0.0,0.3115010937577667,0.3115010937577667,-0.3115010937577667,-0.0237951728509318,0.2264178635391979,0.0,-1.4118358216823985,-1.4118358216823985,-1.4118358216823985,0.0,0.0017399999999999638,0.0017399999999999638,0.0017399999999999638,0.0,-0.015923999999999938,-0.015923999999999938,-0.015923999999999938,0.0,-0.01424,-0.01424,0.012416,0.0,-0.02388399999999999,-0.02388399999999999,0.02388399999999999,0.0,-0.019264,-0.019264,0.019264,0.0,-0.007868,-0.007868,0.003932000000000001,10.055477774161222,-1.4865074157714844,0.12193464581447988
106,cnn,gan,0.0,1.9166808748080477,-78.2256130967012,-79.70208368582223,-119.5679979436967,37.37093355906842,0.4085901482766864,0.0,0.32102580953558146,0.32102580953558135,-0.32102580953558135,-0.016818171970647222,0.22053356984001277,0.0,-2.695924249607648,-2.695924249607648,-2.695924249607648,0.0,0.0025199999999999667,0.0025199999999999667,0.0025199999999999667,0.0,-0.02129599999999998,-0.02129599999999998,-0.02026400000000006,0.0,-0.015004,-0.015004,0.011019999999999999,0.0,-0.02194,-0.02194,0.02194,0.0,-0.022455999999999997,-0.022455999999999997,0.019872000000000008,0.0,-0.007460000000000001,-0.007460000000000001,0.0063,10.087350949227886,-0.983945369720459,0.1302536865229666
107,cnn,gan,0.0,1.9208396719967098,-84.07679217777752,-83.97890673387985,-138.17145168493272,41.93035748250692,0.32135089278331586,0.0,0.3261679373825134,0.32616793738251326,-0.32616793738251326,-0.018044027120939443,0.2248598119162345,0.0,-3.773583077988631,-3.773583077988631,-3.773583077988631,0.0,0.0026159999999999517,0.0026159999999999517,0.0026159999999999517,0.0,-0.014348000000000027,-0.014348000000000027,-0.014348000000000027,0.0,-0.017035999999999996,-0.017035999999999996,0.014836000000000002,0.0,-0.023771999999999988,-0.023771999999999988,0.023771999999999988,0.0,-0.019283999999999996,-0.019283999999999996,0.019283999999999996,0.0,-0.008668,-0.008668,0.0035399999999999997,8.961583030487635,-2.029770851135254,0.12955304680587088
108,cnn,gan,0.0,2.0552604592036374,-91.55985792414921,-90.64090326854807,-167.83822133951128,46.92188126105539,0.24091196677751936,0.0,0.24468055046288928,0.24468055046288928,-0.24468055046288928,-0.018975426962538344,0.2345034064955631,0.0,-3.3417264110572695,-3.3417264110572695,-3.3417264110572695,0.0,0.0041080000000000005,0.0041080000000000005,0.0041080000000000005,0.0,-0.015755999999999992,-0.015755999999999992,-0.015755999999999992,0.0,-0.021012000000000003,-0.021012000000000003,0.020419999999999994,0.0,-0.023412000000000002,-0.023412000000000002,0.02117200000000001,0.0,-0.020524,-0.020524,0.019748,0.0,-0.009776,-0.009776,0.00488,7.740820271195744,-1.9059581756591797,0.12092295602969705
109,cnn,gan,0.0,2.0993184979928614,-90.65156756801082,-92.46744816142109,-173.30349784058552,40.94488572559534,0.15399908578892618,0.0,0.3002511722920067,0.3002511722920067,-0.3002511722920067,-0.021541425059897812,0.2309122104857635,0.0,-5.563832501675982,-5.563832501675982,-5.563832501675982,0.0,0.0019240000000000368,0.0019240000000000368,0.0019240000000000368,0.0,-0.018480000000000052,-0.018480000000000052,-0.014327999999999896,0.0,-0.016612000000000002,-0.016612000000000002,0.016612000000000002,0.0,-0.021332000000000004,-0.021332000000000004,0.021332000000000004,0.0,-0.01446,-0.01446,0.01446,0.0,-0.01054,-0.01054,0.003876,8.120086906734258,-2.1100034713745117,0.1308718044707951
110,cnn,gan,0.0,2.1398785390547808,-96.21334146141115,-93.19026677473238,-181.2344104066708,34.336474624028156,0.11338558138937138,0.0,0.27219103338225303,0.27219103338225303,-0.27219103338225303,-0.01822075677151025,0.23158454766476982,0.0,-4.662397314798088,-4.662397314798088,-4.662397314798088,0.0,0.0018080000000000318,0.0018080000000000318,0.0018080000000000318,0.0,-0.02166800000000002,-0.02166800000000002,-0.017516000000000087,0.0,-0.016404000000000002,-0.016404000000000002,0.016404000000000002,0.0,-0.016672000000000006,-0.016672000000000006,0.016672000000000006,0.0,-0.016620000000000003,-0.016620000000000003,0.015804000000000006,0.0,-0.0077280000000000005,-0.0077280000000000005,0.004744,9.90387771246992,-0.7616782188415527,0.13897542900036758
111,cnn,gan,0.0,2.1273321807737027,-95.9033638647179,-92.4286717490624,-174.65730028840858,31.11088503299473,0.026267251230038702,0.0,0.3410163939525225,0.34101639395252237,-0.34101639395252237,-0.020228916139515773,0.21791602534689725,0.0,-6.463739705675398,-6.463739705675398,-6.463739705675398,0.0,0.0023199999999999887,0.0023199999999999887,0.0023199999999999887,0.0,-0.027191999999999994,-0.027191999999999994,-0.012319999999999998,0.0,-0.013583999999999999,-0.013583999999999999,0.013583999999999999,0.0,-0.013308,-0.013308,0.013308,0.0,-0.011916000000000003,-0.011916000000000003,0.011916000000000003,0.0,-0.007083999999999999,-0.007083999999999999,0.005164000000000001,9.362192722725592,-2.6538472175598145,0.11572643176652397
112,cnn,gan,0.0,2.174958536353433,-88.75361289737349,-86.14319358650579,-153.2121756593699,20.439175406283034,-0.023953575872764588,0.0,0.4763635551660419,0.4763635551660419,-0.4763635551660419,-0.019571806317930818,0.2149901540157302,0.0,-7.126036036225891,-7.126036036225891,-7.126036036225891,0.0,0.00033600000000000296,0.00033600000000000296,0.00033600000000000296,0.0,-0.030019999999999936,-0.030019999999999936,-0.007411999999999974,0.0,-0.009739999999999999,-0.009739999999999999,0.009739999999999999,0.0,-0.009744000000000003,-0.009744000000000003,0.009744000000000003,0.0,-0.008348000000000001,-0.008348000000000001,0.007756000000000006,0.0,-0.006348,-0.006348,0.005092,8.124974718265669,-1.0445513725280762,0.14355939460849954
113,cnn,gan,0.0,2.195212569951156,-82.18688198660544,-73.53702418625403,-124.07761718893187,19.072294481533312,-0.03467238726186761,0.0,0.3727123666174601,0.3727123666174601,-0.3727123666174601,-0.019329059932459147,0.20644230392652355,0.0,-10.665123960211488,-10.665123960211488,-10.665123960211488,0.0,0.0046080000000000565,0.0046080000000000565,0.0046080000000000565,0.0,-0.029747999999999997,-0.029747999999999997,-0.0036360000000000836,0.0,-0.017000000000000015,-0.017000000000000015,0.015408000000000033,0.0,-0.009204000000000004,-0.009204000000000004,0.009204000000000004,0.0,-0.005847999999999999,-0.005847999999999999,0.004759999999999993,0.0,-0.005863999999999999,-0.005863999999999999,0.005863999999999999,7.595174112833238,-1.4465765953063965,0.1384873678524578
114,cnn,gan,0.0,2.111264849783769,-69.53609465932826,-67.70943283942353,-99.49138132230371,15.90936890220437,0.007748696442100522,0.0,0.5326402308007302,0.5326402308007303,-0.5326402308007303,-0.016763353881745102,0.17947681253398454,0.0,-14.1074417661448,-14.1074417661448,-6.134493832270772,0.0,-0.000288000000000066,-0.000288000000000066,-0.000288000000000066,0.0,-0.029240000000000044,-0.029240000000000044,0.0021440000000000348,0.0,-0.009776000000000007,-0.009776000000000007,0.005103999999999997,0.0,-0.007540000000000005,-0.007540000000000005,0.007540000000000005,0.0,-0.003368000000000003,-0.003368000000000003,-0.0005279999999999938,0.0,-0.0027279999999999995,-0.0027279999999999995,0.0027279999999999995,7.692607463023744,-0.7752566337585449,0.1347290641059784
115,cnn,gan,0.0,2.0656047850637336,-74.47157898186785,-65.47895598617745,-89.92685446150688,14.568955389851787,-0.05832782173396123,0.0,0.5859580646395456,0.5859580646395455,-0.5859580646395455,-0.016828995778406186,0.17459951535873702,0.0,-2.0905292718976902,-2.0905292718976902,-1.4848859374217689,0.0,0.00011200000000000099,0.00011200000000000099,0.00011200000000000099,0.0,-0.028044000000000013,-0.028044000000000013,0.002644000000000035,0.0,-0.005615999999999982,-0.005615999999999982,-8.800000000000474e-05,0.0,-0.014303999999999997,-0.014303999999999997,0.008424000000000001,0.0,-0.002152000000000001,-0.002152000000000001,0.0006560000000000038,0.0,-0.0027960000000000007,-0.0027960000000000007,0.0023959999999999997,8.017977889692844,-2.542202949523926,0.12250739640195163
116,cnn,gan,0.0,2.022247716075089,-68.92777513457018,-60.85364761833941,-86.77621977880932,20.520609950285454,-0.12753935441859388,0.0,0.58437278271842,0.58437278271842,-0.58437278271842,-0.021246532891932013,0.1662277501505302,0.0,-4.398743059866078,-4.398743059866078,-3.510135039909777,0.0,-0.006291999999999964,-0.006291999999999964,-0.006291999999999964,0.0,-0.027548000000000017,-0.027548000000000017,0.006484000000000045,0.0,-0.012076000000000003,-0.012076000000000003,0.0023080000000000045,0.0,-0.01291600000000001,-0.01291600000000001,0.01008400000000001,0.0,-0.0038520000000000013,-0.0038520000000000013,0.0029720000000000094,0.0,-0.00226,-0.00226,0.00226,7.966369916091313,-2.286045551300049,0.1287467284128092
117,cnn,gan,0.0,1.9971830510621622,-72.07405116889562,-68.06907399580805,-100.29993814455145,25.80661014998407,-0.1138956436643298,0.0,0.6324939635087707,0.6324939635087707,-0.6324939635087707,-0.02480498779455287,0.17457716109500737,0.0,-4.01623194923244,-4.01623194923244,-1.4109063871561016,0.0,-0.0027920000000000167,-0.0027920000000000167,-0.0027920000000000167,0.0,-0.02612399999999998,-0.02612399999999998,0.003219999999999945,0.0,-0.012775999999999982,-0.012775999999999982,0.0026560000000000195,0.0,-0.007536000000000001,-0.007536000000000001,0.007216000000000014,0.0,-0.005296000000000002,-0.005296000000000002,0.005296000000000002,0.0,-0.0017480000000000004,-0.0017480000000000004,0.0017480000000000004,8.556231028624595,-3.4224677085876465,0.09728037613462914
118,cnn,gan,0.0,1.705842701338792,-68.11940326699593,-67.2233982448119,-99.83813889129402,32.20309402730311,-0.18315451772850477,0.0,0.4955415876773629,0.495541587677363,-0.495541587677363,-0.030346196303333905,0.1658345679314504,0.0,-3.0109771133660708,-3.0109771133660708,1.6345832690537527,0.0,-0.0018719999999999848,-0.0018719999999999848,-0.0018719999999999848,0.0,-0.028531999999999946,-0.028531999999999946,0.014787999999999968,0.0,-0.014971999999999985,-0.014971999999999985,0.003516000000000019,0.0,-0.008032000000000011,-0.008032000000000011,0.006312000000000012,0.0,-0.008364000000000003,-0.008364000000000003,0.008364000000000003,0.0,-0.003924,-0.003924,0.0038119999999999994,8.031831030186268,-2.6222805976867676,0.10530998405681491
119,cnn,gan,0.0,1.7817701013205607,-68.49606014955489,-66.60422101154239,-86.91765430597735,30.887665178824555,-0.1692020833785819,0.0,0.3422529735904333,0.3422529735904334,-0.3422529735904334,-0.026642745816604974,0.16297434161155014,0.0,-0.977235349111572,-0.977235349111572,-0.34874795036881245,0.0,0.0008280000000000509,0.0008280000000000509,0.0008280000000000509,0.0,-0.02923599999999993,-0.02923599999999993,0.014980000000000104,0.0,-0.011203999999999992,-0.011203999999999992,0.0027479999999999727,0.0,-0.0066759999999999875,-0.0066759999999999875,0.0066759999999999875,0.0,-0.008899999999999998,-0.008899999999999998,0.007572000000000002,0.0,-0.0030080000000000003,-0.0030080000000000003,0.0030080000000000003,6.630715218183418,-0.9103384017944336,0.0875361585806399
120,cnn,gan,0.0,1.816148601735783,-74.40576363544513,-68.23091329195404,-96.91482876329087,31.59518756923488,-0.1454562673680081,0.0,0.14621239846059952,0.14621239846059964,-0.14621239846059964,-0.03140171474831244,0.16187892094133646,0.0,-2.525603290889496,-2.525603290889496,1.847481806909613,0.0,0.0014359999999999928,0.0014359999999999928,0.0014359999999999928,0.0,-0.01651199999999997,-0.01651199999999997,0.0030240000000000267,0.0,-0.013531999999999988,-0.013531999999999988,0.0014839999999999853,0.0,-0.008120000000000002,-0.008120000000000002,0.006408000000000011,0.0,-0.007428000000000004,-0.007428000000000004,0.007428000000000004,0.0,-0.003076,-0.0030760000000000006,0.0030760000000000006,6.617869275127962,-3.0447893142700195,0.11790593943149036
121,cnn,gan,0.0,1.8058004488939652,-75.92061593100614,-59.91451958122394,-80.67371351785738,34.41392000882195,-0.06501485191303291,0.0,0.051581584404856606,0.051581584404856606,-0.051581584404856606,-0.02329425467955587,0.1635134840549699,0.0,-1.1923786454849044,-1.1923786454849044,-0.15712428338818185,0.0,0.0015079999999999538,0.0015079999999999538,0.0015079999999999538,0.0,-0.01829599999999998,-0.01829599999999998,-0.0037759999999998906,0.0,-0.018275999999999987,-0.018275999999999987,0.01309200000000002,0.0,-0.005503999999999995,-0.005503999999999995,0.005104000000000011,0.0,-0.010476,-0.010476,0.010476,0.0,-0.0009440000000000004,-0.0009440000000000004,0.0009440000000000004,7.7639999506432815,-2.161287307739258,0.12185016036191137
122,cnn,gan,0.0,1.8897152351163093,-78.00659176703073,-67.69892812871171,-90.06831278315144,25.521731813019535,-0.07590364006842493,0.0,0.05864952162489989,0.05864952162489989,-0.05864952162489989,-0.02869484563599317,0.1478085550770723,0.0,-0.3407592934909953,-0.3407592934909953,0.27695963244413413,0.0,-0.000148000000000037,-0.000148000000000037,-0.000148000000000037,0.0,-0.02066800000000002,-0.02066800000000002,-0.011348000000000025,0.0,-0.022095999999999977,-0.022095999999999977,0.012072,0.0,-0.005699999999999997,-0.005699999999999997,0.00224400000000001,0.0,-0.008107999999999997,-0.008107999999999997,0.008107999999999997,0.0,-0.002392,-0.002392,0.002392,5.526169067281831,-2.1857194900512695,0.12428723038408929
123,cnn,gan,0.0,2.090327401248633,-95.43003139150397,-79.23985672328985,-122.4071083073527,18.527126690465487,-0.06710899270742637,0.0,-0.004047966376477308,-0.004047966376477197,0.004047966376477197,-0.03381714459067625,0.1678029655723301,0.0,-2.1672689814348605,-2.1672689814348605,-0.3954418156064694,0.0,7.199999999996098e-05,7.199999999996098e-05,7.199999999996098e-05,0.0,-0.02024399999999993,-0.02024399999999993,-0.010140000000000038,0.0,-0.018587999999999993,-0.018587999999999993,0.0018279999999999963,0.0,-0.011123999999999995,-0.011123999999999995,0.00747600000000001,0.0,-0.008812,-0.008812,0.008812,0.0,-0.006511999999999999,-0.006511999999999999,0.006511999999999999,6.980720082155294,-2.235123634338379,0.10982769172854978
124,cnn,gan,0.0,2.0131977435239357,-99.66857708566964,-74.20640175543957,-107.59325664822848,18.767610467337143,-0.04091220139829538,0.0,-0.006818051296379801,-0.006818051296379801,0.006818051296379801,-0.028957935245622735,0.1666221012604971,0.0,-1.5437049743346165,-1.5437049743346165,-1.5437049743346165,0.0,-0.0008879999999999999,-0.0008879999999999999,-0.0008879999999999999,0.0,-0.021523999999999988,-0.021523999999999988,-0.014635999999999982,0.0,-0.01717200000000002,-0.01717200000000002,0.0028839999999999977,0.0,-0.009972000000000009,-0.009972000000000009,0.008092000000000016,0.0,-0.013131999999999998,-0.013131999999999998,0.008876000000000002,0.0,-0.005976,-0.005976,0.005976,6.0647962158597615,-0.6523103713989258,0.13336664565330741
125,cnn,gan,0.0,2.1808581607315247,-114.76709229105373,-87.26521341946165,-139.09386313643466,5.4280248479369035,-0.0959455755796263,0.0,0.03472528204567882,0.03472528204567882,-0.03472528204567882,-0.03177423060543688,0.17489036819090104,0.0,-5.668302597486674,-5.668302597486674,-2.057581024571368,0.0,-0.0007440000000000779,-0.0007440000000000779,-0.0007440000000000779,0.0,-0.02439199999999997,-0.02439199999999997,-0.02439199999999997,0.0,-0.015147999999999995,-0.015147999999999995,-0.0007560000000000344,0.0,-0.01889600000000001,-0.01889600000000001,0.003912000000000013,0.0,-0.012604000000000004,-0.012604000000000004,0.010260000000000005,0.0,-0.00512,-0.00512,0.00512,7.126238062395565,-4.338579177856445,0.12673437742183102
126,cnn,gan,0.0,2.197299240874205,-123.99869812217094,-92.23916501299726,-146.75581737099156,6.070094135592143,-0.10651440772676568,0.0,0.12009299310693888,0.12009299310693888,-0.12009299310693888,-0.0310182766945008,0.17846295857332067,0.0,-8.001558956054222,-8.001558956054222,-8.001558956054222,0.0,0.0010879999999999779,0.0010879999999999779,0.0010879999999999779,0.0,-0.02626000000000006,-0.02626000000000006,-0.021267999999999954,0.0,-0.01622800000000002,-0.01622800000000002,0.0049320000000000475,0.0,-0.020972000000000005,-0.020972000000000005,0.004852000000000009,0.0,-0.018012000000000004,-0.018012000000000004,0.018012000000000004,0.0,-0.0022919999999999998,-0.0022919999999999998,0.0022919999999999998,5.133764029154648,-3.0600662231445312,0.12270167815662053
