method,key,pd_distance,mt_distance,error,source_dir
gan,gan_s110_speed_p160_x0_y0,19.600364202728887,6.568319320678711,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s111_speed_p160_x0_y0,18.815230764049467,8.167459487915039,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s112_speed_p160_x0_y0,19.372446559915602,6.682409286499023,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s113_speed_p160_x0_y0,18.415536047943895,6.949485778808594,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s114_speed_p160_x0_y0,16.84887862793787,5.899235248565674,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s115_speed_p160_x0_y0,17.25298248796687,7.232174873352051,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s116_speed_p160_x0_y0,17.129081493158413,7.636551856994629,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s117_speed_p160_x0_y0,18.592743212240446,8.683184623718262,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s118_speed_p160_x0_y0,19.893975298384717,9.465571403503418,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s119_speed_p160_x0_y0,20.557132674744736,6.129123687744141,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s11_speed_p160_x0_y0,24.969867761946066,7.831723690032959,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s120_speed_p160_x0_y0,21.528863701574615,7.93386173248291,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s121_speed_p160_x0_y0,21.37188887795256,7.535200595855713,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s122_speed_p160_x0_y0,22.491589595860475,7.450175762176514,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s123_speed_p160_x0_y0,22.17220391892049,8.431406021118164,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s124_speed_p160_x0_y0,22.119830159019614,6.818744659423828,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s125_speed_p160_x0_y0,21.313574573250694,10.086677551269531,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s126_speed_p160_x0_y0,22.88972837862729,8.052214622497559,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s127_speed_p160_x0_y0,24.85609607980766,13.074076652526855,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s128_speed_p160_x0_y0,23.315252316365218,7.28298807144165,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s129_speed_p160_x0_y0,24.209883048645104,9.33877944946289,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s12_speed_p160_x0_y0,24.220613253945245,5.913707256317139,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s130_speed_p160_x0_y0,23.783031491875988,11.313863754272461,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s131_speed_p160_x0_y0,25.23355611194131,12.011610984802246,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s132_speed_p160_x0_y0,25.90821112354989,12.388164520263672,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s133_speed_p160_x0_y0,25.596877045000497,7.647167682647705,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s134_speed_p160_x0_y0,23.04058254540847,13.276667594909668,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s135_speed_p160_x0_y0,20.502693507156053,11.993122100830078,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s136_speed_p160_x0_y0,19.71188765946126,6.450465202331543,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s137_speed_p160_x0_y0,18.35521341147029,9.66958236694336,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s138_speed_p160_x0_y0,18.5898403985513,8.217479705810547,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s139_speed_p160_x0_y0,17.55339321269266,9.790724754333496,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s13_speed_p160_x0_y0,24.323688014436637,7.402252674102783,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s140_speed_p160_x0_y0,17.632487734588345,11.421890258789062,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s141_speed_p160_x0_y0,22.35126448334632,8.889102935791016,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s142_speed_p160_x0_y0,25.40867751345393,8.55953311920166,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s143_speed_p160_x0_y0,25.608920781987035,9.649337768554688,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s144_speed_p160_x0_y0,24.790495069985838,9.771649360656738,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s145_speed_p160_x0_y0,25.26410594488553,8.558032035827637,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s146_speed_p160_x0_y0,23.86618294113101,7.056334018707275,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s147_speed_p160_x0_y0,22.003227031713678,6.8347039222717285,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s148_speed_p160_x0_y0,21.1331690923618,8.882506370544434,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s149_speed_p160_x0_y0,21.36081867901896,8.038224220275879,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s14_speed_p160_x0_y0,21.511818920550414,5.877835750579834,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s150_speed_p160_x0_y0,20.19277068635915,7.924254417419434,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s151_speed_p160_x0_y0,19.596870056685123,7.460690975189209,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s152_speed_p160_x0_y0,17.338820427078797,8.478921890258789,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s153_speed_p160_x0_y0,16.23765159094386,6.548172950744629,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s154_speed_p160_x0_y0,16.834477000311573,5.736759185791016,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s155_speed_p160_x0_y0,17.444078563809867,6.612644195556641,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s156_speed_p160_x0_y0,17.879759557761357,9.264598846435547,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s157_speed_p160_x0_y0,18.686237526393793,8.282842636108398,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s158_speed_p160_x0_y0,22.72289165286213,8.312358856201172,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s159_speed_p160_x0_y0,19.84507792462866,10.700226783752441,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s15_speed_p160_x0_y0,19.148010639364745,5.86716890335083,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s160_speed_p160_x0_y0,20.14027527603938,13.9108247756958,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s161_speed_p160_x0_y0,19.232825594053608,11.7100830078125,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s162_speed_p160_x0_y0,19.457879947992573,9.695740699768066,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s163_speed_p160_x0_y0,20.44637029980189,6.788956165313721,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s164_speed_p160_x0_y0,18.82963529736202,10.968896865844727,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s165_speed_p160_x0_y0,20.548745956267595,11.26945972442627,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s166_speed_p160_x0_y0,20.79692555045691,10.583955764770508,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s167_speed_p160_x0_y0,21.661112948338108,7.244186878204346,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s16_speed_p160_x0_y0,17.324485324726012,5.255205154418945,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s17_speed_p160_x0_y0,17.11808749868573,4.8487091064453125,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s18_speed_p160_x0_y0,18.610240875886223,5.554356575012207,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s19_speed_p160_x0_y0,19.086676411603058,5.44291353225708,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s1_speed_p160_x0_y0,22.38874396250744,11.978342056274414,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s20_speed_p160_x0_y0,18.266315468004898,5.689126491546631,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s21_speed_p160_x0_y0,21.732522780594586,10.817054748535156,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s22_speed_p160_x0_y0,26.801086541907566,8.346701622009277,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s23_speed_p160_x0_y0,29.144574221491347,8.497876167297363,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s24_speed_p160_x0_y0,29.65320138308241,12.067601203918457,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s25_speed_p160_x0_y0,30.123491475362258,10.501462936401367,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s26_speed_p160_x0_y0,30.779316467464,11.28821849822998,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s27_speed_p160_x0_y0,30.945378681968467,19.968429565429688,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s28_speed_p160_x0_y0,30.74946233279523,14.947399139404297,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s29_speed_p160_x0_y0,31.752977463202388,12.864243507385254,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s2_speed_p160_x0_y0,22.958727889587305,8.343221664428711,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s30_speed_p160_x0_y0,30.82310921065586,14.847400665283203,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s31_speed_p160_x0_y0,31.3053599336416,16.23410415649414,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s32_speed_p160_x0_y0,30.547158977309156,19.229158401489258,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s33_speed_p160_x0_y0,30.400139282712473,20.00556755065918,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s34_speed_p160_x0_y0,28.907547601520903,19.445999145507812,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s35_speed_p160_x0_y0,28.746843597068697,14.435929298400879,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s36_speed_p160_x0_y0,27.743736665197815,9.26945686340332,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s37_speed_p160_x0_y0,27.16364872656993,9.59257698059082,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s38_speed_p160_x0_y0,23.780350003542182,7.416414260864258,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s39_speed_p160_x0_y0,21.358097631209198,8.546488761901855,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s3_speed_p160_x0_y0,23.395576173496664,9.753995895385742,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s40_speed_p160_x0_y0,20.447367624488226,8.988521575927734,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s41_speed_p160_x0_y0,17.452695580897316,8.901470184326172,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s42_speed_p160_x0_y0,14.632793364821667,7.383090972900391,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s43_speed_p160_x0_y0,13.784137402758168,7.053122520446777,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s44_speed_p160_x0_y0,13.855413188888303,7.041088581085205,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s45_speed_p160_x0_y0,13.609391097429418,6.773196697235107,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s46_speed_p160_x0_y0,16.27228595124608,6.650214672088623,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s47_speed_p160_x0_y0,13.108895112859523,7.498397350311279,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s48_speed_p160_x0_y0,13.107025960847848,6.682991981506348,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s49_speed_p160_x0_y0,13.662675111493924,7.889017105102539,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s4_speed_p160_x0_y0,22.91065989660919,8.064751625061035,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s50_speed_p160_x0_y0,14.865452226211227,6.713321685791016,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s51_speed_p160_x0_y0,16.03686368056312,7.996896266937256,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s52_speed_p160_x0_y0,16.98731478928289,7.0050048828125,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s53_speed_p160_x0_y0,18.078201501754,7.919146537780762,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s54_speed_p160_x0_y0,18.305326668249773,9.581897735595703,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s55_speed_p160_x0_y0,17.428151978200873,7.846588134765625,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s56_speed_p160_x0_y0,17.584091876726443,7.826909065246582,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s57_speed_p160_x0_y0,18.354637384973643,6.805661201477051,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s58_speed_p160_x0_y0,18.762904108038654,8.349846839904785,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s59_speed_p160_x0_y0,18.65101850934172,7.89148473739624,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s5_speed_p160_x0_y0,22.503507148952195,6.406379699707031,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s60_speed_p160_x0_y0,18.604905025455473,8.357301712036133,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s61_speed_p160_x0_y0,19.516031588862035,8.12722110748291,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s62_speed_p160_x0_y0,17.993686869301147,6.650205135345459,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s63_speed_p160_x0_y0,18.199751597271156,7.5776286125183105,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s64_speed_p160_x0_y0,16.701032359601633,7.137726306915283,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s65_speed_p160_x0_y0,16.23947552161985,5.576780319213867,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s66_speed_p160_x0_y0,15.979342195015368,6.4086198806762695,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s67_speed_p160_x0_y0,14.773695042869097,6.6433844566345215,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s68_speed_p160_x0_y0,15.500930745161975,5.670867919921875,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s69_speed_p160_x0_y0,16.112222498232782,6.406604290008545,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s6_speed_p160_x0_y0,24.045087776300683,6.0106329917907715,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s70_speed_p160_x0_y0,19.882401938586153,5.861793041229248,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s71_speed_p160_x0_y0,18.465741214218955,7.186563014984131,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s72_speed_p160_x0_y0,19.679320844931677,5.719583988189697,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s73_speed_p160_x0_y0,19.399004976672177,5.75114631652832,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s74_speed_p160_x0_y0,20.10959212403172,5.644299030303955,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s75_speed_p160_x0_y0,19.74885298310355,5.680557727813721,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s76_speed_p160_x0_y0,20.225713244111034,6.450347900390625,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s77_speed_p160_x0_y0,20.353338072506904,6.000014781951904,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s78_speed_p160_x0_y0,19.95492094933438,7.092807292938232,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s79_speed_p160_x0_y0,20.321240211337894,6.467032432556152,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s7_speed_p160_x0_y0,22.553824952557566,7.113770008087158,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s80_speed_p160_x0_y0,20.744918439924255,6.176682472229004,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s81_speed_p160_x0_y0,20.982889067881906,7.567525863647461,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s82_speed_p160_x0_y0,20.81634708740007,6.303605079650879,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s83_speed_p160_x0_y0,21.794751727168247,6.599743366241455,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s84_speed_p160_x0_y0,21.106373639070085,8.559276580810547,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s85_speed_p160_x0_y0,20.7490839418831,7.718591690063477,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s86_speed_p160_x0_y0,18.84606490909817,9.43416690826416,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s87_speed_p160_x0_y0,19.024115372275585,7.174471855163574,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s88_speed_p160_x0_y0,18.396084436387564,6.487721920013428,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s89_speed_p160_x0_y0,17.197907308437554,6.256072521209717,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s8_speed_p160_x0_y0,23.282081530392528,6.055016040802002,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s90_speed_p160_x0_y0,17.32676746960286,5.663510322570801,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s91_speed_p160_x0_y0,16.266054339767617,5.519831657409668,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s92_speed_p160_x0_y0,16.807703363287136,5.677903175354004,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s93_speed_p160_x0_y0,18.13548367922437,6.816009521484375,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s94_speed_p160_x0_y0,20.006869187749356,6.517361164093018,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s95_speed_p160_x0_y0,20.637912890931716,6.677723407745361,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s96_speed_p160_x0_y0,22.25070627382419,7.258078575134277,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s97_speed_p160_x0_y0,22.202351461270364,7.223494529724121,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s98_speed_p160_x0_y0,23.055714774434993,8.764951705932617,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s99_speed_p160_x0_y0,20.998202000997363,7.760592460632324,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
gan,gan_s9_speed_p160_x0_y0,23.481609150211327,6.291722297668457,,/home/adadhwal/PhIRE/ttk_runs_fixed/gan/phase_c_final
