method_id,display_name,candidate_family,metric,metric_family,direction,n_valid_pairs,cnn_mean_on_valid_pairs,method_mean_on_valid_pairs,mean_raw_delta,median_raw_delta,mean_improvement,median_improvement,improvement_standard_deviation,improvement_standard_error,improvement_ci95_low,improvement_ci95_high,win_count,tie_count,loss_count,win_rate,tie_rate,loss_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status,sign_test_p_holm_global,sign_test_p_holm_within_metric,wilcoxon_p_holm_global,wilcoxon_p_holm_within_metric
b_e2,Candidate B + repaired E2,E2_b,exceed_abs_p90,threshold_geometry,lower_is_better,168,0.010253619047619053,0.002791642857142861,-0.007461976190476192,-0.006087999999999996,0.007461976190476192,0.006087999999999996,0.006789859871696472,0.0005238490619879725,0.006447780357142858,0.008475079166666667,148,0,20,0.8809523809523809,0.0,0.11904761904761904,1.0989882459255804,2.5044824569704483e-25,,sign_test=ok; wilcoxon=scipy_unavailable,4.6332925453953294e-23,3.506275439758628e-24,,
b_e2,Candidate B + repaired E2,E2_b,comp_curve_l1,threshold_geometry,lower_is_better,168,115.52777777777776,88.00595238095238,-27.521825396825392,-26.5,27.521825396825392,26.5,17.902054427796777,1.3811734847063715,24.829265873015874,30.189583333333335,155,0,13,0.9226190476190477,0.0,0.07738095238095238,1.5373556989130732,4.93623121705354e-32,,sign_test=ok; wilcoxon=scipy_unavailable,1.0316723243641898e-29,4.93623121705354e-31,,
b_e2,Candidate B + repaired E2,E2_b,comp_abs_t5,threshold_geometry,lower_is_better,168,64.38095238095238,56.166666666666664,-8.214285714285714,-5.5,8.214285714285714,5.5,10.687248463765675,0.824539119918132,6.636755952380953,9.875,135,5,28,0.8035714285714286,0.02976190476190476,0.16666666666666666,0.7686062265826084,5.248825264114541e-18,,sign_test=ok; wilcoxon=scipy_unavailable,8.030702654095248e-16,7.348355369760358e-17,,
b_e2,Candidate B + repaired E2,E2_b,comp_abs_t10,threshold_geometry,lower_is_better,168,187.16666666666666,167.58928571428572,-19.577380952380953,-17.5,19.577380952380953,17.5,24.449262390159515,1.8863015454518977,15.964285714285714,23.327678571428567,134,0,34,0.7976190476190477,0.0,0.20238095238095238,0.8007350340458768,3.055330456382589e-15,,sign_test=ok; wilcoxon=scipy_unavailable,4.216356029807973e-13,2.7497974107443302e-14,,
b_e2,Candidate B + repaired E2,E2_b,comp_abs_t15,threshold_geometry,lower_is_better,168,116.80952380952381,77.4702380952381,-39.339285714285715,-36.5,39.339285714285715,36.5,35.41994944446445,2.7327084273844005,34.00595238095238,44.625,150,1,17,0.8928571428571429,0.005952380952380952,0.10119047619047619,1.110653355843053,8.90476902490983e-28,,sign_test=ok; wilcoxon=scipy_unavailable,1.727525190832507e-25,1.3357153537364745e-26,,
b_e2,Candidate B + repaired E2,E2_b,pd_distance,topology_pd,lower_is_better,168,27.406283078086062,23.98758167822224,-3.4187013998638194,-3.5686212561646897,3.4187013998638194,3.5686212561646897,1.0025639511188453,0.0773494881044344,3.262516768951028,3.564631265341669,166,0,2,0.9880952380952381,0.0,0.011904761904761904,3.409958433123995,7.58904811783578e-47,,sign_test=ok; wilcoxon=scipy_unavailable,1.9579744144016313e-44,1.138357217675367e-45,,
b_e2,Candidate B + repaired E2,E2_b,mt_distance,topology_mt,lower_is_better,168,5.867795200574966,5.677425131911323,-0.19037006866364253,-0.0861814022064209,0.19037006866364253,0.0861814022064209,0.7401781987053427,0.05710598781457065,0.07953700451623825,0.3048376259349641,90,0,78,0.5357142857142857,0.0,0.4642857142857143,0.25719491467949446,0.39613334139637907,,sign_test=ok; wilcoxon=scipy_unavailable,1.0,0.4273600367830963,,
bicubic,Bicubic baseline,baseline,psnruv,vector_uv,higher_is_better,168,31.19250043386114,32.22024489796834,1.0277444641072029,0.9856644365572613,1.0277444641072029,0.9856644365572613,0.3430642234638867,0.026467979466310708,0.9783232754112878,1.0806997710080513,168,0,0,1.0,0.0,0.0,2.995778614657527,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
bicubic,Bicubic baseline,baseline,ssim_speed,scalar_speed,higher_is_better,0,,,,,,,,,,,0,0,0,,,,,,,no_valid_pairs,,,,
bicubic,Bicubic baseline,baseline,speed_mae,scalar_speed,lower_is_better,168,0.6940701629397319,0.5962893772228851,-0.09778078571684681,-0.09872785766255626,0.09778078571684681,0.09872785766255626,0.029092370580823798,0.0022445251194798607,0.09340347169880481,0.10230957827831103,168,0,0,1.0,0.0,0.0,3.3610456543991263,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
bicubic,Bicubic baseline,baseline,speed_rmse,scalar_speed,lower_is_better,168,1.1077586003651096,1.0156229105954462,-0.09213568976966333,-0.08687177789903111,0.09213568976966333,0.08687177789903111,0.03817453944788184,0.0029452296600340974,0.0864271991953509,0.09816411743887413,168,0,0,1.0,0.0,0.0,2.4135376903617254,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
bicubic,Bicubic baseline,baseline,wpd_mae,wind_power_distribution,lower_is_better,168,231.67091095165674,193.5402691373531,-38.1306418143036,-35.06789580866423,38.1306418143036,35.06789580866423,23.94338150220104,1.8472719876050023,34.64948199192224,41.83826921835485,168,0,0,1.0,0.0,0.0,1.5925336949920117,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
bicubic,Bicubic baseline,baseline,wpd_w1,wind_power_distribution,lower_is_better,168,45.27127092112854,55.51034812461865,10.239077203490119,6.870661504857818,-10.239077203490119,-6.870661504857818,24.644008298556166,1.9013265184804047,-14.162428488922858,-6.617033654115553,61,0,107,0.3630952380952381,0.0,0.6369047619047619,-0.41547937654646877,0.0004805507257089446,,sign_test=ok; wilcoxon=scipy_unavailable,0.024508087011156175,0.0004805507257089446,,
bicubic,Bicubic baseline,baseline,wpd_bias_abs,wind_power_distribution,lower_is_better,168,35.343902938857745,41.22437202840623,5.880469089548486,1.1509120862871214,-5.880469089548486,-1.1509120862871214,25.61891620152034,1.9765422961463495,-9.890526090694804,-2.09523643169708,78,0,90,0.4642857142857143,0.0,0.5357142857142857,-0.2295362162588093,0.39613334139637907,,sign_test=ok; wilcoxon=scipy_unavailable,1.0,0.39613334139637907,,
bicubic,Bicubic baseline,baseline,grad_mae,gradient_distribution,lower_is_better,168,0.3490557204526641,0.3696363608464772,0.0205806403938131,0.019488129729619413,-0.0205806403938131,-0.019488129729619413,0.011238607134431464,0.0008670773648753206,-0.02223485749602933,-0.0188897451423172,9,0,159,0.05357142857142857,0.0,0.9464285714285714,-1.8312447572582784,1.337530310651348e-36,,sign_test=ok; wilcoxon=scipy_unavailable,3.0228185020720464e-34,1.337530310651348e-36,,
bicubic,Bicubic baseline,baseline,grad_w1,gradient_distribution,lower_is_better,168,0.23294292018237564,0.3281883217175685,0.09524540153519293,0.08420626814665962,-0.09524540153519293,-0.08420626814665962,0.03414365676602845,0.0026342403094770177,-0.10058857299089394,-0.0901777824742614,0,0,168,0.0,0.0,1.0,-2.7895489398768274,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
