contrast_id,contrast_family,base_method,comparison_method,sample_idx,metric,metric_family,direction,base_value,comparison_value,raw_delta,oriented_improvement
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,131,speed_mae,scalar_speed,lower_is_better,0.5787114731904424,0.6553469865210286,0.07663551333058627,-0.07663551333058627
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,132,speed_mae,scalar_speed,lower_is_better,0.6044683282768117,0.6816005205965738,0.0771321923197621,-0.0771321923197621
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,133,speed_mae,scalar_speed,lower_is_better,0.618709874334971,0.7002434167002412,0.0815335423652701,-0.0815335423652701
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,134,speed_mae,scalar_speed,lower_is_better,0.5909908086328525,0.667410122870367,0.07641931423751458,-0.07641931423751458
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,135,speed_mae,scalar_speed,lower_is_better,0.5392339321800511,0.6093117287596345,0.07007779657958335,-0.07007779657958335
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,136,speed_mae,scalar_speed,lower_is_better,0.517777296421348,0.5822862789963282,0.06450898257498028,-0.06450898257498028
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,137,speed_mae,scalar_speed,lower_is_better,0.49120706548192167,0.5518029577223957,0.06059589224047407,-0.06059589224047407
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,138,speed_mae,scalar_speed,lower_is_better,0.4737563428474405,0.5332524270482131,0.05949608420077257,-0.05949608420077257
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,139,speed_mae,scalar_speed,lower_is_better,0.47097153655816454,0.5265262710950029,0.0555547345368384,-0.0555547345368384
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,140,speed_mae,scalar_speed,lower_is_better,0.49233187967344566,0.5437489147569605,0.05141703508351486,-0.05141703508351486
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,141,speed_mae,scalar_speed,lower_is_better,0.5870128636071436,0.6480751767874625,0.06106231318031896,-0.06106231318031896
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,142,speed_mae,scalar_speed,lower_is_better,0.6791563890782278,0.7474722611530284,0.06831587207480061,-0.06831587207480061
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,143,speed_mae,scalar_speed,lower_is_better,0.649637434527412,0.7112141261494613,0.06157669162204937,-0.06157669162204937
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,144,speed_mae,scalar_speed,lower_is_better,0.6510287619388543,0.7078510442839373,0.05682228234508302,-0.05682228234508302
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,145,speed_mae,scalar_speed,lower_is_better,0.6393295116395024,0.6891919130771045,0.04986240143760212,-0.04986240143760212
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,146,speed_mae,scalar_speed,lower_is_better,0.6215098509194265,0.6695754658423094,0.04806561492288297,-0.04806561492288297
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,147,speed_mae,scalar_speed,lower_is_better,0.6154073210892598,0.6682509210163935,0.05284359992713372,-0.05284359992713372
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,148,speed_mae,scalar_speed,lower_is_better,0.6165489006100247,0.673945321321755,0.057396420711730345,-0.057396420711730345
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,149,speed_mae,scalar_speed,lower_is_better,0.6097041828933512,0.6682823074433626,0.058578124550011434,-0.058578124550011434
e2_vs_crit_b,e2_vs_crit_matched_scaffold,candidate_c,b_e2,150,speed_mae,scalar_speed,lower_is_better,0.5694934015595997,0.6238834596907825,0.054390058131182806,-0.054390058131182806
