metric,metric_family,direction,effect_id,effect_order,factors,n_valid,mean_raw_factorial_effect,median_raw_factorial_effect,mean_oriented_factorial_effect,median_oriented_factorial_effect,oriented_effect_standard_deviation,oriented_effect_standard_error,iid_bootstrap_ci95_low,iid_bootstrap_ci95_high,block6_bootstrap_ci95_low,block6_bootstrap_ci95_high,block12_bootstrap_ci95_low,block12_bootstrap_ci95_high,block24_bootstrap_ci95_low,block24_bootstrap_ci95_high,positive_count,zero_count,negative_count,positive_rate,zero_rate,negative_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status
comp_abs_t10,threshold_geometry,lower_is_better,e2,1,e2,168,-21.794642857142858,-21.75,21.794642857142858,21.75,19.829160342074122,1.5298529338587485,18.833333333333332,24.85424107142857,15.880877976190476,27.598437499999996,14.648735119047618,28.503050595238093,14.5296875,28.336309523809526,145,1,22,0.8630952380952381,0.005952380952380952,0.13095238095238096,1.0991208140517335,2.089032311780141e-23,4.849911863358248e-23,sign_test=ok; wilcoxon=ok
comp_abs_t10,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-4.806547619047619,-5.0,4.806547619047619,5.0,7.050911011601781,0.5439895946873785,3.7232142857142856,5.851190476190476,2.9375,6.595312499999999,2.699404761904762,6.869122023809522,2.5952380952380953,7.110193452380951,129,8,31,0.7678571428571429,0.047619047619047616,0.18452380952380953,0.6816917148917041,2.0634653642463286e-15,2.0922438797213273e-15,sign_test=ok; wilcoxon=ok
comp_abs_t15,threshold_geometry,lower_is_better,levelset,1,levelset,168,6.392857142857143,5.0,-6.392857142857143,-5.0,8.331662221949905,0.6428016957997382,-7.6398809523809526,-5.136904761904762,-8.52983630952381,-4.303497023809525,-8.881026785714287,-3.9345238095238093,-9.306547619047619,-3.7023809523809526,25,9,134,0.1488095238095238,0.05357142857142857,0.7976190476190477,-0.7672967257379989,3.194277354377698e-19,2.033230873690114e-18,sign_test=ok; wilcoxon=ok
comp_abs_t15,threshold_geometry,lower_is_better,e2,1,e2,168,-28.363095238095237,-24.0,28.363095238095237,24.0,20.539920410797443,1.5846892636703962,25.318229166666665,31.48236607142857,22.1421875,34.824702380952374,20.91934523809524,35.79181547619047,20.925595238095237,35.22328869047619,164,1,3,0.9761904761904762,0.005952380952380952,0.017857142857142856,1.3808765891412753,8.300367026720877e-45,1.8454478510448531e-28,sign_test=ok; wilcoxon=ok
comp_abs_t15,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-6.416666666666667,-5.0,6.416666666666667,5.0,8.04453670874112,0.6206494815258881,5.220238095238095,7.633928571428571,4.285639880952381,8.68452380952381,3.7469494047619047,9.25,3.1814732142857145,10.074404761904763,132,7,29,0.7857142857142857,0.041666666666666664,0.17261904761904762,0.7976427852823862,6.696734128075608e-17,2.6282507490148055e-19,sign_test=ok; wilcoxon=ok
pd_distance,topology_pd,lower_is_better,levelset,1,levelset,168,-0.2017046628823715,-0.05136685885756975,0.2017046628823715,0.05136685885756975,0.564979990104506,0.0435891525673374,0.11798813334895773,0.2918441172268329,0.023869496135186543,0.40952057258817953,-0.011670436089211863,0.4540348728668341,-0.025242877430913992,0.46903573692517975,95,0,73,0.5654761904761905,0.0,0.43452380952380953,0.35701204717898344,0.10491191481478204,0.0032541768323567865,sign_test=ok; wilcoxon=ok
pd_distance,topology_pd,lower_is_better,e2,1,e2,168,1.0171857125607358,1.4114020411834955,-1.0171857125607358,-1.4114020411834955,1.851566137352732,0.14285142883494867,-1.2946861287335827,-0.734504352507074,-1.6084620025743381,-0.3909004704714375,-1.7223707926892924,-0.2532671278103647,-1.856393917374506,-0.1594336858996618,42,0,126,0.25,0.0,0.75,-0.5493650440243265,6.009507673225811e-11,6.376122555579463e-11,sign_test=ok; wilcoxon=ok
pd_distance,topology_pd,lower_is_better,levelset:e2,2,"levelset,e2",168,0.11156333158953649,-0.05776873986249065,-0.11156333158953649,0.05776873986249065,0.5757818450336691,0.04442253376802461,-0.20287590196876557,-0.026383594686648925,-0.3251620821188489,0.06725350170058364,-0.3773569869156287,0.10522225616358395,-0.3999129595284584,0.12266341543473253,94,0,74,0.5595238095238095,0.0,0.44047619047619047,-0.19375972436750374,0.14245334559436543,0.44429422927204854,sign_test=ok; wilcoxon=ok
mt_distance,topology_mt,lower_is_better,levelset,1,levelset,168,0.08062588317053658,0.10143542289733887,-0.08062588317053658,-0.10143542289733887,0.2995678595983357,0.023112162138498402,-0.1254149629246621,-0.03476446090000017,-0.14295206641157468,-0.010794077742667425,-0.1533833265659355,0.003593506770474566,-0.16649876928755214,0.018276214741525153,60,0,108,0.35714285714285715,0.0,0.6428571428571429,-0.26914063237171293,0.0002636516495278558,5.163036937477604e-05,sign_test=ok; wilcoxon=ok
mt_distance,topology_mt,lower_is_better,e2,1,e2,168,-0.4623895315896897,-0.44167768955230713,0.4623895315896897,0.44167768955230713,0.5288915392933191,0.04080486813978325,0.3838245391845703,0.5431601299061661,0.36070356560604916,0.5657992660999298,0.3662240944447972,0.561086316264811,0.3715434793560278,0.5491356725494067,141,0,27,0.8392857142857143,0.0,0.16071428571428573,0.8742615399132941,8.048176348197814e-20,2.1310250198028348e-20,sign_test=ok; wilcoxon=ok
mt_distance,topology_mt,lower_is_better,levelset:e2,2,"levelset,e2",168,-0.06296611399877639,-0.0765918493270874,0.06296611399877639,0.0765918493270874,0.32533545717961343,0.02510017545213153,0.01416876990170706,0.11054373145813029,-0.011433092008034388,0.1290933848136947,-0.02472839554150899,0.1392649588130769,-0.03436395912652924,0.149621071737437,109,0,59,0.6488095238095238,0.0,0.35119047619047616,0.19354211970819282,0.00014114383798112973,0.0005082322323863225,sign_test=ok; wilcoxon=ok
