sample_idx,bicubic_afc_l1_a1,bicubic_afc_l1_a5,bicubic_afc_l1_a10,bicubic_afc_l1_a25,bicubic_afc_l1_a50,bicubic_afc_l1_a100,cnn_afc_l1_a1,cnn_afc_l1_a5,cnn_afc_l1_a10,cnn_afc_l1_a25,cnn_afc_l1_a50,cnn_afc_l1_a100,gan_afc_l1_a1,gan_afc_l1_a5,gan_afc_l1_a10,gan_afc_l1_a25,gan_afc_l1_a50,gan_afc_l1_a100,gt_sz_n_components,bicubic_sz_n_components,bicubic_sz_n_components_mae,cnn_sz_n_components,cnn_sz_n_components_mae,gan_sz_n_components,gan_sz_n_components_mae,gt_sz_largest_area,bicubic_sz_largest_area,bicubic_sz_largest_area_mae,cnn_sz_largest_area,cnn_sz_largest_area_mae,gan_sz_largest_area,gan_sz_largest_area_mae,gt_sz_largest_area_frac,bicubic_sz_largest_area_frac,bicubic_sz_largest_area_frac_mae,cnn_sz_largest_area_frac,cnn_sz_largest_area_frac_mae,gan_sz_largest_area_frac,gan_sz_largest_area_frac_mae,gt_sz_mean_area,bicubic_sz_mean_area,bicubic_sz_mean_area_mae,cnn_sz_mean_area,cnn_sz_mean_area_mae,gan_sz_mean_area,gan_sz_mean_area_mae,gt_sz_median_area,bicubic_sz_median_area,bicubic_sz_median_area_mae,cnn_sz_median_area,cnn_sz_median_area_mae,gan_sz_median_area,gan_sz_median_area_mae,gt_sz_area_entropy,bicubic_sz_area_entropy,bicubic_sz_area_entropy_mae,cnn_sz_area_entropy,cnn_sz_area_entropy_mae,gan_sz_area_entropy,gan_sz_area_entropy_mae,gt_sz_area_gini,bicubic_sz_area_gini,bicubic_sz_area_gini_mae,cnn_sz_area_gini,cnn_sz_area_gini_mae,gan_sz_area_gini,gan_sz_area_gini_mae,bicubic_exceedance_l1,cnn_exceedance_l1,gan_exceedance_l1,gt_branch_count,bicubic_branch_count,bicubic_branch_count_ae,cnn_branch_count,cnn_branch_count_ae,gan_branch_count,gan_branch_count_ae,gt_branch_count_gt_0p5,bicubic_branch_count_gt_0p5,bicubic_branch_count_gt_0p5_ae,cnn_branch_count_gt_0p5,cnn_branch_count_gt_0p5_ae,gan_branch_count_gt_0p5,gan_branch_count_gt_0p5_ae,gt_branch_count_gt_1,bicubic_branch_count_gt_1,bicubic_branch_count_gt_1_ae,cnn_branch_count_gt_1,cnn_branch_count_gt_1_ae,gan_branch_count_gt_1,gan_branch_count_gt_1_ae,gt_branch_count_gt_2,bicubic_branch_count_gt_2,bicubic_branch_count_gt_2_ae,cnn_branch_count_gt_2,cnn_branch_count_gt_2_ae,gan_branch_count_gt_2,gan_branch_count_gt_2_ae,gt_branch_count_gt_5,bicubic_branch_count_gt_5,bicubic_branch_count_gt_5_ae,cnn_branch_count_gt_5,cnn_branch_count_gt_5_ae,gan_branch_count_gt_5,gan_branch_count_gt_5_ae,gt_mean_persistence,bicubic_mean_persistence,bicubic_mean_persistence_ae,cnn_mean_persistence,cnn_mean_persistence_ae,gan_mean_persistence,gan_mean_persistence_ae,gt_median_persistence,bicubic_median_persistence,bicubic_median_persistence_ae,cnn_median_persistence,cnn_median_persistence_ae,gan_median_persistence,gan_median_persistence_ae,gt_max_persistence,bicubic_max_persistence,bicubic_max_persistence_ae,cnn_max_persistence,cnn_max_persistence_ae,gan_max_persistence,gan_max_persistence_ae,gt_total_persistence,bicubic_total_persistence,bicubic_total_persistence_ae,cnn_total_persistence,cnn_total_persistence_ae,gan_total_persistence,gan_total_persistence_ae,gt_top5_persistence_sum,bicubic_top5_persistence_sum,bicubic_top5_persistence_sum_ae,cnn_top5_persistence_sum,cnn_top5_persistence_sum_ae,gan_top5_persistence_sum,gan_top5_persistence_sum_ae,gt_persistence_entropy,bicubic_persistence_entropy,bicubic_persistence_entropy_ae,cnn_persistence_entropy,cnn_persistence_entropy_ae,gan_persistence_entropy,gan_persistence_entropy_ae,branch_count_winner,mean_persistence_winner,max_persistence_winner,total_persistence_winner,top5_persistence_sum_winner,persistence_entropy_winner
132,7987.0,4027.0,2338.0,790.0,330.0,141.0,4823.0,2704.0,1613.0,552.0,233.0,109.0,6127.0,1134.0,782.0,412.0,255.0,173.0,255.75,56.075,199.675,135.175,120.57499999999999,408.575,152.825,115166.275,116844.35,1678.0750000000116,114850.525,315.75,119574.925,4408.650000000009,0.46066509999999994,0.4673774,0.00671230000000006,0.4594021,0.0012629999999999586,0.4782997,0.017634600000000056,3614.3164672946577,13363.90747320528,9749.59100591062,10444.637533116453,6830.321065821795,1882.645870317007,1731.6705969776508,7.9375,6232.8625,6224.925,6215.7625,6207.825,2.7375,5.2,0.8576922437939771,0.5371527176141342,0.32053952617984294,0.6718104590785843,0.18588178471539285,0.8760247601903863,0.018332516396409204,0.954416286457346,0.9083425277504945,0.046073758706851486,0.9300494612975289,0.02436682515981714,0.9672808629948847,0.012864576537538697,0.44247600000000015,0.40316399999999986,0.7676840000000006,3114.0,781.0,2333.0,2420.0,694.0,7378.0,4264.0,2342.0,519.0,1823.0,1347.0,995.0,6240.0,3898.0,1301.0,277.0,1024.0,614.0,687.0,1774.0,473.0,598.0,94.0,504.0,235.0,363.0,574.0,24.0,87.0,15.0,72.0,30.0,57.0,110.0,23.0,1.3466220629730499,1.1553188462375588,0.1913032167354911,0.9354396093360812,0.4111824536369687,1.0089381034113618,0.33768395956168806,0.8439095433801418,0.7602540940046296,0.08365544937551217,0.5465064094401884,0.29740313393995343,0.6820722091943026,0.16183733418583923,26.834922775626183,22.299986824393272,4.53493595123291,23.52144180983305,3.313480965793133,35.820007398724556,8.985084623098373,4193.381104098077,902.3040189115334,3291.0770851865436,2263.7638545933164,1929.6172495047608,7443.9453269690275,3250.5642228709503,82.67668966837229,58.51498184278608,24.161707825586213,70.3807109793648,12.295978689007484,112.97378759179264,30.297097923420353,7.667748307571447,6.247658180150761,1.4200901274206856,7.3768020689517435,0.2909462386197035,8.584631263276925,0.9168829557054785,cnn,bicubic,cnn,cnn,cnn,cnn
133,8081.0,4141.0,2384.0,955.0,329.0,163.0,4679.0,2646.0,1500.0,666.0,262.0,152.0,5931.0,1082.0,769.0,358.0,240.0,161.0,258.725,56.7,202.02500000000003,141.75,116.97500000000002,405.9,147.17499999999995,113605.925,115346.625,1740.699999999997,114822.45,1216.5249999999942,120188.025,6582.099999999991,0.4544237,0.46138650000000003,0.006962800000000047,0.45928979999999997,0.004866099999999984,0.48075209999999996,0.026328399999999974,2593.422287278521,13271.131724837871,10677.70943755935,4831.7938769737075,2238.3715896951867,1865.7590369357918,727.663250342729,5.925,6233.0125,6227.0875,8.2,2.2749999999999995,2.9,3.025,0.9264286176764681,0.6062896639400689,0.3201389537363992,0.7526857789937915,0.1737428386826766,0.8918842938099878,0.03454432386648032,0.9570304124413571,0.9069645883095294,0.050065824131827696,0.9495511656914646,0.007479246749892532,0.9674100631935261,0.010379650752168956,0.44852800000000015,0.43721599999999994,0.8339000000000003,3141.0,791.0,2350.0,2444.0,697.0,7496.0,4355.0,2351.0,523.0,1828.0,1375.0,976.0,6416.0,4065.0,1362.0,284.0,1078.0,655.0,707.0,1755.0,393.0,608.0,100.0,508.0,263.0,345.0,609.0,1.0,100.0,19.0,81.0,41.0,59.0,115.0,15.0,1.3903003942810854,1.164841486415891,0.2254589078651945,0.9950644465812299,0.3952359476998555,1.0163438308395136,0.3739565634415718,0.8494014739990234,0.7176524898037311,0.13174898419529235,0.5567314085084938,0.29267006549052965,0.6774034053087252,0.1719980686902982,27.445297241210938,22.100395694375038,5.344901546835899,25.479617692530155,1.9656795486807823,36.19441023468971,8.749112993478775,4366.93353843689,921.3896157549697,3445.54392268192,2431.937507444526,1934.9960309923636,7618.513355972995,3251.579817536105,87.41820335388184,61.36087798923254,26.057325364649294,76.77273912914097,10.645464224740863,114.49666561484337,27.07846226096153,7.657045738581191,6.240813378464449,1.4162323601167417,7.372934425304425,0.28411131327676564,8.591421910919227,0.9343761723380357,cnn,bicubic,cnn,cnn,cnn,cnn
134,7145.0,3631.0,2113.0,804.0,310.0,148.0,4259.0,2397.0,1378.0,542.0,238.0,116.0,6495.0,1123.0,740.0,312.0,233.0,133.0,230.8,52.175,178.625,124.325,106.47500000000001,391.625,160.825,112551.4,114958.4,2407.0,112960.05,408.65000000000873,119597.375,7045.975000000006,0.4502056,0.45983359999999995,0.00962799999999997,0.4518402,0.0016346000000000416,0.4783895,0.02818390000000004,2237.967745180111,11388.845931705806,9150.878186525695,4084.550737652352,1846.5829924722411,1209.6427957235223,1028.3249494565885,5.9125,6234.325,6228.412499999999,8.8125,2.9000000000000004,2.7,3.2124999999999995,0.8924529286024846,0.5864339083787371,0.3060190202237475,0.7249224897154587,0.1675304388870259,0.9251619045383297,0.0327089759358451,0.9611691779622902,0.9157210680654172,0.04544810989687298,0.9545639725589348,0.0066052054033554075,0.9700566998101905,0.008887521847900315,0.3976359999999999,0.32399599999999984,0.9058440000000003,3071.0,774.0,2297.0,2169.0,902.0,7067.0,3996.0,2275.0,513.0,1762.0,1328.0,947.0,6852.0,4577.0,1235.0,275.0,960.0,603.0,632.0,1897.0,662.0,540.0,95.0,445.0,239.0,301.0,618.0,78.0,100.0,22.0,78.0,44.0,56.0,135.0,35.0,1.3371254243822763,1.1782926805296345,0.1588327438526418,1.0500212342158437,0.2871041901664326,1.090810567255694,0.2463148571265823,0.7985137939453146,0.7059956643497571,0.0925181295955575,0.6003987714648247,0.19811502248048996,0.7256442674435668,0.07286952650174783,28.080078125,23.68606301024556,4.394015114754438,28.691314339637756,0.6112362146377563,39.31253495067358,11.23245682567358,4106.312178277971,911.9985347299371,3194.3136435480337,2277.4960570141648,1828.816121263806,7708.758278795989,3602.4461005180183,88.78610496520996,63.594723561313,25.191381403896955,82.4616876989603,6.324417266249654,121.70037264619023,32.914267680980274,7.622412526420895,6.204587509936056,1.417825016484839,7.262307283234177,0.36010524318671777,8.52810479588722,0.905692269466325,cnn,bicubic,cnn,cnn,cnn,cnn
135,6465.0,3318.0,1897.0,689.0,267.0,152.0,3807.0,2157.0,1225.0,425.0,217.0,122.0,5358.0,1074.0,673.0,297.0,160.0,109.0,206.15,44.525,161.625,110.975,95.17500000000001,339.65,133.49999999999997,114769.9,115443.925,674.0250000000087,113925.55,844.3499999999913,115230.7,460.8000000000029,0.45907960000000003,0.4617756999999999,0.002696099999999868,0.4557022,0.0033774000000000304,0.46092279999999997,0.0018431999999999338,1580.7588425712656,11718.80792261731,10138.049080046045,8907.447292088184,7326.688449516918,1363.9469474130703,216.81189515819528,6.1375,6239.3875,6233.25,6209.5375,6203.400000000001,2.8375,3.3000000000000003,0.7728142259048363,0.5444390221323337,0.22837520377250253,0.6270262479280555,0.14578797797678078,0.9002709857932439,0.12745675988840766,0.9674578190574685,0.9145128969546826,0.052944922102785896,0.9404506096274152,0.027007209430053303,0.9728039185789777,0.005346099521509218,0.31829199999999996,0.26967600000000025,0.8814639999999999,2989.0,745.0,2244.0,2065.0,924.0,6948.0,3959.0,2135.0,487.0,1648.0,1279.0,856.0,6219.0,4084.0,1118.0,250.0,868.0,581.0,537.0,1668.0,550.0,495.0,90.0,405.0,215.0,280.0,522.0,27.0,90.0,18.0,72.0,30.0,60.0,92.0,2.0,1.276593336177751,1.1243253018982058,0.15226803427954527,1.0167546695521312,0.25983866662561983,1.0125479715987937,0.26404536457895733,0.7648346866481006,0.6812090985476971,0.08362558810040355,0.59687908347696,0.16795560317114067,0.6844231660943478,0.08041152055375278,27.091285698115826,22.774567902088165,4.31671779602766,28.483934096992016,1.3926483988761902,37.22996313124895,10.138677433133125,3815.7374818352982,837.6223499141634,2978.115131921135,2099.598392625151,1716.1390892101472,7035.183306668419,3219.445824833121,85.49891450162977,59.6896163597703,25.809298141859472,78.1631066721864,7.335807829443368,118.85488412948325,33.35596962785348,7.5951069566110245,6.187808376128692,1.4072985804823324,7.240225678403063,0.35488127820796134,8.525226479832956,0.930119523221931,cnn,bicubic,cnn,cnn,cnn,cnn
136,6057.0,3080.0,1791.0,658.0,281.0,93.0,3652.0,2039.0,1183.0,442.0,218.0,93.0,5258.0,889.0,498.0,246.0,139.0,102.0,193.275,41.85,151.425,101.975,91.30000000000001,324.325,131.04999999999998,112928.4,114361.175,1432.7750000000087,112441.35,487.04999999998836,115047.125,2118.725000000006,0.4517136,0.45744470000000004,0.0057311000000000445,0.4497654,0.001948200000000011,0.46018849999999994,0.008474899999999952,1831.229991213169,10180.611713779686,8349.381722566517,6064.810983700454,4233.580992487285,1408.913386930777,422.31660428239184,6.0125,3137.0875,3131.0750000000003,12.7625,6.749999999999999,2.95,3.0625,0.7504412552458875,0.5520758090255974,0.19836544622029006,0.6269982371470311,0.12344301809885638,0.8262193643020719,0.07577810905618443,0.9678307530622738,0.9184250852940945,0.04940566776817934,0.9506098167546562,0.017220936307617674,0.9734294827854502,0.005598729723176321,0.3427400000000001,0.28144800000000003,0.8941759999999999,2968.0,723.0,2245.0,2085.0,883.0,7478.0,4510.0,2023.0,480.0,1543.0,1108.0,915.0,5294.0,3271.0,1068.0,238.0,830.0,513.0,555.0,1489.0,421.0,438.0,86.0,352.0,201.0,237.0,482.0,44.0,64.0,13.0,51.0,22.0,42.0,78.0,14.0,1.1827791498758076,1.0837854070272057,0.09899374284860185,0.9233187644087146,0.25946038546709294,0.8970989750125575,0.28568017486325004,0.7175666213035576,0.6877194479107835,0.029847173392774096,0.529817974567413,0.18774864673614466,0.6164058788679547,0.10116074243560291,25.452436447143555,24.136149689555168,1.3162867575883865,24.827455759048462,0.6249806880950928,31.556340649724007,6.103904202580452,3510.4885168313967,783.5768492806698,2726.911667550727,1925.11962379217,1585.3688930392268,6708.506135143905,3198.0176183125086,80.92059371471404,57.85506565701216,23.065528057701883,71.26013893783092,9.660454776883128,95.70009614303709,14.779502428323042,7.6044188472267535,6.1724099589800865,1.432008888246667,7.234535902528226,0.3698829446985279,8.61114200248084,1.006723155254086,cnn,bicubic,cnn,cnn,cnn,cnn
137,5916.0,2983.0,1744.0,675.0,334.0,119.0,3676.0,2024.0,1162.0,480.0,272.0,109.0,5173.0,881.0,520.0,347.0,242.0,127.0,189.05,41.15,147.9,97.15,91.9,318.375,129.325,112367.7,113972.4,1604.699999999997,108535.725,3831.9749999999913,119032.775,6665.074999999997,0.4494708,0.4558896,0.006418800000000002,0.4341429,0.015327900000000005,0.47613110000000003,0.026660300000000026,2321.0864510978313,11880.53216313517,9559.445712037339,6767.759396108648,4446.672945010816,1206.2494670126002,1114.836984085231,5.975,3136.8125,3130.8375,13.0875,7.112500000000001,2.75,3.2249999999999996,0.7631582979098842,0.519188979096364,0.24396931881352024,0.6388520043078378,0.12430629360204637,0.7340739977006533,0.029084300209230918,0.9662273802413022,0.9122267160733344,0.05400066416796778,0.948640583453367,0.017586796787935177,0.9761547090181736,0.009927328776871414,0.36722800000000005,0.2585639999999999,0.93278,2898.0,679.0,2219.0,1938.0,960.0,7143.0,4245.0,1973.0,443.0,1530.0,1025.0,948.0,5225.0,3252.0,993.0,231.0,762.0,491.0,502.0,1454.0,461.0,388.0,74.0,314.0,165.0,223.0,433.0,45.0,51.0,9.0,42.0,21.0,30.0,68.0,17.0,1.1426966680256239,1.0782778436699343,0.06441882435568957,0.9084456316697139,0.23425103635590994,0.8910158944920278,0.2516807735335961,0.6940680861473094,0.6756996555253849,0.018368430621924503,0.5263651895336805,0.16770289661362892,0.6242123704403646,0.06985571570694482,25.843069076538086,23.28167514503002,2.5613939315080643,25.184281960129738,0.6587871164083481,32.40548102557659,6.5624119490385056,3311.534943938258,732.1506558518854,2579.3842880863726,1760.5676341759056,1550.9673097623524,6364.526534356554,3052.9915904182963,77.66748280525209,57.05572029408067,20.61176251117142,68.2639058418572,9.403576963394897,86.26099069304765,8.593507887795553,7.583287321120059,6.121504875983235,1.4617824451368238,7.17859582605653,0.40469149506352853,8.58868130377768,1.0053939826576208,cnn,bicubic,cnn,cnn,gan,cnn
138,6084.0,3168.0,1882.0,697.0,307.0,107.0,3940.0,2297.0,1425.0,579.0,328.0,157.0,4684.0,749.0,523.0,301.0,222.0,133.0,195.35,43.25,152.1,96.85,98.5,312.45,117.1,111238.65,112587.525,1348.875,110678.8,559.8499999999913,116550.75,5312.100000000006,0.4449546,0.4503501,0.0053954999999999975,0.44271520000000003,0.002239399999999947,0.466203,0.0212484,2427.1426200118553,17862.172861880368,15435.030241868513,7201.242663882187,4774.100043870332,1343.7561166062274,1083.386503405628,6.275,12314.55,12308.275,3105.05,3098.775,2.7125,3.5625000000000004,0.8111336281101831,0.6086062276112914,0.20252740049889173,0.6470772567555182,0.1640563713546649,0.8444019641149826,0.033268336004799504,0.9650195893752708,0.8860668011587454,0.0789527882165254,0.9466843038715347,0.018335285503736087,0.9743996327426053,0.009380043367334556,0.36923199999999995,0.2689280000000001,1.0576400000000001,2900.0,683.0,2217.0,1971.0,929.0,7169.0,4269.0,1918.0,445.0,1473.0,998.0,920.0,4899.0,2981.0,944.0,220.0,724.0,443.0,501.0,1393.0,449.0,389.0,83.0,306.0,180.0,209.0,444.0,55.0,56.0,9.0,47.0,16.0,40.0,63.0,7.0,1.1189716793750901,1.0709417298648884,0.048029949510201675,0.8682052356081824,0.2507664437669077,0.8724143250903323,0.24655735428475778,0.6630956649780284,0.6688617110252384,0.005766046047209983,0.507089052349329,0.15600661262869941,0.6055571899283692,0.057538475049659255,24.762718200683594,23.627692073583603,1.1350261270999908,24.71312040090561,0.04959779977798462,30.932931628078222,6.1702134273946285,3245.0178701877617,731.4532014977189,2513.5646686900427,1711.2325193837275,1533.7853508040341,6254.338296572592,3009.3204263848306,75.28238077163697,57.4576393276453,17.824741443991662,66.7026207305491,8.579760041087866,91.6351559384726,16.352775166835627,7.576052995292467,6.12278704219429,1.4532659530981773,7.189697549889173,0.3863554454032938,8.576734808637072,1.0006818133446052,cnn,bicubic,cnn,cnn,cnn,cnn
139,6478.0,3278.0,1928.0,638.0,241.0,74.0,3999.0,2281.0,1358.0,470.0,225.0,120.0,4720.0,1006.0,734.0,353.0,213.0,99.0,204.7,42.75,161.95,104.725,99.975,322.7,118.0,113220.65,112797.55,423.09999999999127,111957.075,1263.574999999997,117348.925,4128.275000000009,0.4528826,0.4511902,0.0016924000000000383,0.4478283,0.0050543000000000116,0.4693956999999999,0.016513099999999892,2365.724238081715,14762.800096222069,12397.075858140353,9367.75550905272,7002.031270971005,1404.408543136097,961.3156949456181,6.3,9220.525,9214.225,6217.1375,6210.8375,2.7625,3.5374999999999996,0.7734811419247369,0.6231566485183107,0.15032449340642628,0.6767671007261585,0.0967140411985784,0.8533739248566503,0.07989278293191338,0.9652064517906016,0.8949121136803742,0.07029433811022745,0.9380973585943784,0.027109093196223233,0.974910364340246,0.009703912549644422,0.3932720000000002,0.33957200000000043,1.1625040000000002,3021.0,679.0,2342.0,2142.0,879.0,7116.0,4095.0,1961.0,401.0,1560.0,968.0,993.0,4619.0,2658.0,971.0,193.0,778.0,438.0,533.0,1377.0,406.0,368.0,67.0,301.0,166.0,202.0,397.0,29.0,46.0,9.0,37.0,13.0,33.0,59.0,13.0,1.0705228050747135,0.9934711167492818,0.07705168832543174,0.798066590377847,0.27245621469686654,0.8511821241487093,0.21934068092600423,0.6582814216613784,0.5988653153181076,0.05941610634327077,0.4507284313440323,0.2075529903173461,0.5857486771419662,0.07253274451941216,24.732200622558594,21.834183931350708,2.8980166912078857,22.78309166431427,1.9491089582443237,29.42463567852974,4.692435055971146,3234.0493941307095,674.5668882727623,2559.482505857947,1709.4586365893483,1524.5907575413612,6057.011995442215,2822.9626013115058,72.08227310180663,57.69296860694885,14.389304494857782,64.11320782452822,7.969065277278418,90.72900858297945,18.64673548117281,7.638372892437996,6.082533086629667,1.5558398058083291,7.2683370592592755,0.37003583317872035,8.572154618300301,0.9337817258623051,cnn,bicubic,cnn,cnn,cnn,cnn
140,7623.0,4004.0,2445.0,979.0,380.0,137.0,5036.0,2905.0,1763.0,706.0,284.0,124.0,3737.0,1081.0,795.0,410.0,232.0,121.0,237.775,47.2,190.575,111.875,125.9,329.25,91.475,111747.675,115054.075,3306.399999999994,113106.975,1359.300000000003,120054.675,8307.0,0.4469907000000001,0.4602163000000001,0.013225600000000004,0.4524279,0.00543719999999992,0.4802187,0.033227999999999924,2249.2647738401806,9766.486355120887,7517.221581280706,6492.762552899398,4243.497779059217,1643.3451700304345,605.9196038097461,6.6,3133.2,3126.6,3106.475,3099.875,2.8125,3.7874999999999996,0.9136680913357548,0.5860733036545438,0.327594787681211,0.6845767841585311,0.2290913071772237,0.844890769255939,0.0687773220798158,0.9612863878939049,0.9215738794273968,0.03971250846650809,0.9497237798813793,0.01156260801252551,0.9725964488109234,0.011310060917018583,0.4072919999999996,0.3458159999999999,1.2442479999999998,3109.0,710.0,2399.0,2153.0,956.0,6830.0,3721.0,2121.0,430.0,1691.0,940.0,1181.0,4576.0,2455.0,1109.0,201.0,908.0,444.0,665.0,1343.0,234.0,438.0,68.0,370.0,165.0,273.0,434.0,4.0,51.0,7.0,44.0,19.0,32.0,69.0,18.0,1.1538026676860444,0.9924185554746171,0.16138411221142734,0.8091826189715977,0.34462004871444674,0.8779219071937959,0.2758807604922485,0.7087947214022279,0.6179583072662354,0.09083641413599253,0.44791894555091893,0.26087577585130894,0.5989850707352176,0.10980965066701032,25.11062814295292,20.63861846923828,4.472009673714638,22.19272768497467,2.9179004579782486,30.376243948936462,5.265615805983543,3587.1724938359125,704.6171743869781,2882.5553194489344,1742.1701786458498,1845.0023151900627,5996.206626133626,2409.0341322977133,74.867390396446,57.97413444519043,16.89325595125557,67.15282337516547,7.71456702128053,90.2464712396264,15.379080843180404,7.671444468632351,6.1467362359154905,1.5247082327168604,7.2459111696144,0.42553329901795056,8.519055709773548,0.8476112411411973,cnn,bicubic,cnn,cnn,cnn,cnn
141,9605.0,5213.0,3129.0,1218.0,468.0,123.0,6494.0,3840.0,2222.0,878.0,335.0,107.0,3247.0,1722.0,1305.0,674.0,351.0,182.0,296.025,55.9,240.12499999999997,133.675,162.34999999999997,350.85,54.825000000000045,112885.075,115831.95,2946.875,113680.85,795.7750000000087,123416.325,10531.25,0.4515403,0.46332780000000007,0.011787500000000062,0.45472339999999994,0.0031830999999999388,0.4936653000000001,0.04212500000000008,1861.4974989622824,8467.677068905297,6606.179569943015,3000.8006357065497,1139.3031367442672,1379.7386635437015,481.75883541858093,6.3625,27.85,21.4875,8.05,1.6875000000000009,3.1125,3.25,0.9968516812184269,0.6289114014563975,0.3679402797620295,0.7660626353010275,0.23078904591739946,0.873263347143902,0.12358833407452496,0.9575037362138697,0.9251745209355574,0.03232921527831234,0.9603381624317304,0.002834426217860675,0.9708986321104526,0.013394895896582826,0.49747200000000014,0.3382999999999997,1.3460520000000002,3459.0,784.0,2675.0,2175.0,1284.0,6529.0,3070.0,2479.0,464.0,2015.0,1120.0,1359.0,4533.0,2054.0,1371.0,247.0,1124.0,532.0,839.0,1497.0,126.0,612.0,110.0,502.0,227.0,385.0,522.0,90.0,92.0,10.0,82.0,29.0,63.0,96.0,4.0,1.2799338237024098,1.0620891775460728,0.21784464615633703,0.9451849403965397,0.33474888330587016,0.9631219831897688,0.316811840512641,0.7674979448318471,0.61436472311616,0.1531332217156871,0.5115138418972478,0.2559841029345993,0.6132216840982423,0.1542762607336048,24.900049209594727,19.61993134021759,5.280117869377136,24.608530804514885,0.2915184050798416,30.472925633192062,5.572876423597336,4427.2910961866355,832.677915196121,3594.6131809905146,2055.777245362474,2371.5138508241616,6288.223428246,1860.9323320593649,70.92396924495696,54.1409963414073,16.782972903549663,71.05941011887043,0.13544087391346693,92.72121178768575,21.79724254272878,7.7616132960854705,6.2315233897208735,1.530089906364597,7.247466389992593,0.5141469060928774,8.425724205743311,0.6641109096578406,cnn,bicubic,cnn,gan,cnn,cnn
142,11213.0,6033.0,3778.0,1550.0,690.0,305.0,7316.0,4217.0,2599.0,1065.0,529.0,252.0,3084.0,2085.0,1645.0,817.0,413.0,204.0,351.1,70.775,280.32500000000005,168.2,182.90000000000003,394.35,43.25,111001.55,114305.075,3303.524999999994,113908.475,2906.925000000003,123910.675,12909.125,0.4440061999999999,0.4572203,0.013214100000000117,0.45563390000000004,0.01162770000000013,0.4956427,0.051636500000000085,2394.4656425553935,12583.413470024485,10188.947827469092,5468.495252788025,3074.0296102326315,3114.850022239497,720.3843796841034,6.5125,9329.85,9323.3375,3121.2375,3114.7250000000004,3.3375,3.1750000000000003,1.2044908112356154,0.7529446279967316,0.45154618323888385,0.9036904257457825,0.3008003854898329,1.0510221774394952,0.1534686337961202,0.9488327091708516,0.9070468401877829,0.041785868983068686,0.9460754189199001,0.002757290250951505,0.9580992937675654,0.009266584596713812,0.5530880000000001,0.37023200000000006,1.7028280000000002,3621.0,861.0,2760.0,2409.0,1212.0,6091.0,2470.0,2664.0,545.0,2119.0,1260.0,1404.0,4570.0,1906.0,1541.0,289.0,1252.0,641.0,900.0,1615.0,74.0,691.0,120.0,571.0,291.0,400.0,596.0,95.0,118.0,15.0,103.0,45.0,73.0,133.0,15.0,1.3459018898155108,1.1074360694619425,0.23846582035356834,0.9914555227919806,0.3544463670235303,1.0695697906633184,0.2763320991521925,0.825564980506897,0.6761543333530433,0.14941064715385366,0.5210082739591613,0.3045567065477357,0.6597556132823215,0.1658093672245755,24.98549461364746,20.359004497528076,4.626490116119385,22.727522611618042,2.257972002029419,31.968416564166546,6.982921950519085,4873.510743021965,953.5024558067324,3920.0082872152325,2388.416354405881,2485.094388616084,6514.749594930272,1641.238851908307,71.87440049648285,51.52237983345986,20.35202066302299,63.09340696930886,8.78099352717399,94.54894666615873,22.674546169675878,7.812861335293741,6.354487093555199,1.4583742417385421,7.33006439480655,0.4827969404871908,8.329187845790596,0.5163265104968549,cnn,bicubic,cnn,gan,cnn,cnn
143,11670.0,6041.0,3582.0,1373.0,572.0,247.0,7667.0,4111.0,2326.0,795.0,339.0,178.0,3892.0,2175.0,1346.0,588.0,304.0,166.0,368.9,77.15,291.75,177.225,191.67499999999998,404.05,35.150000000000034,109749.625,113457.225,3707.600000000006,112427.3,2677.675000000003,122672.625,12923.0,0.4389985,0.4538289000000001,0.014830400000000077,0.44970920000000003,0.010710700000000017,0.49069050000000003,0.051692000000000016,2384.1562514375073,15254.703753077305,12870.547501639798,5699.75108928048,3315.594837842973,2923.2458382602927,539.0895868227853,6.125,12328.05,12321.925,3118.725,3112.6,3.2375,2.8875,1.2705427954589332,0.8112838338342738,0.4592589616246594,1.002985121594134,0.2675576738647991,1.1273845639898648,0.14315823146906848,0.9472065272492529,0.8916263809569444,0.05558014629230856,0.941104279641922,0.006102247607330913,0.9575160478505435,0.010309520601290534,0.5324960000000001,0.28721200000000013,1.7968319999999998,3599.0,807.0,2792.0,2266.0,1333.0,6181.0,2582.0,2689.0,533.0,2156.0,1227.0,1462.0,4248.0,1559.0,1544.0,307.0,1237.0,611.0,933.0,1544.0,0.0,696.0,139.0,557.0,293.0,403.0,594.0,102.0,106.0,16.0,90.0,54.0,52.0,126.0,20.0,1.3527548610849423,1.2145215357694183,0.1382333253155239,1.050833315938868,0.30192154514607417,1.027569086523417,0.3251857745615252,0.828956127166748,0.7531236946582798,0.07583243250846827,0.541094487905502,0.2878616392612461,0.6265477070584886,0.20240842010825943,25.65386199951172,21.03849196434021,4.615370035171509,23.875717997550964,1.7781440019607544,30.0929024964571,4.439040496945381,4868.564745044707,980.1188793659205,3888.4458656787865,2381.188293917475,2487.3764511272316,6351.404523801241,1482.8397787565345,73.26611557006835,51.65135280489921,21.61476276516914,66.76084671020507,6.505268859863278,90.241545127891,16.97542955782265,7.816614645788187,6.287412104648631,1.529202541139556,7.250181441974807,0.5664332038133795,8.333239590910031,0.5166249451218441,cnn,bicubic,cnn,gan,cnn,gan
