sample_idx,psnr_winner,ssim_winner,pd_winner,mt_winner,direct_error_group_winner,distributional_group_winner,tail_group_winner,configured_physics_group_winner,cnn_gan_cnn_metric_wins,cnn_gan_gan_metric_wins,cnn_gan_ties,baseline_bicubic_metric_wins,baseline_cnn_metric_wins,baseline_gan_metric_wins,baseline_metric_ties,crop_mae_bicubic,crop_mae_cnn,crop_mae_gan,crop_rmse_bicubic,crop_rmse_cnn,crop_rmse_gan,question,groups,crop_panel,full_panel,forced_reason,gt_branch_count,cnn_branch_count,gan_branch_count,bicubic_branch_count,cnn_branch_ratio,gan_branch_ratio,bicubic_branch_ratio,case_group,curated_group
140,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,5,5,5,0,0.8044331116648391,0.7925585444364697,1.0680133167398165,1.268098780594458,1.2217746951355368,1.598615733343543,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_140_crop.png,panels_full/sample_140_full.png,,3109.0,2153.0,6830.0,710.0,0.6925056288195561,2.196847861048569,0.22836925056288196,MT-CNN,
141,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,3,8,4,0,0.9597161357942968,0.9419615283003075,1.236946872100234,1.4746873524678032,1.423011536451245,1.8496548010683924,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_141_crop.png,panels_full/sample_141_full.png,,3459.0,2175.0,6529.0,784.0,0.6287944492627927,1.8875397513732293,0.22665510263081814,MT-CNN,
142,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,4,8,3,0,1.2171154301683418,1.240096939818468,1.6250296428220463,1.746383579765877,1.7265814357028573,2.3111242329268293,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_142_crop.png,panels_full/sample_142_full.png,,3621.0,2409.0,6091.0,861.0,0.6652858326429163,1.6821320077326705,0.23777961888980945,MT-CNN,
143,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,4,8,3,0,1.184469055859372,1.2034364084480331,1.5304073219472776,1.7598033510557352,1.7104311760985642,2.198268124531267,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_143_crop.png,panels_full/sample_143_full.png,,3599.0,2266.0,6181.0,807.0,0.6296193387051959,1.7174215059738815,0.22422895248680189,MT-CNN,
144,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,3,9,3,0,1.1478346664173296,1.171365563691943,1.5353310789633543,1.7202742917104847,1.6906067112516694,2.2052673873743154,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_144_crop.png,panels_full/sample_144_full.png,,3607.0,2071.0,5857.0,787.0,0.5741613529248684,1.6237870806764625,0.2181868588855004,MT-CNN,
145,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,2,11,2,0,1.1542460520591704,1.2263615867195767,1.587326802716707,1.6940881275597464,1.7223336558815905,2.2667060497674476,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_145_crop.png,panels_full/sample_145_full.png,,3591.0,1983.0,6159.0,754.0,0.5522138680033417,1.7151211361737677,0.2099693678641047,MT-CNN,
146,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,2,11,2,0,1.1147836350888247,1.176368290980463,1.4887113662748015,1.6144463327687162,1.649537021670231,2.1378296816968043,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_146_crop.png,panels_full/sample_146_full.png,,3334.0,1933.0,6210.0,752.0,0.5797840431913617,1.862627474505099,0.22555488902219556,MT-CNN,
147,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,3,10,2,0,1.0240304108412237,1.1073658313267516,1.4646854797191915,1.4714276504497603,1.5448994957929638,2.032477430051356,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_147_crop.png,panels_full/sample_147_full.png,,3262.0,1993.0,5819.0,747.0,0.6109748620478235,1.7838749233599018,0.2290006131207848,MT-CNN,
148,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,2,11,2,0,1.0006518910941669,1.071451895106584,1.35370645087547,1.4448046912028203,1.4831346685960292,1.8867038792985875,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_148_crop.png,panels_full/sample_148_full.png,,3238.0,1941.0,5727.0,722.0,0.599444101297097,1.768684373069796,0.22297714638665844,MT-CNN,
149,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,3,10,2,0,0.978116609796998,1.1007572323629935,1.3153443468642945,1.397817001985782,1.520534255828668,1.8100980154068032,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_149_crop.png,panels_full/sample_149_full.png,,3313.0,1897.0,5652.0,730.0,0.57259281617869,1.7060066405070933,0.22034409900392393,MT-CNN,
150,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,2,11,2,0,0.9493400364814444,1.044070772030827,1.245145569239685,1.3513515019195828,1.431259799553082,1.719899041957481,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_150_crop.png,panels_full/sample_150_full.png,,3247.0,1763.0,5818.0,736.0,0.5429627348321527,1.7918078226054819,0.22667077302125038,MT-CNN,
151,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,2,11,2,0,0.863096870019217,0.9776384820135716,1.2308978478550854,1.2529445124695544,1.3399934474050734,1.685205812544591,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_151_crop.png,panels_full/sample_151_full.png,,3170.0,1708.0,5631.0,712.0,0.538801261829653,1.7763406940063091,0.2246056782334385,MT-CNN,
152,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,2,9,4,0,0.7649560862783983,0.9110131538610584,1.0399184521571443,1.116989068989822,1.2563727428231362,1.4499905368577188,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_152_crop.png,panels_full/sample_152_full.png,,3136.0,1654.0,5433.0,693.0,0.5274234693877551,1.7324617346938775,0.22098214285714285,MT-CNN,
153,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,2,9,4,0,0.6805763751345512,0.8426653880394952,0.948698536133452,0.99155160157875,1.1559464944528075,1.2926704699941516,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_153_crop.png,panels_full/sample_153_full.png,,3086.0,1498.0,5276.0,662.0,0.4854180168502916,1.7096565132858068,0.21451717433570966,MT-CNN,
154,CNN,CNN,GAN,GAN,CNN,GAN,CNN,CNN,12,3,0,2,10,3,0,0.622314191666519,0.7945310505947054,0.8800274741416797,0.8831608221024625,1.0739869924061507,1.1765589068098172,"MT favors GAN: is GAN structurally closer to GT, or sharper but misaligned?",cnn_three_method_metric_majority;direct_cnn;distributional_gan;forced_qualitative_set;gan_distributional_cases;mt_gan_all;mt_gan_diagnostic;pd_gan_all;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn;topology_consensus_gan;topology_consensus_gan_all,panels_crop/sample_154_crop.png,panels_full/sample_154_full.png,lower-confidence MT-GAN limitation case,2962.0,1352.0,5075.0,633.0,0.45644834571235654,1.713369345037137,0.2137069547602971,MT-GAN,limitation_cases
155,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,3,9,3,0,0.608690284977929,0.7680647932322973,0.885812319728866,0.8528621655370178,1.04230410620737,1.1857824180573375,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_155_crop.png,panels_full/sample_155_full.png,,2870.0,1355.0,4577.0,580.0,0.4721254355400697,1.594773519163763,0.20209059233449478,MT-CNN,
156,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,4,7,4,0,0.681487263791205,0.847207684185123,0.9371360817277672,0.9581001676794876,1.1550347789605238,1.311723998435352,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_156_crop.png,panels_full/sample_156_full.png,,2662.0,1270.0,4789.0,556.0,0.47708489857250186,1.799023290758828,0.20886551465063863,MT-CNN,
157,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,5,6,4,0,0.815582942687106,0.9601868324915996,1.0847360819095777,1.1499107409900229,1.3125969119603869,1.4942942233383911,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_157_crop.png,panels_full/sample_157_full.png,,2785.0,1334.0,5120.0,588.0,0.47899461400359067,1.8384201077199283,0.2111310592459605,MT-CNN,
158,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,2,9,4,0,0.8785325378361449,0.987847755622497,1.1254881387807836,1.3065960164231458,1.43529514196872,1.598790029764215,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_158_crop.png,panels_full/sample_158_full.png,,3121.0,1284.0,4798.0,581.0,0.4114066004485742,1.537327779557834,0.1861582826017302,MT-CNN,
159,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,9,6,0,3,7,5,0,0.8533108442388766,0.9665348594285024,1.1533694804007972,1.3684580925946075,1.4859175735525634,1.7337804258064886,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_159_crop.png,panels_full/sample_159_full.png,,2780.0,1201.0,4086.0,493.0,0.43201438848920864,1.4697841726618706,0.17733812949640287,MT-CNN,
160,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,11,4,0,4,8,3,0,0.7791088633077016,0.9019031964673196,1.138502649572838,1.2945937735284074,1.437706158067803,1.7521335153200055,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_160_crop.png,panels_full/sample_160_full.png,,2489.0,1122.0,3558.0,413.0,0.45078344716753715,1.4294897549216552,0.16593009240658899,MT-CNN,
161,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,10,5,0,3,7,5,0,0.7404996732139262,0.883750201833318,1.0855557609259268,1.2520355532765028,1.443700868586946,1.6672566573120575,Rare topology-CNN control neighborhood: when do both PD and MT reject GAN texture?,adjacent_cluster_161_164;candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_gan;forced_qualitative_set;gan_distributional_cases;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_161_crop.png,panels_full/sample_161_full.png,adjacent control before rare topology-CNN samples 162-163,2646.0,1017.0,3669.0,380.0,0.3843537414965986,1.3866213151927438,0.1436130007558579,MT-CNN,cluster_161_164
162,CNN,CNN,CNN,CNN,CNN,GAN,GAN,CNN,7,8,0,4,3,8,0,0.7279259063189966,0.95299034443422,1.0790228444422243,1.225997995914658,1.505232336802206,1.6150711754851073,Rare topology-CNN control neighborhood: when do both PD and MT reject GAN texture?,adjacent_cluster_161_164;cnn_consensus_core;direct_cnn;distributional_gan;forced_qualitative_set;gan_distributional_cases;gan_majority_mt_rejects_gan;gan_metric_majority;gan_three_method_metric_majority;mt_cnn_all;pd_cnn_all;physics_cnn;psnr_cnn;ssim_cnn;tail_gan;topology_consensus_cnn;topology_consensus_cnn_all,panels_crop/sample_162_crop.png,panels_full/sample_162_full.png,rare PD-CNN and MT-CNN topology-consensus control,2749.0,1109.0,3722.0,384.0,0.40341942524554386,1.353946889778101,0.13968715896689704,MT-CNN,cluster_161_164
163,CNN,CNN,CNN,CNN,CNN,CNN,CNN,CNN,8,7,0,5,3,7,0,0.7710692591678526,0.9844172486772004,1.1729780830796517,1.290007550529065,1.5380277324425538,1.705890640324844,Rare topology-CNN control neighborhood: when do both PD and MT reject GAN texture?,adjacent_cluster_161_164;cnn_consensus_core;direct_cnn;distributional_cnn;forced_qualitative_set;gan_three_method_metric_majority;mt_cnn_all;pd_cnn_all;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn;topology_consensus_cnn;topology_consensus_cnn_all,panels_crop/sample_163_crop.png,panels_full/sample_163_full.png,rare PD-CNN and MT-CNN topology-consensus control,2660.0,1087.0,4287.0,427.0,0.40864661654135337,1.6116541353383458,0.16052631578947368,MT-CNN,cluster_161_164
164,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,10,5,0,3,6,6,0,0.8118743048625765,0.9829771216068184,1.1575169448417728,1.336516262229021,1.525109859605822,1.7028459460941938,Rare topology-CNN control neighborhood: when do both PD and MT reject GAN texture?,adjacent_cluster_161_164;candidate_structural_hallucination_signature;cnn_consensus_core;direct_cnn;distributional_cnn;forced_qualitative_set;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_164_crop.png,panels_full/sample_164_full.png,adjacent control after rare topology-CNN samples 162-163,2757.0,1286.0,3687.0,445.0,0.46644903881030103,1.337323177366703,0.16140732680449765,MT-CNN,cluster_161_164
165,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,9,6,0,2,6,7,0,0.9637784300648492,1.129622458226222,1.2978803506086114,1.570829719973478,1.7445014682869238,1.917862322438711,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;direct_cnn;distributional_cnn;gan_three_method_metric_majority;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_165_crop.png,panels_full/sample_165_full.png,,2864.0,1294.0,3882.0,481.0,0.4518156424581006,1.3554469273743017,0.16794692737430167,MT-CNN,
166,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,11,4,0,2,8,5,0,1.0373513654543784,1.1983797737993882,1.362532620965503,1.657514169787868,1.8237530661451755,2.0087192451660023,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;cnn_three_method_metric_majority;direct_cnn;distributional_cnn;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_166_crop.png,panels_full/sample_166_full.png,,2864.0,1274.0,3992.0,573.0,0.4448324022346369,1.393854748603352,0.20006983240223464,MT-CNN,
167,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,9,6,0,2,6,7,0,1.0504396701656515,1.2542850686286693,1.4010492272555712,1.681144042052945,1.856690680557378,2.024926006468127,PD favors GAN but MT favors CNN: are GAN features plausible but hierarchically/spatially misaligned?,candidate_structural_hallucination_signature;cnn_consensus_core;direct_cnn;distributional_cnn;gan_three_method_metric_majority;mt_cnn_all;pd_gan_all;pd_gan_mt_cnn_all;pd_gan_mt_cnn_control;pd_mt_disagreement;physics_cnn;psnr_cnn;ssim_cnn;tail_cnn,panels_crop/sample_167_crop.png,panels_full/sample_167_full.png,,2796.0,1288.0,4539.0,540.0,0.46065808297567956,1.6233905579399142,0.19313304721030042,MT-CNN,
