method_id,metric,field,phase1_value,phase2a_recomputed_value,absolute_difference,status
speed_only,grad_kurtosis_abs_delta,candidate_mean,5.131221651056194,5.13122165105619,3.552713678800501e-15,PASS
speed_only,grad_kurtosis_abs_delta,mean_raw_delta,1.430845606911824,1.4308456069118234,6.661338147750939e-16,PASS
speed_only,grad_kurtosis_abs_delta,mean_improvement_delta,-1.430845606911824,-1.4308456069118234,6.661338147750939e-16,PASS
speed_only,grad_kurtosis_abs_delta,median_improvement_delta,-0.8162179948824795,-0.8162179948824795,0.0,PASS
speed_only,grad_kurtosis_abs_delta,n_improved,59,59,0.0,PASS
speed_only,grad_kurtosis_abs_delta,n_worsened,109,109,0.0,PASS
speed_only,grad_kurtosis_abs_delta,n_tied,0,0,0.0,PASS
speed_only,grad_kurtosis_abs_delta,n_valid,168,168,0.0,PASS
speed_only,psd_log_l2,cnn_mean,0.8335247431666106,0.833524743166611,3.3306690738754696e-16,PASS
speed_only,psd_log_l2,candidate_mean,1.1310550816441978,1.1310550816441975,2.220446049250313e-16,PASS
speed_only,psd_log_l2,mean_raw_delta,0.29753033847758714,0.2975303384775872,5.551115123125783e-17,PASS
speed_only,psd_log_l2,mean_improvement_delta,-0.29753033847758714,-0.2975303384775872,5.551115123125783e-17,PASS
speed_only,psd_log_l2,median_improvement_delta,-0.2498165191752166,-0.2498165191752166,0.0,PASS
speed_only,psd_log_l2,n_improved,0,0,0.0,PASS
speed_only,psd_log_l2,n_worsened,168,168,0.0,PASS
speed_only,psd_log_l2,n_tied,0,0,0.0,PASS
speed_only,psd_log_l2,n_valid,168,168,0.0,PASS
speed_only,psd_slope_abs_delta,cnn_mean,0.9150108562505738,0.9150108562505733,4.440892098500626e-16,PASS
speed_only,psd_slope_abs_delta,candidate_mean,1.4547588985534412,1.4547588985534408,4.440892098500626e-16,PASS
speed_only,psd_slope_abs_delta,mean_raw_delta,0.5397480423028673,0.5397480423028674,1.1102230246251565e-16,PASS
speed_only,psd_slope_abs_delta,mean_improvement_delta,-0.5397480423028673,-0.5397480423028674,1.1102230246251565e-16,PASS
speed_only,psd_slope_abs_delta,median_improvement_delta,-0.496307848786371,-0.496307848786371,0.0,PASS
speed_only,psd_slope_abs_delta,n_improved,0,0,0.0,PASS
speed_only,psd_slope_abs_delta,n_worsened,168,168,0.0,PASS
speed_only,psd_slope_abs_delta,n_tied,0,0,0.0,PASS
speed_only,psd_slope_abs_delta,n_valid,168,168,0.0,PASS
speed_only,exceed_abs_t5,cnn_mean,0.004242333333333336,0.004242333333333336,0.0,PASS
speed_only,exceed_abs_t5,candidate_mean,0.006556357142857146,0.006556357142857143,2.6020852139652106e-18,PASS
speed_only,exceed_abs_t5,mean_raw_delta,0.002314023809523811,0.002314023809523811,0.0,PASS
speed_only,exceed_abs_t5,mean_improvement_delta,-0.002314023809523811,-0.002314023809523811,0.0,PASS
speed_only,exceed_abs_t5,median_improvement_delta,-0.0021380000000000288,-0.0021380000000000288,0.0,PASS
speed_only,exceed_abs_t5,n_improved,21,21,0.0,PASS
speed_only,exceed_abs_t5,n_worsened,147,147,0.0,PASS
speed_only,exceed_abs_t5,n_tied,0,0,0.0,PASS
speed_only,exceed_abs_t5,n_valid,168,168,0.0,PASS
speed_only,exceed_abs_t10,cnn_mean,0.006580809523809519,0.006580809523809515,4.336808689942018e-18,PASS
speed_only,exceed_abs_t10,candidate_mean,0.004892476190476189,0.00489247619047619,8.673617379884035e-19,PASS
speed_only,exceed_abs_t10,mean_raw_delta,-0.00168833333333333,-0.00168833333333333,0.0,PASS
speed_only,exceed_abs_t10,mean_improvement_delta,0.00168833333333333,0.00168833333333333,0.0,PASS
speed_only,exceed_abs_t10,median_improvement_delta,0.0017679999999999918,0.0017679999999999918,0.0,PASS
speed_only,exceed_abs_t10,n_improved,115,115,0.0,PASS
speed_only,exceed_abs_t10,n_worsened,53,53,0.0,PASS
speed_only,exceed_abs_t10,n_tied,0,0,0.0,PASS
speed_only,exceed_abs_t10,n_valid,168,168,0.0,PASS
speed_only,exceed_abs_t15,cnn_mean,0.0062105,0.0062104999999999955,4.336808689942018e-18,PASS
speed_only,exceed_abs_t15,candidate_mean,0.004753880952380951,0.00475388095238095,8.673617379884035e-19,PASS
speed_only,exceed_abs_t15,mean_raw_delta,-0.001456619047619048,-0.0014566190476190473,6.505213034913027e-19,PASS
speed_only,exceed_abs_t15,mean_improvement_delta,0.001456619047619048,0.0014566190476190473,6.505213034913027e-19,PASS
speed_only,exceed_abs_t15,median_improvement_delta,0.0006479999999999999,0.0006479999999999999,0.0,PASS
speed_only,exceed_abs_t15,n_improved,112,112,0.0,PASS
speed_only,exceed_abs_t15,n_worsened,56,56,0.0,PASS
speed_only,exceed_abs_t15,n_tied,0,0,0.0,PASS
speed_only,exceed_abs_t15,n_valid,168,168,0.0,PASS
speed_only,exceed_abs_p90,cnn_mean,0.010253619047619053,0.010253619047619051,1.734723475976807e-18,PASS
speed_only,exceed_abs_p90,candidate_mean,0.006950928571428577,0.006950928571428576,8.673617379884035e-19,PASS
speed_only,exceed_abs_p90,mean_raw_delta,-0.0033026904761904756,-0.003302690476190477,1.3010426069826053e-18,PASS
speed_only,exceed_abs_p90,mean_improvement_delta,0.0033026904761904756,0.003302690476190477,1.3010426069826053e-18,PASS
speed_only,exceed_abs_p90,median_improvement_delta,0.0031679999999999903,0.0031679999999999903,0.0,PASS
speed_only,exceed_abs_p90,n_improved,131,131,0.0,PASS
speed_only,exceed_abs_p90,n_worsened,37,37,0.0,PASS
speed_only,exceed_abs_p90,n_tied,0,0,0.0,PASS
speed_only,exceed_abs_p90,n_valid,168,168,0.0,PASS
speed_only,comp_curve_l1,cnn_mean,115.52777777777779,115.52777777777774,4.263256414560601e-14,PASS
speed_only,comp_curve_l1,candidate_mean,142.19940476190476,142.19940476190487,1.1368683772161603e-13,PASS
speed_only,comp_curve_l1,mean_raw_delta,26.67162698412698,26.671626984126977,3.552713678800501e-15,PASS
speed_only,comp_curve_l1,mean_improvement_delta,-26.67162698412698,-26.671626984126977,3.552713678800501e-15,PASS
speed_only,comp_curve_l1,median_improvement_delta,-25.91666666666667,-25.91666666666667,0.0,PASS
speed_only,comp_curve_l1,n_improved,6,6,0.0,PASS
speed_only,comp_curve_l1,n_worsened,161,161,0.0,PASS
speed_only,comp_curve_l1,n_tied,1,1,0.0,PASS
speed_only,comp_curve_l1,n_valid,168,168,0.0,PASS
speed_only,comp_abs_t5,cnn_mean,64.38095238095238,64.38095238095238,0.0,PASS
speed_only,comp_abs_t5,candidate_mean,69.21428571428571,69.21428571428571,0.0,PASS
speed_only,comp_abs_t5,mean_raw_delta,4.833333333333333,4.833333333333333,0.0,PASS
speed_only,comp_abs_t5,mean_improvement_delta,-4.833333333333333,-4.833333333333333,0.0,PASS
speed_only,comp_abs_t5,median_improvement_delta,-3.0,-3.0,0.0,PASS
speed_only,comp_abs_t5,n_improved,45,45,0.0,PASS
speed_only,comp_abs_t5,n_worsened,112,112,0.0,PASS
speed_only,comp_abs_t5,n_tied,11,11,0.0,PASS
speed_only,comp_abs_t5,n_valid,168,168,0.0,PASS
speed_only,comp_abs_t10,cnn_mean,187.16666666666666,187.16666666666666,0.0,PASS
speed_only,comp_abs_t10,candidate_mean,230.00595238095238,230.00595238095238,0.0,PASS
speed_only,comp_abs_t10,mean_raw_delta,42.839285714285715,42.839285714285715,0.0,PASS
speed_only,comp_abs_t10,mean_improvement_delta,-42.839285714285715,-42.839285714285715,0.0,PASS
speed_only,comp_abs_t10,median_improvement_delta,-43.0,-43.0,0.0,PASS
speed_only,comp_abs_t10,n_improved,5,5,0.0,PASS
speed_only,comp_abs_t10,n_worsened,163,163,0.0,PASS
speed_only,comp_abs_t10,n_tied,0,0,0.0,PASS
speed_only,comp_abs_t10,n_valid,168,168,0.0,PASS
speed_only,comp_abs_t15,cnn_mean,116.80952380952381,116.80952380952381,0.0,PASS
speed_only,comp_abs_t15,candidate_mean,143.57142857142858,143.57142857142858,0.0,PASS
speed_only,comp_abs_t15,mean_raw_delta,26.761904761904763,26.761904761904763,0.0,PASS
speed_only,comp_abs_t15,mean_improvement_delta,-26.761904761904763,-26.761904761904763,0.0,PASS
speed_only,comp_abs_t15,median_improvement_delta,-22.0,-22.0,0.0,PASS
speed_only,comp_abs_t15,n_improved,24,24,0.0,PASS
speed_only,comp_abs_t15,n_worsened,142,142,0.0,PASS
speed_only,comp_abs_t15,n_tied,2,2,0.0,PASS
speed_only,comp_abs_t15,n_valid,168,168,0.0,PASS
speed_only,pd_distance,cnn_mean,27.406283078086062,27.406283078086055,7.105427357601002e-15,PASS
speed_only,pd_distance,candidate_mean,29.578276619692105,29.578276619692105,0.0,PASS
speed_only,pd_distance,mean_raw_delta,2.171993541606045,2.171993541606046,8.881784197001252e-16,PASS
speed_only,pd_distance,mean_improvement_delta,-2.171993541606045,-2.171993541606046,8.881784197001252e-16,PASS
speed_only,pd_distance,median_improvement_delta,-1.9958314877322216,-1.9958314877322216,0.0,PASS
speed_only,pd_distance,n_improved,9,9,0.0,PASS
speed_only,pd_distance,n_worsened,159,159,0.0,PASS
speed_only,pd_distance,n_tied,0,0,0.0,PASS
speed_only,pd_distance,n_valid,168,168,0.0,PASS
speed_only,mt_distance,cnn_mean,5.867795200574966,5.867795200574966,0.0,PASS
speed_only,mt_distance,candidate_mean,5.999594864391145,5.999594864391145,0.0,PASS
speed_only,mt_distance,mean_raw_delta,0.13179966381617955,0.13179966381617955,0.0,PASS
speed_only,mt_distance,mean_improvement_delta,-0.13179966381617955,-0.13179966381617955,0.0,PASS
speed_only,mt_distance,median_improvement_delta,-0.18034911155700684,-0.18034911155700684,0.0,PASS
speed_only,mt_distance,n_improved,61,61,0.0,PASS
speed_only,mt_distance,n_worsened,107,107,0.0,PASS
speed_only,mt_distance,n_tied,0,0,0.0,PASS
speed_only,mt_distance,n_valid,168,168,0.0,PASS
uv,psnruv,cnn_mean,31.192500433861134,31.192500433861134,0.0,PASS
uv,psnruv,candidate_mean,33.78924941632876,33.789249416328786,2.842170943040401e-14,PASS
uv,psnruv,mean_raw_delta,2.596748982467617,2.5967489824676155,1.3322676295501878e-15,PASS
uv,psnruv,mean_improvement_delta,2.596748982467617,2.5967489824676155,1.3322676295501878e-15,PASS
uv,psnruv,median_improvement_delta,2.620486571895448,2.620486571895448,0.0,PASS
uv,psnruv,n_improved,168,168,0.0,PASS
uv,psnruv,n_worsened,0,0,0.0,PASS
uv,psnruv,n_tied,0,0,0.0,PASS
uv,psnruv,n_valid,168,168,0.0,PASS
uv,ssim_speed,cnn_mean,,,,PASS
uv,ssim_speed,candidate_mean,,,,PASS
uv,ssim_speed,mean_raw_delta,,,,PASS
uv,ssim_speed,mean_improvement_delta,,,,PASS
uv,ssim_speed,median_improvement_delta,,,,PASS
uv,ssim_speed,n_improved,,,,PASS
uv,ssim_speed,n_worsened,,,,PASS
uv,ssim_speed,n_tied,,,,PASS
uv,ssim_speed,n_valid,0,0,0.0,PASS
uv,speed_mae,cnn_mean,0.6940701629397319,0.6940701629397316,3.3306690738754696e-16,PASS
uv,speed_mae,candidate_mean,0.495796154586908,0.49579615458690796,5.551115123125783e-17,PASS
uv,speed_mae,mean_raw_delta,-0.19827400835282377,-0.19827400835282377,0.0,PASS
uv,speed_mae,mean_improvement_delta,0.19827400835282377,0.19827400835282377,0.0,PASS
uv,speed_mae,median_improvement_delta,0.1955016510632726,0.1955016510632726,0.0,PASS
uv,speed_mae,n_improved,168,168,0.0,PASS
uv,speed_mae,n_worsened,0,0,0.0,PASS
uv,speed_mae,n_tied,0,0,0.0,PASS
uv,speed_mae,n_valid,168,168,0.0,PASS
uv,speed_rmse,cnn_mean,1.1077586003651096,1.1077586003651088,8.881784197001252e-16,PASS
uv,speed_rmse,candidate_mean,0.8554678434057079,0.8554678434057085,5.551115123125783e-16,PASS
uv,speed_rmse,mean_raw_delta,-0.2522907569594016,-0.25229075695940156,5.551115123125783e-17,PASS
uv,speed_rmse,mean_improvement_delta,0.2522907569594016,0.25229075695940156,5.551115123125783e-17,PASS
uv,speed_rmse,median_improvement_delta,0.23141116035626613,0.23141116035626613,0.0,PASS
uv,speed_rmse,n_improved,168,168,0.0,PASS
uv,speed_rmse,n_worsened,0,0,0.0,PASS
uv,speed_rmse,n_tied,0,0,0.0,PASS
uv,speed_rmse,n_valid,168,168,0.0,PASS
uv,wpd_mae,cnn_mean,231.67091095165674,231.67091095165674,0.0,PASS
uv,wpd_mae,candidate_mean,158.9769313928651,158.9769313928652,8.526512829121202e-14,PASS
uv,wpd_mae,mean_raw_delta,-72.69397955879161,-72.69397955879161,0.0,PASS
uv,wpd_mae,mean_improvement_delta,72.69397955879161,72.69397955879161,0.0,PASS
uv,wpd_mae,median_improvement_delta,69.51223074288153,69.51223074288153,0.0,PASS
uv,wpd_mae,n_improved,168,168,0.0,PASS
uv,wpd_mae,n_worsened,0,0,0.0,PASS
uv,wpd_mae,n_tied,0,0,0.0,PASS
uv,wpd_mae,n_valid,168,168,0.0,PASS
uv,wpd_w1,cnn_mean,45.27127092112853,45.271270921128526,7.105427357601002e-15,PASS
uv,wpd_w1,candidate_mean,39.392707249834544,39.392707249834565,2.1316282072803006e-14,PASS
uv,wpd_w1,mean_raw_delta,-5.878563671293996,-5.878563671293997,8.881784197001252e-16,PASS
uv,wpd_w1,mean_improvement_delta,5.878563671293996,5.878563671293997,8.881784197001252e-16,PASS
uv,wpd_w1,median_improvement_delta,8.047669130340026,8.047669130340026,0.0,PASS
uv,wpd_w1,n_improved,111,111,0.0,PASS
uv,wpd_w1,n_worsened,57,57,0.0,PASS
uv,wpd_w1,n_tied,0,0,0.0,PASS
uv,wpd_w1,n_valid,168,168,0.0,PASS
uv,wpd_bias_abs,cnn_mean,35.343902938857745,35.343902938857745,0.0,PASS
uv,wpd_bias_abs,candidate_mean,31.30333604832265,31.30333604832263,1.7763568394002505e-14,PASS
uv,wpd_bias_abs,mean_raw_delta,-4.040566890535099,-4.040566890535103,3.552713678800501e-15,PASS
uv,wpd_bias_abs,mean_improvement_delta,4.040566890535099,4.040566890535103,3.552713678800501e-15,PASS
uv,wpd_bias_abs,median_improvement_delta,8.673247116769288,8.673247116769288,0.0,PASS
uv,wpd_bias_abs,n_improved,104,104,0.0,PASS
uv,wpd_bias_abs,n_worsened,64,64,0.0,PASS
uv,wpd_bias_abs,n_tied,0,0,0.0,PASS
uv,wpd_bias_abs,n_valid,168,168,0.0,PASS
uv,grad_mae,cnn_mean,0.3490557204526641,0.3490557204526642,1.1102230246251565e-16,PASS
uv,grad_mae,candidate_mean,0.3247428378749332,0.32474283787493324,5.551115123125783e-17,PASS
uv,grad_mae,mean_raw_delta,-0.024312882577730916,-0.024312882577730927,1.0408340855860843e-17,PASS
uv,grad_mae,mean_improvement_delta,0.024312882577730916,0.024312882577730927,1.0408340855860843e-17,PASS
uv,grad_mae,median_improvement_delta,0.023218286457566878,0.023218286457566878,0.0,PASS
uv,grad_mae,n_improved,168,168,0.0,PASS
uv,grad_mae,n_worsened,0,0,0.0,PASS
uv,grad_mae,n_tied,0,0,0.0,PASS
uv,grad_mae,n_valid,168,168,0.0,PASS
uv,grad_w1,cnn_mean,0.23294292018237558,0.23294292018237575,1.6653345369377348e-16,PASS
uv,grad_w1,candidate_mean,0.2496098073035561,0.24960980730355598,1.3877787807814457e-16,PASS
uv,grad_w1,mean_raw_delta,0.016666887121180484,0.016666887121180484,0.0,PASS
uv,grad_w1,mean_improvement_delta,-0.016666887121180484,-0.016666887121180484,0.0,PASS
uv,grad_w1,median_improvement_delta,-0.011160021854712807,-0.011160021854712807,0.0,PASS
uv,grad_w1,n_improved,32,32,0.0,PASS
uv,grad_w1,n_worsened,136,136,0.0,PASS
uv,grad_w1,n_tied,0,0,0.0,PASS
uv,grad_w1,n_valid,168,168,0.0,PASS
uv,grad_kurtosis_abs_delta,cnn_mean,3.7003760441443694,3.70037604414437,4.440892098500626e-16,PASS
uv,grad_kurtosis_abs_delta,candidate_mean,5.579251153128264,5.579251153128267,2.6645352591003757e-15,PASS
uv,grad_kurtosis_abs_delta,mean_raw_delta,1.878875108983895,1.8788751089838958,6.661338147750939e-16,PASS
uv,grad_kurtosis_abs_delta,mean_improvement_delta,-1.878875108983895,-1.8788751089838958,6.661338147750939e-16,PASS
uv,grad_kurtosis_abs_delta,median_improvement_delta,-1.4298193545526505,-1.4298193545526505,0.0,PASS
uv,grad_kurtosis_abs_delta,n_improved,55,55,0.0,PASS
uv,grad_kurtosis_abs_delta,n_worsened,113,113,0.0,PASS
uv,grad_kurtosis_abs_delta,n_tied,0,0,0.0,PASS
uv,grad_kurtosis_abs_delta,n_valid,168,168,0.0,PASS
uv,psd_log_l2,cnn_mean,0.8335247431666106,0.833524743166611,3.3306690738754696e-16,PASS
uv,psd_log_l2,candidate_mean,1.133796467252087,1.1337964672520873,2.220446049250313e-16,PASS
uv,psd_log_l2,mean_raw_delta,0.3002717240854764,0.3002717240854765,5.551115123125783e-17,PASS
uv,psd_log_l2,mean_improvement_delta,-0.3002717240854764,-0.3002717240854765,5.551115123125783e-17,PASS
uv,psd_log_l2,median_improvement_delta,-0.25399975439182665,-0.25399975439182665,0.0,PASS
uv,psd_log_l2,n_improved,0,0,0.0,PASS
uv,psd_log_l2,n_worsened,168,168,0.0,PASS
uv,psd_log_l2,n_tied,0,0,0.0,PASS
uv,psd_log_l2,n_valid,168,168,0.0,PASS
uv,psd_slope_abs_delta,cnn_mean,0.9150108562505738,0.9150108562505733,4.440892098500626e-16,PASS
uv,psd_slope_abs_delta,candidate_mean,1.4560029134850594,1.4560029134850592,2.220446049250313e-16,PASS
uv,psd_slope_abs_delta,mean_raw_delta,0.5409920572344856,0.5409920572344857,1.1102230246251565e-16,PASS
uv,psd_slope_abs_delta,mean_improvement_delta,-0.5409920572344856,-0.5409920572344857,1.1102230246251565e-16,PASS
uv,psd_slope_abs_delta,median_improvement_delta,-0.4972161958077114,-0.4972161958077114,0.0,PASS
uv,psd_slope_abs_delta,n_improved,0,0,0.0,PASS
uv,psd_slope_abs_delta,n_worsened,168,168,0.0,PASS
uv,psd_slope_abs_delta,n_tied,0,0,0.0,PASS
uv,psd_slope_abs_delta,n_valid,168,168,0.0,PASS
uv,exceed_abs_t5,cnn_mean,0.004242333333333336,0.004242333333333336,0.0,PASS
uv,exceed_abs_t5,candidate_mean,0.005876952380952384,0.005876952380952385,8.673617379884035e-19,PASS
uv,exceed_abs_t5,mean_raw_delta,0.0016346190476190477,0.0016346190476190477,0.0,PASS
uv,exceed_abs_t5,mean_improvement_delta,-0.0016346190476190477,-0.0016346190476190477,0.0,PASS
uv,exceed_abs_t5,median_improvement_delta,-0.0014940000000000508,-0.0014940000000000508,0.0,PASS
uv,exceed_abs_t5,n_improved,41,41,0.0,PASS
uv,exceed_abs_t5,n_worsened,127,127,0.0,PASS
uv,exceed_abs_t5,n_tied,0,0,0.0,PASS
uv,exceed_abs_t5,n_valid,168,168,0.0,PASS
uv,exceed_abs_t10,cnn_mean,0.006580809523809519,0.006580809523809515,4.336808689942018e-18,PASS
uv,exceed_abs_t10,candidate_mean,0.0054696428571428535,0.005469642857142855,1.734723475976807e-18,PASS
uv,exceed_abs_t10,mean_raw_delta,-0.0011111666666666661,-0.0011111666666666661,0.0,PASS
uv,exceed_abs_t10,mean_improvement_delta,0.0011111666666666661,0.0011111666666666661,0.0,PASS
uv,exceed_abs_t10,median_improvement_delta,0.0011359999999999981,0.0011359999999999981,0.0,PASS
uv,exceed_abs_t10,n_improved,109,109,0.0,PASS
uv,exceed_abs_t10,n_worsened,59,59,0.0,PASS
uv,exceed_abs_t10,n_tied,0,0,0.0,PASS
uv,exceed_abs_t10,n_valid,168,168,0.0,PASS
uv,exceed_abs_t15,cnn_mean,0.0062105,0.0062104999999999955,4.336808689942018e-18,PASS
uv,exceed_abs_t15,candidate_mean,0.005337119047619047,0.005337119047619051,3.469446951953614e-18,PASS
uv,exceed_abs_t15,mean_raw_delta,-0.0008733809523809519,-0.0008733809523809519,0.0,PASS
uv,exceed_abs_t15,mean_improvement_delta,0.0008733809523809519,0.0008733809523809519,0.0,PASS
uv,exceed_abs_t15,median_improvement_delta,0.0003880000000000012,0.0003880000000000012,0.0,PASS
uv,exceed_abs_t15,n_improved,100,100,0.0,PASS
uv,exceed_abs_t15,n_worsened,68,68,0.0,PASS
uv,exceed_abs_t15,n_tied,0,0,0.0,PASS
uv,exceed_abs_t15,n_valid,168,168,0.0,PASS
uv,exceed_abs_p90,cnn_mean,0.010253619047619053,0.010253619047619051,1.734723475976807e-18,PASS
uv,exceed_abs_p90,candidate_mean,0.00786880952380953,0.007868809523809526,3.469446951953614e-18,PASS
uv,exceed_abs_p90,mean_raw_delta,-0.002384809523809524,-0.002384809523809523,8.673617379884035e-19,PASS
uv,exceed_abs_p90,mean_improvement_delta,0.002384809523809524,0.002384809523809523,8.673617379884035e-19,PASS
uv,exceed_abs_p90,median_improvement_delta,0.002231999999999998,0.002231999999999998,0.0,PASS
uv,exceed_abs_p90,n_improved,116,116,0.0,PASS
uv,exceed_abs_p90,n_worsened,52,52,0.0,PASS
uv,exceed_abs_p90,n_tied,0,0,0.0,PASS
uv,exceed_abs_p90,n_valid,168,168,0.0,PASS
uv,comp_curve_l1,cnn_mean,115.52777777777779,115.52777777777774,4.263256414560601e-14,PASS
uv,comp_curve_l1,candidate_mean,141.9156746031746,141.91567460317472,1.1368683772161603e-13,PASS
uv,comp_curve_l1,mean_raw_delta,26.387896825396826,26.387896825396837,1.0658141036401503e-14,PASS
uv,comp_curve_l1,mean_improvement_delta,-26.387896825396826,-26.387896825396837,1.0658141036401503e-14,PASS
uv,comp_curve_l1,median_improvement_delta,-24.916666666666675,-24.916666666666675,0.0,PASS
uv,comp_curve_l1,n_improved,4,4,0.0,PASS
uv,comp_curve_l1,n_worsened,163,163,0.0,PASS
uv,comp_curve_l1,n_tied,1,1,0.0,PASS
uv,comp_curve_l1,n_valid,168,168,0.0,PASS
uv,comp_abs_t5,cnn_mean,64.38095238095238,64.38095238095238,0.0,PASS
uv,comp_abs_t5,candidate_mean,68.88095238095238,68.88095238095238,0.0,PASS
uv,comp_abs_t5,mean_raw_delta,4.5,4.5,0.0,PASS
uv,comp_abs_t5,mean_improvement_delta,-4.5,-4.5,0.0,PASS
uv,comp_abs_t5,median_improvement_delta,-3.0,-3.0,0.0,PASS
uv,comp_abs_t5,n_improved,44,44,0.0,PASS
uv,comp_abs_t5,n_worsened,112,112,0.0,PASS
uv,comp_abs_t5,n_tied,12,12,0.0,PASS
uv,comp_abs_t5,n_valid,168,168,0.0,PASS
uv,comp_abs_t10,cnn_mean,187.16666666666666,187.16666666666666,0.0,PASS
uv,comp_abs_t10,candidate_mean,228.8095238095238,228.8095238095238,0.0,PASS
uv,comp_abs_t10,mean_raw_delta,41.642857142857146,41.642857142857146,0.0,PASS
uv,comp_abs_t10,mean_improvement_delta,-41.642857142857146,-41.642857142857146,0.0,PASS
uv,comp_abs_t10,median_improvement_delta,-41.5,-41.5,0.0,PASS
uv,comp_abs_t10,n_improved,3,3,0.0,PASS
uv,comp_abs_t10,n_worsened,165,165,0.0,PASS
uv,comp_abs_t10,n_tied,0,0,0.0,PASS
uv,comp_abs_t10,n_valid,168,168,0.0,PASS
uv,comp_abs_t15,cnn_mean,116.80952380952381,116.80952380952381,0.0,PASS
uv,comp_abs_t15,candidate_mean,143.5654761904762,143.5654761904762,0.0,PASS
uv,comp_abs_t15,mean_raw_delta,26.75595238095238,26.75595238095238,0.0,PASS
uv,comp_abs_t15,mean_improvement_delta,-26.75595238095238,-26.75595238095238,0.0,PASS
uv,comp_abs_t15,median_improvement_delta,-21.5,-21.5,0.0,PASS
uv,comp_abs_t15,n_improved,28,28,0.0,PASS
uv,comp_abs_t15,n_worsened,139,139,0.0,PASS
uv,comp_abs_t15,n_tied,1,1,0.0,PASS
uv,comp_abs_t15,n_valid,168,168,0.0,PASS
uv,pd_distance,cnn_mean,27.406283078086062,27.406283078086055,7.105427357601002e-15,PASS
uv,pd_distance,candidate_mean,29.612120109960603,29.612120109960593,1.0658141036401503e-14,PASS
uv,pd_distance,mean_raw_delta,2.2058370318745433,2.2058370318745437,4.440892098500626e-16,PASS
uv,pd_distance,mean_improvement_delta,-2.2058370318745433,-2.2058370318745437,4.440892098500626e-16,PASS
uv,pd_distance,median_improvement_delta,-2.0523099248358943,-2.0523099248358943,0.0,PASS
uv,pd_distance,n_improved,9,9,0.0,PASS
uv,pd_distance,n_worsened,159,159,0.0,PASS
uv,pd_distance,n_tied,0,0,0.0,PASS
uv,pd_distance,n_valid,168,168,0.0,PASS
uv,mt_distance,cnn_mean,5.867795200574966,5.867795200574966,0.0,PASS
uv,mt_distance,candidate_mean,6.011865703832536,6.011865703832536,0.0,PASS
uv,mt_distance,mean_raw_delta,0.14407050325756982,0.14407050325756982,0.0,PASS
uv,mt_distance,mean_improvement_delta,-0.14407050325756982,-0.14407050325756982,0.0,PASS
uv,mt_distance,median_improvement_delta,-0.16756701469421387,-0.16756701469421387,0.0,PASS
uv,mt_distance,n_improved,64,64,0.0,PASS
uv,mt_distance,n_worsened,104,104,0.0,PASS
uv,mt_distance,n_tied,0,0,0.0,PASS
uv,mt_distance,n_valid,168,168,0.0,PASS
uv_crit,psnruv,cnn_mean,31.192500433861134,31.192500433861134,0.0,PASS
uv_crit,psnruv,candidate_mean,33.655150678889235,33.65515067888923,7.105427357601002e-15,PASS
uv_crit,psnruv,mean_raw_delta,2.4626502450280947,2.4626502450280943,4.440892098500626e-16,PASS
uv_crit,psnruv,mean_improvement_delta,2.4626502450280947,2.4626502450280943,4.440892098500626e-16,PASS
uv_crit,psnruv,median_improvement_delta,2.4830138879068766,2.4830138879068766,0.0,PASS
uv_crit,psnruv,n_improved,168,168,0.0,PASS
uv_crit,psnruv,n_worsened,0,0,0.0,PASS
uv_crit,psnruv,n_tied,0,0,0.0,PASS
uv_crit,psnruv,n_valid,168,168,0.0,PASS
uv_crit,ssim_speed,cnn_mean,,,,PASS
uv_crit,ssim_speed,candidate_mean,,,,PASS
uv_crit,ssim_speed,mean_raw_delta,,,,PASS
uv_crit,ssim_speed,mean_improvement_delta,,,,PASS
uv_crit,ssim_speed,median_improvement_delta,,,,PASS
uv_crit,ssim_speed,n_improved,,,,PASS
uv_crit,ssim_speed,n_worsened,,,,PASS
uv_crit,ssim_speed,n_tied,,,,PASS
uv_crit,ssim_speed,n_valid,0,0,0.0,PASS
uv_crit,speed_mae,cnn_mean,0.6940701629397319,0.6940701629397316,3.3306690738754696e-16,PASS
uv_crit,speed_mae,candidate_mean,0.5038023488315495,0.5038023488315495,0.0,PASS
uv_crit,speed_mae,mean_raw_delta,-0.19026781410818228,-0.19026781410818228,0.0,PASS
uv_crit,speed_mae,mean_improvement_delta,0.19026781410818228,0.19026781410818228,0.0,PASS
uv_crit,speed_mae,median_improvement_delta,0.18616467437592038,0.18616467437592038,0.0,PASS
uv_crit,speed_mae,n_improved,168,168,0.0,PASS
uv_crit,speed_mae,n_worsened,0,0,0.0,PASS
uv_crit,speed_mae,n_tied,0,0,0.0,PASS
uv_crit,speed_mae,n_valid,168,168,0.0,PASS
uv_crit,speed_rmse,cnn_mean,1.1077586003651096,1.1077586003651088,8.881784197001252e-16,PASS
uv_crit,speed_rmse,candidate_mean,0.8667425753641315,0.8667425753641315,0.0,PASS
uv_crit,speed_rmse,mean_raw_delta,-0.24101602500097816,-0.2410160250009782,5.551115123125783e-17,PASS
uv_crit,speed_rmse,mean_improvement_delta,0.24101602500097816,0.2410160250009782,5.551115123125783e-17,PASS
uv_crit,speed_rmse,median_improvement_delta,0.216365731366504,0.216365731366504,0.0,PASS
