sample_idx,method_a,method_b,delta_sample_idx,delta_psnr,delta_wpd_bias,delta_wpd_mae,delta_wpd_rmse,delta_wpd_w1,delta_psd_log_l2,delta_psd_slope_gt,delta_psd_slope_sr,delta_psd_slope_delta,delta_psd_slope_abs_delta,delta_grad_mae,delta_grad_w1,delta_grad_kurtosis_gt,delta_grad_kurtosis_sr,delta_grad_kurtosis_delta,delta_grad_kurtosis_abs_delta,delta_exceed_frac_gt_t5,delta_exceed_frac_sr_t5,delta_exceed_frac_delta_t5,delta_exceed_frac_abs_delta_t5,delta_exceed_frac_gt_t10,delta_exceed_frac_sr_t10,delta_exceed_frac_delta_t10,delta_exceed_frac_abs_delta_t10,delta_exceed_frac_gt_t15,delta_exceed_frac_sr_t15,delta_exceed_frac_delta_t15,delta_exceed_frac_abs_delta_t15,delta_exceed_frac_gt_p90,delta_exceed_frac_sr_p90,delta_exceed_frac_delta_p90,delta_exceed_frac_abs_delta_p90,delta_exceed_frac_gt_p95,delta_exceed_frac_sr_p95,delta_exceed_frac_delta_p95,delta_exceed_frac_abs_delta_p95,delta_exceed_frac_gt_p99,delta_exceed_frac_sr_p99,delta_exceed_frac_delta_p99,delta_exceed_frac_abs_delta_p99,delta_pd_distance,delta_mt_distance
116,cnn,gan,0.0,0.37635363785121356,-846.9958036572561,-848.0714070017311,-1094.0084552363787,-846.9953425082285,-0.5686154340762168,0.0,0.08159508442047658,0.08159508442047647,-0.08159508442047647,-0.17192708697680514,-0.2568156473335527,0.0,-7.426241385223246,-7.426241385223246,-7.426241385223246,0.0,0.0005279999999999729,0.0005279999999999729,0.0005279999999999729,0.0,-0.015083999999999986,-0.015083999999999986,-0.015083999999999986,0.0,-0.022175999999999974,-0.022175999999999974,-0.022175999999999974,0.0,-0.025652000000000008,-0.025652000000000008,-0.025652000000000008,0.0,-0.028316000000000008,-0.028316000000000008,-0.028316000000000008,0.0,-0.033272000000000024,-0.033272000000000024,-0.033272000000000024,-7.860465118430223,-16.018756866455078
117,cnn,gan,0.0,0.37627222109913916,-849.6351079698252,-850.4666621588894,-1083.2033159142975,-849.6329403440996,-0.5833160534868926,0.0,0.13953824839247508,0.13953824839247497,-0.13953824839247497,-0.16632008801948517,-0.2470698963100283,0.0,-6.613878856407748,-6.613878856407748,-6.613878856407748,0.0,0.0005560000000000009,0.0005560000000000009,0.0005560000000000009,0.0,-0.01285600000000009,-0.01285600000000009,-0.01285600000000009,0.0,-0.024359999999999937,-0.024359999999999937,-0.024359999999999937,0.0,-0.026515999999999984,-0.026515999999999984,-0.026515999999999984,0.0,-0.027951999999999977,-0.027951999999999977,-0.027951999999999977,0.0,-0.038643999999999956,-0.038643999999999956,-0.038643999999999956,-7.127262396718443,-16.149235725402832
118,cnn,gan,0.0,0.3763547327340646,-881.3700818659863,-881.9027207026902,-1105.4663428342883,-881.3698636455292,-0.5880760900924551,0.0,0.14215249059931345,0.14215249059931345,-0.14215249059931345,-0.16648179580013117,-0.2327010866880439,0.0,-0.7822105842863483,-0.7822105842863483,-0.7822105842863483,0.0,-0.0007480000000000819,-0.0007480000000000819,-0.0007480000000000819,0.0,-0.0025800000000000267,-0.0025800000000000267,-0.0025800000000000267,0.0,-0.03020400000000001,-0.03020400000000001,-0.03020400000000001,0.0,-0.03323600000000004,-0.03323600000000004,-0.03323600000000004,0.0,-0.03611599999999998,-0.03611599999999998,-0.03611599999999998,0.0,-0.038071999999999995,-0.038071999999999995,-0.038071999999999995,-9.112331112455657,-7.011701583862305
119,cnn,gan,0.0,0.3732212911199362,-869.4971415678538,-870.9645499966973,-1066.6464074577689,-869.4813072821871,-0.6063671452299465,0.0,0.21629151227158272,0.21629151227158294,-0.21629151227158294,-0.15745190813202142,-0.23498979882599197,0.0,-2.8868314175836467,-2.8868314175836467,-2.8868314175836467,0.0,-0.00028799999999995496,-0.00028799999999995496,-0.00028799999999995496,0.0,-0.0011200000000000099,-0.0011200000000000099,-0.0011200000000000099,0.0,-0.03947600000000007,-0.03947600000000007,-0.03947600000000007,0.0,-0.04062399999999999,-0.04062399999999999,-0.04062399999999999,0.0,-0.04402399999999995,-0.0440239999999999,-0.0440239999999999,0.0,-0.04014000000000001,-0.04014000000000001,-0.04014000000000001,-10.45998875016057,-10.13553524017334
120,cnn,gan,0.0,0.3721870349954024,-900.2256757391297,-900.998142313827,-1104.8295197849038,-900.2134182422451,-0.5643451922421027,0.0,0.0859394214985923,0.08593942149859224,-0.08593942149859224,-0.1528055224927567,-0.22931484252490542,0.0,2.122334576505235,2.122334576505235,2.122334576505235,0.0,0.0013079999999999758,0.0013079999999999758,0.0013079999999999758,0.0,0.00037999999999993594,0.00037999999999993594,0.00037999999999993594,0.0,-0.03313200000000005,-0.03313200000000005,-0.03313200000000005,0.0,-0.048556000000000044,-0.048556000000000044,-0.048556000000000044,0.0,-0.04944800000000005,-0.04944799999999999,-0.04944799999999999,0.0,-0.041656000000000026,-0.041656000000000026,-0.041656000000000026,-12.090939599873039,-10.030017852783203
121,cnn,gan,0.0,0.36542858214457397,-917.7552112187204,-918.3444042437914,-1111.7723602203205,-917.7519073932981,-0.5258829119831718,0.0,0.10216993510849515,0.10216993510849526,-0.10216993510849526,-0.15225525117720762,-0.21773708238878522,0.0,0.8913165905277758,0.8913165905277758,0.8913165905277758,0.0,0.00035200000000001896,0.00035200000000001896,0.00035200000000001896,0.0,-0.00012000000000000899,-0.00012000000000000899,-0.00012000000000000899,0.0,-0.022499999999999964,-0.022499999999999964,-0.022499999999999964,0.0,-0.045672000000000046,-0.045672000000000046,-0.045672000000000046,0.0,-0.05019600000000002,-0.05019600000000002,-0.05019600000000002,0.0,-0.04332800000000003,-0.04332800000000003,-0.04332800000000003,-13.295922433119507,-3.4583587646484375
122,cnn,gan,0.0,0.37170169547123066,-977.9053575721064,-978.208988842789,-1202.5230008816125,-977.8972456895135,-0.458440683507761,0.0,0.11803863827134775,0.11803863827134764,-0.11803863827134764,-0.14348991181102638,-0.217063345472285,0.0,-1.5071937013207322,-1.5071937013207322,-1.5071937013207322,0.0,0.000124000000000013,0.000124000000000013,0.000124000000000013,0.0,-0.0019080000000000208,-0.0019080000000000208,-0.0019080000000000208,0.0,-0.020955999999999975,-0.020955999999999975,-0.020955999999999975,0.0,-0.03599600000000003,-0.03599600000000003,-0.03599600000000003,0.0,-0.03960799999999998,-0.03960799999999998,-0.03960799999999998,0.0,-0.04800800000000005,-0.04800800000000005,-0.04800800000000005,-11.554753256628757,-6.287232398986816
123,cnn,gan,0.0,0.3789733049408781,-1048.0283695116268,-1048.630195255595,-1250.694275486312,-1048.0213524200171,-0.5175153116122546,0.0,0.10022180384351509,0.10022180384351509,-0.10022180384351509,-0.15904569261311458,-0.2386261418510845,0.0,1.2726259802776099,1.2726259802776099,1.2726259802776099,0.0,0.0023680000000000367,0.0023680000000000367,0.0023680000000000367,0.0,-0.0024520000000000097,-0.0024520000000000097,-0.0024520000000000097,0.0,-0.012512000000000079,-0.012512000000000079,-0.012512000000000079,0.0,-0.023399999999999976,-0.023399999999999976,-0.023399999999999976,0.0,-0.03434400000000004,-0.03434400000000004,-0.03434400000000004,0.0,-0.047404,-0.047404,-0.047404,-12.893660247554983,-4.990520477294922
124,cnn,gan,0.0,0.3796481373048337,-1108.9591918558235,-1109.5831999072998,-1316.1181923113618,-1108.9550191226226,-0.4737038202804321,0.0,0.11649128248365997,0.11649128248365992,-0.11649128248365992,-0.147993026809423,-0.22635800207157197,0.0,0.3563846711259089,0.3563846711259089,0.3563846711259089,0.0,-0.0006599999999999939,-0.0006599999999999939,-0.0006599999999999939,0.0,-0.0012680000000000469,-0.0012680000000000469,-0.0012680000000000469,0.0,-0.010908000000000029,-0.010908000000000029,-0.010908000000000029,0.0,-0.021028000000000047,-0.021028000000000047,-0.021028000000000047,0.0,-0.027195999999999998,-0.027195999999999998,-0.027195999999999998,0.0,-0.03897200000000001,-0.03897200000000001,-0.03897200000000001,-11.729673543032476,-3.1219711303710938
125,cnn,gan,0.0,0.3779465836021103,-1163.002756019314,-1163.2645945168078,-1370.177111874662,-1162.9946878267347,-0.4934335192276964,0.0,0.1471836527036013,0.14718365270360123,-0.14718365270360123,-0.1555006700802406,-0.24019878393103328,0.0,-6.865734963521666,-6.865734963521666,-6.3243421166017715,0.0,-0.0009879999999999889,-0.0009879999999999889,-0.0009879999999999889,0.0,-0.0017359999999999598,-0.0017359999999999598,-0.0017359999999999598,0.0,-0.008344000000000018,-0.008344000000000018,-0.008344000000000018,0.0,-0.01749999999999996,-0.01749999999999996,-0.01749999999999996,0.0,-0.02091200000000004,-0.02091200000000004,-0.02091200000000004,0.0,-0.033519999999999994,-0.033519999999999994,-0.033519999999999994,-12.872182288710555,-8.75064754486084
126,cnn,gan,0.0,0.3691335648559999,-1202.7364022019774,-1202.996023936823,-1443.50912835923,-1202.736497806458,-0.5776535699896244,0.0,0.18293067394054852,0.18293067394054852,-0.18293067394054852,-0.15603251398832113,-0.2349457065878472,0.0,-6.5753644065182755,-6.5753644065182755,-6.5753644065182755,0.0,-0.0021280000000000188,-0.0021280000000000188,-0.0021280000000000188,0.0,-0.0009559999999999569,-0.0009559999999999569,-0.0009559999999999569,0.0,-0.009692000000000034,-0.009692000000000034,-0.009692000000000034,0.0,-0.019384000000000068,-0.019384000000000068,-0.019384000000000068,0.0,-0.02529999999999999,-0.02529999999999999,-0.02529999999999999,0.0,-0.033459999999999934,-0.033459999999999934,-0.033459999999999934,-12.849779354031945,-10.085317611694336
127,cnn,gan,0.0,0.3458149755416251,-1208.969909553447,-1208.7122389948217,-1474.654568697155,-1208.9703882973026,-0.5332965373289918,0.0,0.20371142617587518,0.203711426175875,-0.203711426175875,-0.13963169309220502,-0.2144318422596096,0.0,-5.627735702523573,-5.627735702523573,-5.627735702523573,0.0,-0.0033560000000000256,-0.0033560000000000256,-0.0033560000000000256,0.0,-0.0005600000000000049,-0.0005600000000000049,-0.0005600000000000049,0.0,-0.005191999999999974,-0.005191999999999974,-0.005191999999999974,0.0,-0.021964000000000095,-0.021964000000000095,-0.021964000000000095,0.0,-0.02867200000000003,-0.02867200000000003,-0.02867200000000003,0.0,-0.03624799999999995,-0.03624799999999995,-0.03624799999999995,-12.057629187898463,-9.822589874267578
128,cnn,gan,0.0,0.35831510682762513,-1289.0368095378635,-1288.583374678281,-1551.834644210714,-1289.0270591746958,-0.5236857389884066,0.0,0.18785705892253923,0.18785705892253923,-0.18785705892253923,-0.13599864129076533,-0.20224216462673944,0.0,-5.288166113909526,-5.288166113909526,-5.288166113909526,0.0,-0.0021679999999999477,-0.0021679999999999477,-0.0021679999999999477,0.0,-0.0010359999999999259,-0.0010359999999999259,-0.0010359999999999259,0.0,-0.006431999999999993,-0.006431999999999993,-0.006431999999999993,0.0,-0.022699999999999942,-0.022699999999999942,-0.022699999999999942,0.0,-0.03313599999999994,-0.03313599999999994,-0.03313599999999994,0.0,-0.04015599999999997,-0.04015599999999997,-0.04015599999999997,-11.2644299238777,-3.894345283508301
129,cnn,gan,0.0,0.3663952965250701,-1359.6483132432459,-1357.7713251527093,-1668.7296741796126,-1359.6332110132753,-0.4891823395645367,0.0,0.19617886205230733,0.19617886205230728,-0.19617886205230728,-0.1384421219829331,-0.1843273816373466,0.0,-4.479281294606569,-4.479281294606569,-4.479281294606569,0.0,-0.00016799999999994597,-0.00016799999999994597,-0.00016799999999994597,0.0,-0.0006720000000000059,-0.0006720000000000059,-0.0006720000000000059,0.0,-0.009631999999999974,-0.009632000000000085,-0.009632000000000085,0.0,-0.01962799999999998,-0.01962799999999998,-0.01962799999999998,0.0,-0.03267199999999992,-0.03267199999999992,-0.03267199999999992,0.0,-0.04382799999999998,-0.04382799999999998,-0.04382799999999998,-9.524843673949647,-4.488343238830566
130,cnn,gan,0.0,0.37026518200793035,-1382.5306930455881,-1379.4920300917256,-1716.5259033852526,-1382.4543269813767,-0.44730262958849154,0.0,0.16840895827635416,0.16840895827635416,-0.16840895827635416,-0.13722020852804073,-0.15925265006413342,0.0,-2.021431516375369,-2.021431516375369,-2.021431516375369,0.0,-0.0009799999999999809,-0.0009799999999999809,-0.0009799999999999809,0.0,-0.00045200000000000795,-0.00045200000000000795,-0.00045200000000000795,0.0,-0.005348000000000019,-0.00534800000000013,-0.00534800000000013,0.0,-0.02040799999999998,-0.02040799999999998,-0.02040799999999998,0.0,-0.029552000000000023,-0.029552000000000023,-0.029552000000000023,0.0,-0.043572000000000055,-0.043572000000000055,-0.043572000000000055,-7.810275103764745,-4.178284168243408
131,cnn,gan,0.0,0.36135280728360897,-1437.7739316658826,-1433.6455433062638,-1763.0332861630086,-1437.7326407925884,-0.43054409039585373,0.0,0.26884401569962757,0.26884401569962746,-0.26884401569962746,-0.12829912202483118,-0.13826786287562468,0.0,-4.085282893906463,-4.085282893906463,-4.085282893906463,0.0,-0.00012000000000000899,-0.00012000000000000899,-0.00012000000000000899,0.0,-0.0013279999999999959,-0.0013279999999999959,-0.0013279999999999959,0.0,-0.007191999999999976,-0.007191999999999976,-0.007191999999999976,0.0,-0.02135600000000004,-0.02135600000000004,-0.02135600000000004,0.0,-0.02562399999999998,-0.02562399999999998,-0.02562399999999998,0.0,-0.040372000000000074,-0.040372000000000074,-0.040372000000000074,-7.85594002958733,-5.274393081665039
132,cnn,gan,0.0,0.36097079111265984,-1454.9719552646038,-1452.415498290744,-1737.1156517431555,-1454.7731103186015,-0.4233495525259948,0.0,0.26019220136684396,0.26019220136684407,-0.26019220136684407,-0.1270551823364734,-0.12929883183212532,0.0,4.246902267056033,4.246902267056033,4.246902267056033,0.0,0.00010799999999999699,0.00010799999999999699,0.00010799999999999699,0.0,0.0020480000000000498,0.0020480000000000498,0.0020480000000000498,0.0,-0.008199999999999985,-0.008199999999999985,-0.008199999999999985,0.0,-0.023996000000000017,-0.023996000000000017,-0.023996000000000017,0.0,-0.026951999999999976,-0.026951999999999976,-0.026951999999999976,0.0,-0.03628399999999998,-0.03628399999999998,-0.03628399999999998,-7.188627808985551,-4.677124977111816
133,cnn,gan,0.0,0.36399192022656734,-1504.771181401402,-1500.947865845148,-1762.2427969072342,-1504.4010969658902,-0.4599650147194597,0.0,0.21441112978660726,0.21441112978660737,-0.21441112978660737,-0.13603225583291284,-0.1502494900322256,0.0,14.375701398738073,14.375701398738073,14.375701398738073,0.0,-0.0014599999999999058,-0.0014599999999999058,-0.0014599999999999058,0.0,0.0022440000000000238,0.0022440000000000238,0.0022440000000000238,0.0,-0.006444000000000005,-0.006444000000000005,-0.006444000000000005,0.0,-0.026283999999999974,-0.026283999999999974,-0.026283999999999974,0.0,-0.030855999999999995,-0.030855999999999995,-0.030855999999999995,0.0,-0.03658399999999995,-0.03658399999999995,-0.03658399999999995,-7.33299796712231,-6.83430290222168
134,cnn,gan,0.0,0.36313301672638687,-1516.4313617129374,-1513.662303336656,-1827.7413770227868,-1516.2373449212446,-0.48869896979853944,0.0,0.4387801644983673,0.4387801644983673,-0.4387801644983673,-0.14072422008693214,-0.17810697879882464,0.0,5.482370423494775,5.482370423494775,5.482370423494775,0.0,-0.0009719999999999729,-0.0009719999999999729,-0.0009719999999999729,0.0,-0.0005600000000000049,-0.0005600000000000049,-0.0005600000000000049,0.0,-0.01155600000000001,-0.01155600000000001,-0.01155600000000001,0.0,-0.025847999999999982,-0.025847999999999982,-0.025847999999999982,0.0,-0.02981200000000006,-0.02981200000000006,-0.02981200000000006,0.0,-0.02795599999999998,-0.02795599999999998,-0.02795599999999998,-6.0330662798448955,-4.411177635192871
135,cnn,gan,0.0,0.35033760427193883,-1401.914011289673,-1399.3669938743478,-1681.305820303256,-1401.705168595723,-0.4976379753596888,0.0,0.34170596399516573,0.34170596399516573,-0.34170596399516573,-0.1417014217953349,-0.15546442245719586,0.0,-3.994217608677051,-3.994217608677051,-3.994217608677051,0.0,-0.0008799999999999919,-0.0008799999999999919,-0.0008799999999999919,0.0,-0.0025560000000000027,-0.0025560000000000027,-0.0025560000000000027,0.0,-0.012227999999999906,-0.012227999999999906,-0.012227999999999906,0.0,-0.026428000000000007,-0.026428000000000007,-0.026428000000000007,0.0,-0.02452399999999999,-0.02452399999999999,-0.02452399999999999,0.0,-0.02668400000000004,-0.02668400000000004,-0.02668400000000004,-4.295268565888136,-3.061957359313965
136,cnn,gan,0.0,0.3374828063369115,-1358.122601914425,-1355.914075929315,-1638.880350355208,-1358.1345700451075,-0.46201834337869696,0.0,0.30048682977946106,0.30048682977946095,-0.30048682977946095,-0.11433004143073161,-0.11593962938809313,0.0,-12.425267037297672,-12.425267037297672,-12.425267037297672,0.0,-0.0006079999999999419,-0.0006079999999999419,-0.0006079999999999419,0.0,-0.0018960000000000088,-0.0018960000000000088,-0.0018960000000000088,0.0,-0.010055999999999954,-0.010055999999999954,-0.010055999999999954,0.0,-0.023488000000000064,-0.023488000000000064,-0.023488000000000064,0.0,-0.02254400000000001,-0.02254400000000001,-0.02254400000000001,0.0,-0.02355600000000002,-0.02355600000000002,-0.02355600000000002,-4.435637097452457,-6.272200107574463
137,cnn,gan,0.0,0.34101491928432637,-1287.0699551541584,-1283.8578008039458,-1579.2829506358466,-1287.0109214887525,-0.3922091241511403,0.0,0.3235245216119938,0.32352452161199374,-0.32352452161199374,-0.09507809143158069,-0.07717504742673147,0.0,-1.7377056187315887,-1.7377056187315887,-1.7377056187315887,0.0,-0.0021880000000000788,-0.0021880000000000788,-0.0021880000000000788,0.0,-0.0030879999999999797,-0.0030879999999999797,-0.0030879999999999797,0.0,-0.01379600000000003,-0.01379600000000003,-0.01379600000000003,0.0,-0.024551999999999907,-0.024551999999999907,-0.024551999999999907,0.0,-0.02319199999999999,-0.02319199999999999,-0.02319199999999999,0.0,-0.024923999999999946,-0.024923999999999946,-0.024923999999999946,-4.981765116062768,-9.630745887756348
138,cnn,gan,0.0,0.36276773841662546,-1312.7213865644371,-1310.5575535089629,-1612.2369573658434,-1312.7218523575975,-0.36367452522913213,0.0,0.3509712044642933,0.3509712044642932,-0.3509712044642932,-0.1018120091498873,-0.09568367622937675,0.0,-11.650618944937792,-11.650618944937792,-6.0615163191823225,0.0,-0.0006000000000000449,-0.0006000000000000449,-0.0006000000000000449,0.0,-0.0036559999999999926,-0.0036559999999999926,-0.0036559999999999926,0.0,-0.012815999999999939,-0.012815999999999939,-0.012815999999999939,0.0,-0.022316000000000003,-0.022316000000000003,-0.022316000000000003,0.0,-0.024912000000000045,-0.024912000000000045,-0.024912000000000045,0.0,-0.02961199999999997,-0.02961199999999997,-0.02961199999999997,-6.910218276005605,-4.4268999099731445
139,cnn,gan,0.0,0.3730150036116626,-1261.0739864472016,-1260.075161010196,-1625.6850298757854,-1261.0894061967247,-0.32464488340774345,0.0,0.3042217622731828,0.30422176227318287,-0.30422176227318287,-0.09011586017274564,-0.0823730866113273,0.0,-7.124890093324549,-7.124890093324549,-4.746618316079637,0.0,-0.001052000000000053,-0.001052000000000053,-0.001052000000000053,0.0,-0.0023999999999999577,-0.0023999999999999577,-0.0023999999999999577,0.0,-0.013860000000000094,-0.013860000000000094,-0.013860000000000094,0.0,-0.024424,-0.024424,-0.024424,0.0,-0.02613999999999994,-0.02613999999999994,-0.02613999999999994,0.0,-0.028151999999999955,-0.028151999999999955,-0.028151999999999955,-6.746475850104513,-2.720165252685547
140,cnn,gan,0.0,0.37795270104646406,-1142.918235054056,-1141.003251381684,-1434.445707008901,-1142.9182350540614,-0.2294491574029447,0.0,0.24131568169974216,0.24131568169974216,-0.24131568169974216,-0.08512646755614678,-0.05468120985066102,0.0,-5.290815009566035,-5.290815009566035,-5.290815009566035,0.0,-0.0009919999999999929,-0.0009919999999999929,-0.0009919999999999929,0.0,-0.0043080000000000895,-0.0043080000000000895,-0.0043080000000000895,0.0,-0.020896000000000026,-0.020896000000000026,-0.020896000000000026,0.0,-0.02194000000000007,-0.02194000000000007,-0.02194000000000007,0.0,-0.027088,-0.027088,-0.027088,0.0,-0.025011999999999923,-0.025011999999999923,-0.025011999999999923,-6.169441111280332,-2.2940902709960938
141,cnn,gan,0.0,0.40524965245830913,-1080.6471863516872,-1079.4459843538843,-1325.9899372516884,-1080.6214399167911,-0.1041213160872152,0.0,0.10829129506478374,0.10829129506478363,-0.10829129506478363,-0.08589318026299853,-0.0002529472341075423,0.0,-6.445814260952803,-6.445814260952803,-6.445814260952803,0.0,-0.0006039999999999379,-0.0006039999999999379,-0.0006039999999999379,0.0,-0.0025800000000000267,-0.0025800000000000267,-0.0025800000000000267,0.0,-0.023187999999999986,-0.023187999999999986,-0.023187999999999986,0.0,-0.025364000000000053,-0.025364000000000053,-0.025364000000000053,0.0,-0.02744000000000002,-0.02744000000000002,-0.02744000000000002,0.0,-0.028643999999999947,-0.028643999999999947,-0.028643999999999947,-6.0403216929852235,-4.391040325164795
142,cnn,gan,0.0,0.43495405288584976,-1093.3062105338013,-1088.2469209077717,-1358.327206740183,-1093.2783878625196,0.051787881178307904,0.0,0.14134923042203174,0.14134923042203185,-0.14134923042203185,-0.07174458772241304,0.09404978735439926,0.0,-5.1301559448968685,-5.1301559448968685,-3.3922638046756486,0.0,-0.00046000000000001595,-0.00046000000000001595,-0.00046000000000001595,0.0,-0.0043239999999999945,-0.0043239999999999945,-0.0043239999999999945,0.0,-0.02944000000000002,-0.02944000000000002,-0.02944000000000002,0.0,-0.033691999999999944,-0.033691999999999944,-0.033691999999999944,0.0,-0.03201199999999993,-0.03201199999999993,-0.03201199999999993,0.0,-0.030888000000000027,-0.030888000000000027,-0.030888000000000027,-5.7482931948610485,-7.354995250701904
143,cnn,gan,0.0,0.4016472694058919,-925.7866919435346,-919.285139405245,-1160.107431273842,-925.8567178608719,0.08351524287840784,0.0,0.11525995581139209,0.11525995581139215,-0.11525995581139215,-0.05152173479301764,0.12529741333151487,0.0,-5.415421096361257,-5.415421096361257,-4.907789320944513,0.0,0.0014959999999999418,0.0014959999999999418,0.0014959999999999418,0.0,-0.0037960000000000216,-0.0037960000000000216,-0.0037960000000000216,0.0,-0.03554400000000002,-0.03554400000000002,-0.03554400000000002,0.0,-0.036831999999999976,-0.036831999999999976,-0.036831999999999976,0.0,-0.03258000000000005,-0.03258000000000005,-0.03258000000000005,0.0,-0.03237200000000001,-0.03237200000000001,-0.03237200000000001,-3.584378257294219,-8.548102855682373
144,cnn,gan,0.0,0.3546716337705753,-729.8165442852833,-708.9734072857782,-975.8018478468257,-729.6274740986719,0.14343145194257945,0.0,0.0886248841659999,0.0886248841659999,-0.0886248841659999,-0.03962295073837341,0.16281598924756446,0.0,-2.6271711158062985,-2.6271711158062985,0.5957882983184568,0.0,-0.00043199999999998795,-0.00043199999999998795,0.00043199999999998795,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,-0.03211599999999992,-0.03211599999999992,-0.03211599999999992,0.0,-0.03456799999999993,-0.03456799999999993,-0.03456799999999993,0.0,-0.03650399999999998,-0.03650399999999998,-0.03650399999999998,0.0,-0.039312000000000014,-0.039312000000000014,-0.039312000000000014,0.9120831650314898,-4.843965530395508
145,cnn,gan,0.0,0.3236770969316787,-571.9526778642366,-531.5514373857404,-780.5384211682849,-565.061770315443,0.12257778925029172,0.0,0.016029947562464786,0.016029947562464786,-0.016029947562464786,-0.036130641765916405,0.17828765637665206,0.0,-3.9032058841632136,-3.9032058841632136,-3.9032058841632136,0.0,-0.0048479999999999634,-0.0048479999999999634,0.0048479999999999634,0.0,-0.019232000000000027,-0.019232000000000027,-0.019232000000000027,0.0,-0.035295999999999994,-0.035295999999999994,-0.035295999999999994,0.0,-0.034856,-0.034856,-0.034856,0.0,-0.03368400000000005,-0.03368400000000005,-0.03368400000000005,0.0,-0.031055999999999973,-0.031055999999999973,-0.031055999999999973,4.054831422445396,-0.5344047546386719
146,cnn,gan,0.0,0.26896077040463595,-410.5728940446138,-366.0949312744251,-601.8267902646994,-388.29821894116185,0.04647209859515056,0.0,-0.06150035629474376,-0.06150035629474382,0.06150035629474382,-0.04090743863787072,0.17359109633799097,0.0,-3.9774002451725305,-3.9774002451725305,-3.9774002451725305,0.0,-0.010287999999999964,-0.010287999999999964,0.010287999999999964,0.0,-0.022987999999999897,-0.022987999999999897,-0.022987999999999897,0.0,-0.03505199999999997,-0.03505199999999997,-0.03505199999999997,0.0,-0.036183999999999994,-0.036183999999999994,-0.036183999999999994,0.0,-0.03223999999999999,-0.03223999999999999,-0.03223999999999999,0.0,-0.023047999999999985,-0.023047999999999985,-0.023047999999999985,1.8348303807545676,-0.1784191131591797
147,cnn,gan,0.0,0.21049912928586778,-277.93972295397293,-234.8606923522907,-399.96623924105916,-252.87516477208078,-0.02336867776029039,0.0,-0.20112788007376348,-0.20112788007376348,0.20112788007376348,-0.04002832087149705,0.1847089728124403,0.0,-4.375205928747629,-4.375205928747629,-4.375205928747629,0.0,-0.009043999999999941,-0.009043999999999941,0.009043999999999941,0.0,-0.024115999999999915,-0.024115999999999915,-0.024115999999999915,0.0,-0.018212000000000006,-0.018212000000000006,-0.018212000000000006,0.0,-0.019164000000000014,-0.019164000000000014,-0.019164000000000014,0.0,-0.018452000000000024,-0.018452000000000024,-0.018452000000000024,0.0,-0.01677999999999999,-0.01677999999999999,-0.01677999999999999,-0.6231931286841856,-0.9622330665588379
148,cnn,gan,0.0,0.1819635644393145,-189.09930580999765,-135.31693495377317,-289.51259233182554,-137.90154529027802,0.022316803743289926,0.0,-0.20531047211466402,-0.20531047211466402,0.20531047211466402,-0.03116728013019604,0.19231632762735063,0.0,-1.9811015425445575,-1.9811015425445575,-1.9811015425445575,0.0,-0.015616000000000074,-0.015616000000000074,0.015616000000000074,0.0,-0.03184399999999998,-0.03184399999999998,0.03184399999999998,0.0,-0.017128000000000004,-0.017128000000000004,-0.017128000000000004,0.0,-0.01618,-0.01618,-0.01618,0.0,-0.020339999999999997,-0.020339999999999983,-0.020339999999999983,0.0,-0.011931999999999998,-0.011931999999999998,-0.011931999999999998,0.8731374820529325,-1.4000630378723145
149,cnn,gan,0.0,0.14916029630641603,-135.45522391836818,-79.70489742639666,-213.65155403059953,-64.1776057888386,0.09338510923948684,0.0,-0.3279425429831238,-0.32794254298312386,0.32794254298312386,-0.023952404553879703,0.21557939704886575,0.0,-9.122261515287098,-9.122261515287098,-9.122261515287098,0.0,-0.01667200000000002,-0.01667200000000002,0.01667200000000002,0.0,-0.023892000000000024,-0.023892000000000024,0.023892000000000024,0.0,-0.016195999999999988,-0.016195999999999988,-0.016195999999999988,0.0,-0.015904,-0.015904,-0.015904,0.0,-0.015219999999999997,-0.015219999999999997,-0.015219999999999997,0.0,-0.006100000000000001,-0.006100000000000001,-0.006100000000000001,3.389177741174752,0.9028110504150391
150,cnn,gan,0.0,0.1506966476128504,-96.00333490479207,-51.63911500888355,-139.55043710236555,-12.673634628814114,0.13276781997858933,0.0,-0.30520315305215223,-0.3052031530521523,0.3052031530521523,-0.02215031820693447,0.17934325905826717,0.0,-6.731067580592494,-6.731067580592494,-6.731067580592494,0.0,-0.024468000000000045,-0.024468000000000045,0.024468000000000045,0.0,-0.016596,-0.016596,0.016596,0.0,-0.011439999999999999,-0.011439999999999999,-0.011439999999999999,0.0,-0.014024000000000009,-0.014024000000000009,-0.0021519999999999873,0.0,-0.011539999999999995,-0.011539999999999995,-0.011539999999999995,0.0,-0.004652000000000003,-0.004652000000000003,-0.004652000000000003,3.2948898790059324,-0.5854878425598145
