sample_idx,metric_a,metric_b,n_methods,raw_pearson,raw_spearman,oriented_pearson,oriented_spearman,interpretation_level
15,psnruv,exceed_abs_t15,19,0.31540334581579504,0.4982456140350877,-0.31540334581579504,-0.4982456140350877,within_sample_across_methods
15,psnruv,exceed_abs_p90,19,0.1843611069293522,0.08596491228070176,-0.1843611069293522,-0.08596491228070176,within_sample_across_methods
15,psnruv,comp_curve_l1,19,-0.6285546908785044,0.2739246007444008,0.6285546908785044,-0.2739246007444008,within_sample_across_methods
15,psnruv,comp_abs_t5,19,0.7688544928411234,0.6128833583556983,-0.7688544928411234,-0.6128833583556983,within_sample_across_methods
15,psnruv,comp_abs_t10,19,0.5805221526107743,0.5792014598831084,-0.5805221526107743,-0.5792014598831084,within_sample_across_methods
15,psnruv,comp_abs_t15,19,-0.7098389402356747,0.09298245614035087,0.7098389402356747,-0.09298245614035087,within_sample_across_methods
15,psnruv,pd_distance,18,0.37555112598541374,0.48813209494324045,-0.37555112598541374,-0.48813209494324045,within_sample_across_methods
15,psnruv,mt_distance,18,-0.15283365197797444,0.048503611971104234,0.15283365197797444,-0.048503611971104234,within_sample_across_methods
15,speed_mae,speed_rmse,19,0.9968953292611987,0.9929824561403509,0.9968953292611987,0.9929824561403509,within_sample_across_methods
15,speed_mae,wpd_mae,19,0.9963117461609851,0.980701754385965,0.9963117461609851,0.980701754385965,within_sample_across_methods
15,speed_mae,wpd_w1,19,0.34718734663346756,-0.08070175438596491,0.34718734663346756,-0.08070175438596491,within_sample_across_methods
15,speed_mae,wpd_bias_abs,19,-0.19856114099045866,-0.3473684210526316,-0.19856114099045866,-0.3473684210526316,within_sample_across_methods
15,speed_mae,grad_mae,19,0.7935561601441885,0.13333333333333333,0.7935561601441885,0.13333333333333333,within_sample_across_methods
15,speed_mae,grad_w1,19,-0.563151373016036,-0.4964912280701754,-0.563151373016036,-0.4964912280701754,within_sample_across_methods
15,speed_mae,grad_kurtosis_abs_delta,19,-0.37145139961621,-0.712280701754386,-0.37145139961621,-0.712280701754386,within_sample_across_methods
15,speed_mae,psd_log_l2,19,-0.584674291264762,-0.7508771929824561,-0.584674291264762,-0.7508771929824561,within_sample_across_methods
