method_id,metric_a,metric_b,n_samples,status,raw_pearson,raw_spearman,oriented_pearson,oriented_spearman,interpretation_level
candidate_c,wpd_mae,wpd_w1,168,available,0.8230731317201521,0.8171476151669611,0.8230731317201521,0.8171476151669611,within_method_across_samples
candidate_c,wpd_mae,wpd_bias_abs,168,available,0.5582851822995847,0.6286083791841507,0.5582851822995847,0.6286083791841507,within_method_across_samples
candidate_c,wpd_mae,grad_mae,168,available,0.8042206465002423,0.7675173743805711,0.8042206465002423,0.7675173743805711,within_method_across_samples
candidate_c,wpd_mae,grad_w1,168,available,0.6723075849323846,0.6201983184940347,0.6723075849323846,0.6201983184940347,within_method_across_samples
candidate_c,wpd_mae,grad_kurtosis_abs_delta,168,available,-0.13298282844618245,-0.0954945561117832,-0.13298282844618245,-0.0954945561117832,within_method_across_samples
candidate_c,wpd_mae,psd_log_l2,168,available,0.5265680315846176,0.5440446241920217,0.5265680315846176,0.5440446241920217,within_method_across_samples
candidate_c,wpd_mae,psd_slope_abs_delta,168,available,0.005576974032316756,-0.016407590566964128,0.005576974032316756,-0.016407590566964128,within_method_across_samples
candidate_c,wpd_mae,exceed_abs_t5,168,available,0.06169283789929792,0.06900169125548693,0.06169283789929792,0.06900169125548693,within_method_across_samples
candidate_c,wpd_mae,exceed_abs_t10,168,available,0.45684808223446444,0.51070208106752,0.45684808223446444,0.51070208106752,within_method_across_samples
candidate_c,wpd_mae,exceed_abs_t15,168,available,0.4020755883837957,0.4903808069167462,0.4020755883837957,0.4903808069167462,within_method_across_samples
candidate_c,wpd_mae,exceed_abs_p90,168,available,0.07374128969892113,0.11468407402669048,0.07374128969892113,0.11468407402669048,within_method_across_samples
candidate_c,wpd_mae,comp_curve_l1,168,available,0.1131554635100731,0.13828863058766033,0.1131554635100731,0.13828863058766033,within_method_across_samples
candidate_c,wpd_mae,comp_abs_t5,168,available,-0.6220780641041029,-0.7005574418129648,-0.6220780641041029,-0.7005574418129648,within_method_across_samples
candidate_c,wpd_mae,comp_abs_t10,168,available,0.08527883240987984,-0.02132230162913059,0.08527883240987984,-0.02132230162913059,within_method_across_samples
candidate_c,wpd_mae,comp_abs_t15,168,available,0.8154051846158262,0.8281123564497989,0.8154051846158262,0.8281123564497989,within_method_across_samples
candidate_c,wpd_mae,pd_distance,168,available,0.8086563879792771,0.7893891000754197,0.8086563879792771,0.7893891000754197,within_method_across_samples
candidate_c,wpd_mae,mt_distance,168,available,0.2810368038760777,0.17195195408000566,0.2810368038760777,0.17195195408000566,within_method_across_samples
candidate_c,wpd_w1,wpd_bias_abs,168,available,0.6612272918701393,0.7299745395093161,0.6612272918701393,0.7299745395093161,within_method_across_samples
candidate_c,wpd_w1,grad_mae,168,available,0.7766993079741337,0.7994467531547218,0.7766993079741337,0.7994467531547218,within_method_across_samples
candidate_c,wpd_w1,grad_w1,168,available,0.743076053274391,0.7320068232090342,0.743076053274391,0.7320068232090342,within_method_across_samples
candidate_c,wpd_w1,grad_kurtosis_abs_delta,168,available,-0.1932289598933595,-0.23706602011530617,-0.1932289598933595,-0.23706602011530617,within_method_across_samples
candidate_c,wpd_w1,psd_log_l2,168,available,0.4893719680116605,0.49104580357459215,0.4893719680116605,0.49104580357459215,within_method_across_samples
candidate_c,wpd_w1,psd_slope_abs_delta,168,available,-0.07214065321065642,0.018480368088843447,-0.07214065321065642,0.018480368088843447,within_method_across_samples
candidate_c,wpd_w1,exceed_abs_t5,168,available,0.10387980474930027,0.13383250563344148,0.10387980474930027,0.13383250563344148,within_method_across_samples
candidate_c,wpd_w1,exceed_abs_t10,168,available,0.446374968912095,0.4724607035680455,0.446374968912095,0.4724607035680455,within_method_across_samples
candidate_c,wpd_w1,exceed_abs_t15,168,available,0.6396078479488594,0.6701672776606994,0.6396078479488594,0.6701672776606994,within_method_across_samples
candidate_c,wpd_w1,exceed_abs_p90,168,available,0.39166101657701896,0.4111355973316815,0.39166101657701896,0.4111355973316815,within_method_across_samples
candidate_c,wpd_w1,comp_curve_l1,168,available,0.2918900067157744,0.3374082634628127,0.2918900067157744,0.3374082634628127,within_method_across_samples
candidate_c,wpd_w1,comp_abs_t5,168,available,-0.41688209206545523,-0.4563312836922076,-0.41688209206545523,-0.4563312836922076,within_method_across_samples
candidate_c,wpd_w1,comp_abs_t10,168,available,0.10258311972213251,0.053095049388794766,0.10258311972213251,0.053095049388794766,within_method_across_samples
candidate_c,wpd_w1,comp_abs_t15,168,available,0.7634108668095058,0.8010860647331346,0.7634108668095058,0.8010860647331346,within_method_across_samples
candidate_c,wpd_w1,pd_distance,168,available,0.7518244179654401,0.7107754060771103,0.7518244179654401,0.7107754060771103,within_method_across_samples
candidate_c,wpd_w1,mt_distance,168,available,0.350386480277531,0.17408800319901194,0.350386480277531,0.17408800319901194,within_method_across_samples
candidate_c,wpd_bias_abs,grad_mae,168,available,0.34792752406423527,0.418531491539322,0.34792752406423527,0.418531491539322,within_method_across_samples
candidate_c,wpd_bias_abs,grad_w1,168,available,0.2610384012043762,0.32332798477432284,0.2610384012043762,0.32332798477432284,within_method_across_samples
candidate_c,wpd_bias_abs,grad_kurtosis_abs_delta,168,available,-0.3130021855434093,-0.29200854419647604,-0.3130021855434093,-0.29200854419647604,within_method_across_samples
candidate_c,wpd_bias_abs,psd_log_l2,168,available,0.09364196534810086,0.21510318332059467,0.09364196534810086,0.21510318332059467,within_method_across_samples
candidate_c,wpd_bias_abs,psd_slope_abs_delta,168,available,0.0980795840705288,0.13361442794883605,0.0980795840705288,0.13361442794883605,within_method_across_samples
candidate_c,wpd_bias_abs,exceed_abs_t5,168,available,-0.11565401240600243,-0.011945715328854837,-0.11565401240600243,-0.011945715328854837,within_method_across_samples
candidate_c,wpd_bias_abs,exceed_abs_t10,168,available,0.30044056478573905,0.35053878962630564,0.30044056478573905,0.35053878962630564,within_method_across_samples
candidate_c,wpd_bias_abs,exceed_abs_t15,168,available,0.37306172572503626,0.4680585592030504,0.37306172572503626,0.4680585592030504,within_method_across_samples
candidate_c,wpd_bias_abs,exceed_abs_p90,168,available,0.2422492150054352,0.2800337365677544,0.2422492150054352,0.2800337365677544,within_method_across_samples
candidate_c,wpd_bias_abs,comp_curve_l1,168,available,-0.03734370193441684,0.05812928628649779,-0.03734370193441684,0.05812928628649779,within_method_across_samples
candidate_c,wpd_bias_abs,comp_abs_t5,168,available,-0.27048818075507614,-0.3415700989611798,-0.27048818075507614,-0.3415700989611798,within_method_across_samples
candidate_c,wpd_bias_abs,comp_abs_t10,168,available,0.009972648949916582,-0.037162484992643414,0.009972648949916582,-0.037162484992643414,within_method_across_samples
candidate_c,wpd_bias_abs,comp_abs_t15,168,available,0.35708759735584666,0.4944763539537216,0.35708759735584666,0.4944763539537216,within_method_across_samples
candidate_c,wpd_bias_abs,pd_distance,168,available,0.3641253593050299,0.5251820956565314,0.3641253593050299,0.5251820956565314,within_method_across_samples
candidate_c,wpd_bias_abs,mt_distance,168,available,0.020879632569299086,-0.014413269825522244,0.020879632569299086,-0.014413269825522244,within_method_across_samples
candidate_c,grad_mae,grad_w1,168,available,0.9657254771978174,0.9604299431567972,0.9657254771978174,0.9604299431567972,within_method_across_samples
candidate_c,grad_mae,grad_kurtosis_abs_delta,168,available,-0.3361890957072235,-0.2904495320432676,-0.3361890957072235,-0.2904495320432676,within_method_across_samples
candidate_c,grad_mae,psd_log_l2,168,available,0.6937452926989826,0.7374026250120216,0.6937452926989826,0.7374026250120216,within_method_across_samples
candidate_c,grad_mae,psd_slope_abs_delta,168,available,0.14992752157641243,0.12030461477720805,0.14992752157641243,0.12030461477720805,within_method_across_samples
candidate_c,grad_mae,exceed_abs_t5,168,available,0.3863690589395587,0.40542669551219884,0.3863690589395587,0.40542669551219884,within_method_across_samples
candidate_c,grad_mae,exceed_abs_t10,168,available,0.4570825484731719,0.43428133227298765,0.4570825484731719,0.43428133227298765,within_method_across_samples
candidate_c,grad_mae,exceed_abs_t15,168,available,0.5397077990402971,0.5850061310259884,0.5397077990402971,0.5850061310259884,within_method_across_samples
candidate_c,grad_mae,exceed_abs_p90,168,available,0.39613804797093655,0.40038064361811787,0.39613804797093655,0.40038064361811787,within_method_across_samples
candidate_c,grad_mae,comp_curve_l1,168,available,0.6017589555376752,0.6298655406083803,0.6017589555376752,0.6298655406083803,within_method_across_samples
candidate_c,grad_mae,comp_abs_t5,168,available,-0.35433925002609723,-0.4009914779691585,-0.35433925002609723,-0.4009914779691585,within_method_across_samples
candidate_c,grad_mae,comp_abs_t10,168,available,0.38416342666634457,0.2722671510833022,0.38416342666634457,0.2722671510833022,within_method_across_samples
candidate_c,grad_mae,comp_abs_t15,168,available,0.829299176607857,0.8651096236504301,0.829299176607857,0.8651096236504301,within_method_across_samples
candidate_c,grad_mae,pd_distance,168,available,0.7620167248566817,0.8109343443290933,0.7620167248566817,0.8109343443290933,within_method_across_samples
candidate_c,grad_mae,mt_distance,168,available,0.36399550966049765,0.31147088747272994,0.36399550966049765,0.31147088747272994,within_method_across_samples
candidate_c,grad_w1,grad_kurtosis_abs_delta,168,available,-0.3102724628541863,-0.26994447284636136,-0.3102724628541863,-0.26994447284636136,within_method_across_samples
candidate_c,grad_w1,psd_log_l2,168,available,0.6618900305551371,0.6969341114896158,0.6618900305551371,0.6969341114896158,within_method_across_samples
candidate_c,grad_w1,psd_slope_abs_delta,168,available,0.13435708340895897,0.14517288331198971,0.13435708340895897,0.14517288331198971,within_method_across_samples
candidate_c,grad_w1,exceed_abs_t5,168,available,0.4237921628820359,0.4414916199690169,0.4237921628820359,0.4414916199690169,within_method_across_samples
candidate_c,grad_w1,exceed_abs_t10,168,available,0.40700253510635526,0.3807952865161944,0.40700253510635526,0.3807952865161944,within_method_across_samples
candidate_c,grad_w1,exceed_abs_t15,168,available,0.5656754191044991,0.5744359646341233,0.5656754191044991,0.5744359646341233,within_method_across_samples
candidate_c,grad_w1,exceed_abs_p90,168,available,0.48344754147330304,0.44746630931149217,0.48344754147330304,0.44746630931149217,within_method_across_samples
candidate_c,grad_w1,comp_curve_l1,168,available,0.7121244173265302,0.7498078112042772,0.7121244173265302,0.7498078112042772,within_method_across_samples
candidate_c,grad_w1,comp_abs_t5,168,available,-0.21074986857501943,-0.2387220458056691,-0.21074986857501943,-0.2387220458056691,within_method_across_samples
candidate_c,grad_w1,comp_abs_t10,168,available,0.45111994908100717,0.35589856098672223,0.45111994908100717,0.35589856098672223,within_method_across_samples
candidate_c,grad_w1,comp_abs_t15,168,available,0.7634355024440503,0.7957316800050391,0.7634355024440503,0.7957316800050391,within_method_across_samples
candidate_c,grad_w1,pd_distance,168,available,0.6757739590010029,0.712147134302823,0.6757739590010029,0.712147134302823,within_method_across_samples
candidate_c,grad_w1,mt_distance,168,available,0.3991546282431655,0.3588916840874464,0.3991546282431655,0.3588916840874464,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,psd_log_l2,168,available,-0.16800946655262045,-0.06920647293747248,-0.16800946655262045,-0.06920647293747248,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,psd_slope_abs_delta,168,available,-0.2978061381190552,-0.30502224629354985,-0.2978061381190552,-0.30502224629354985,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,exceed_abs_t5,168,available,-0.28163956378681065,-0.1843727518748751,-0.28163956378681065,-0.1843727518748751,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,exceed_abs_t10,168,available,-0.21891167751824236,-0.20946075481801893,-0.21891167751824236,-0.20946075481801893,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,exceed_abs_t15,168,available,-0.22084565628567923,-0.18992765516444962,-0.22084565628567923,-0.18992765516444962,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,exceed_abs_p90,168,available,-0.279725076497607,-0.20759376417889114,-0.279725076497607,-0.20759376417889114,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,comp_curve_l1,168,available,-0.3268020259283452,-0.2720710266649972,-0.3268020259283452,-0.2720710266649972,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,comp_abs_t5,168,available,0.010734732610304583,-0.007637920860325692,0.010734732610304583,-0.007637920860325692,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,comp_abs_t10,168,available,-0.25649896217331286,-0.2694957201041464,-0.25649896217331286,-0.2694957201041464,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,comp_abs_t15,168,available,-0.14396614703170896,-0.14105152754054928,-0.14396614703170896,-0.14105152754054928,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,pd_distance,168,available,-0.09469280239215856,-0.13237683550903265,-0.09469280239215856,-0.13237683550903265,within_method_across_samples
candidate_c,grad_kurtosis_abs_delta,mt_distance,168,available,-0.05379557443928356,0.0001391975136793193,-0.05379557443928356,0.0001391975136793193,within_method_across_samples
candidate_c,psd_log_l2,psd_slope_abs_delta,168,available,0.207254746367163,0.25028978391484147,0.207254746367163,0.25028978391484147,within_method_across_samples
candidate_c,psd_log_l2,exceed_abs_t5,168,available,0.44782139914140007,0.4875724699372636,0.44782139914140007,0.4875724699372636,within_method_across_samples
candidate_c,psd_log_l2,exceed_abs_t10,168,available,0.2716039941898296,0.22477249101072716,0.2716039941898296,0.22477249101072716,within_method_across_samples
candidate_c,psd_log_l2,exceed_abs_t15,168,available,0.38283300278637167,0.38635837331079737,0.38283300278637167,0.38635837331079737,within_method_across_samples
candidate_c,psd_log_l2,exceed_abs_p90,168,available,0.20172159000248202,0.20384553816411582,0.20172159000248202,0.20384553816411582,within_method_across_samples
candidate_c,psd_log_l2,comp_curve_l1,168,available,0.5243972293691864,0.5450240655326609,0.5243972293691864,0.5450240655326609,within_method_across_samples
candidate_c,psd_log_l2,comp_abs_t5,168,available,-0.30854701313579475,-0.3622108365437898,-0.30854701313579475,-0.3622108365437898,within_method_across_samples
candidate_c,psd_log_l2,comp_abs_t10,168,available,0.19637266522358685,0.2306830314599874,0.19637266522358685,0.2306830314599874,within_method_across_samples
candidate_c,psd_log_l2,comp_abs_t15,168,available,0.6773708719316337,0.6664203148664142,0.6773708719316337,0.6664203148664142,within_method_across_samples
candidate_c,psd_log_l2,pd_distance,168,available,0.6113659604473131,0.6407286863297919,0.6113659604473131,0.6407286863297919,within_method_across_samples
candidate_c,psd_log_l2,mt_distance,168,available,0.2729137006875202,0.24468138954550747,0.2729137006875202,0.24468138954550747,within_method_across_samples
candidate_c,psd_slope_abs_delta,exceed_abs_t5,168,available,0.23332888022889692,0.21959236511986321,0.23332888022889692,0.21959236511986321,within_method_across_samples
candidate_c,psd_slope_abs_delta,exceed_abs_t10,168,available,0.34105965054436826,0.18939352237636875,0.34105965054436826,0.18939352237636875,within_method_across_samples
candidate_c,psd_slope_abs_delta,exceed_abs_t15,168,available,-0.05176905694069227,0.027761081085207417,-0.05176905694069227,0.027761081085207417,within_method_across_samples
candidate_c,psd_slope_abs_delta,exceed_abs_p90,168,available,0.06185719589692494,-0.016301366482895204,0.06185719589692494,-0.016301366482895204,within_method_across_samples
candidate_c,psd_slope_abs_delta,comp_curve_l1,168,available,0.42958177460921576,0.41107336583559,0.42958177460921576,0.41107336583559,within_method_across_samples
candidate_c,psd_slope_abs_delta,comp_abs_t5,168,available,0.021025980566492065,0.10019155010897819,0.021025980566492065,0.10019155010897819,within_method_across_samples
candidate_c,psd_slope_abs_delta,comp_abs_t10,168,available,0.30648331240466054,0.3070846764392444,0.30648331240466054,0.3070846764392444,within_method_across_samples
candidate_c,psd_slope_abs_delta,comp_abs_t15,168,available,0.157245445528315,0.16678446515839213,0.157245445528315,0.16678446515839213,within_method_across_samples
candidate_c,psd_slope_abs_delta,pd_distance,168,available,-0.05280865054802163,0.07137542328698478,-0.05280865054802163,0.07137542328698478,within_method_across_samples
candidate_c,psd_slope_abs_delta,mt_distance,168,available,-0.20744499013798423,-0.20593892519272528,-0.20744499013798423,-0.20593892519272528,within_method_across_samples
candidate_c,exceed_abs_t5,exceed_abs_t10,168,available,0.13816085885566556,0.11953442051260631,0.13816085885566556,0.11953442051260631,within_method_across_samples
candidate_c,exceed_abs_t5,exceed_abs_t15,168,available,0.11477607617335492,0.16624495960436939,0.11477607617335492,0.16624495960436939,within_method_across_samples
candidate_c,exceed_abs_t5,exceed_abs_p90,168,available,0.21722139497749288,0.1308694342718052,0.21722139497749288,0.1308694342718052,within_method_across_samples
candidate_c,exceed_abs_t5,comp_curve_l1,168,available,0.3953387167692689,0.4050973380133363,0.3953387167692689,0.4050973380133363,within_method_across_samples
candidate_c,exceed_abs_t5,comp_abs_t5,168,available,-0.11443517642244655,-0.10290976051905994,-0.11443517642244655,-0.10290976051905994,within_method_across_samples
candidate_c,exceed_abs_t5,comp_abs_t10,168,available,0.5216220020967174,0.5459356651995632,0.5216220020967174,0.5459356651995632,within_method_across_samples
candidate_c,exceed_abs_t5,comp_abs_t15,168,available,0.16140766797304218,0.20143041403111456,0.16140766797304218,0.20143041403111456,within_method_across_samples
candidate_c,exceed_abs_t5,pd_distance,168,available,0.23602924737248668,0.27349487466942896,0.23602924737248668,0.27349487466942896,within_method_across_samples
candidate_c,exceed_abs_t5,mt_distance,168,available,0.3721281666207151,0.38522654150854313,0.3721281666207151,0.38522654150854313,within_method_across_samples
candidate_c,exceed_abs_t10,exceed_abs_t15,168,available,0.09918618596031169,0.1249603760871122,0.09918618596031169,0.1249603760871122,within_method_across_samples
candidate_c,exceed_abs_t10,exceed_abs_p90,168,available,0.023566764083531883,0.10512755618622019,0.023566764083531883,0.10512755618622019,within_method_across_samples
candidate_c,exceed_abs_t10,comp_curve_l1,168,available,0.3254785743083818,0.29317243666419157,0.3254785743083818,0.29317243666419157,within_method_across_samples
candidate_c,exceed_abs_t10,comp_abs_t5,168,available,-0.2421149423193086,-0.32372528570445497,-0.2421149423193086,-0.32372528570445497,within_method_across_samples
candidate_c,exceed_abs_t10,comp_abs_t10,168,available,0.0823326695576349,0.03643421647963436,0.0823326695576349,0.03643421647963436,within_method_across_samples
candidate_c,exceed_abs_t10,comp_abs_t15,168,available,0.5027532568319127,0.4893228626095852,0.5027532568319127,0.4893228626095852,within_method_across_samples
candidate_c,exceed_abs_t10,pd_distance,168,available,0.3213941426358798,0.3149788641096698,0.3213941426358798,0.3149788641096698,within_method_across_samples
candidate_c,exceed_abs_t10,mt_distance,168,available,0.03012706459075383,0.007936794165344296,0.03012706459075383,0.007936794165344296,within_method_across_samples
candidate_c,exceed_abs_t15,exceed_abs_p90,168,available,0.4485501917096532,0.3637277053367218,0.4485501917096532,0.3637277053367218,within_method_across_samples
candidate_c,exceed_abs_t15,comp_curve_l1,168,available,0.3409477320847295,0.3228118129095823,0.3409477320847295,0.3228118129095823,within_method_across_samples
candidate_c,exceed_abs_t15,comp_abs_t5,168,available,-0.20596995844861812,-0.2953714927629524,-0.20596995844861812,-0.2953714927629524,within_method_across_samples
candidate_c,exceed_abs_t15,comp_abs_t10,168,available,0.11922139503938946,0.2005974405087441,0.11922139503938946,0.2005974405087441,within_method_across_samples
candidate_c,exceed_abs_t15,comp_abs_t15,168,available,0.5686050548299731,0.5691720699480848,0.5686050548299731,0.5691720699480848,within_method_across_samples
candidate_c,exceed_abs_t15,pd_distance,168,available,0.36836273399698727,0.4099460545683535,0.36836273399698727,0.4099460545683535,within_method_across_samples
candidate_c,exceed_abs_t15,mt_distance,168,available,0.12906105809809731,0.11752334408539444,0.12906105809809731,0.11752334408539444,within_method_across_samples
candidate_c,exceed_abs_p90,comp_curve_l1,168,available,0.586656836063237,0.4796104956136008,0.586656836063237,0.4796104956136008,within_method_across_samples
candidate_c,exceed_abs_p90,comp_abs_t5,168,available,0.19891441631273374,0.12739943891974506,0.19891441631273374,0.12739943891974506,within_method_across_samples
candidate_c,exceed_abs_p90,comp_abs_t10,168,available,0.1912791775504985,0.11222446929644221,0.1912791775504985,0.11222446929644221,within_method_across_samples
candidate_c,exceed_abs_p90,comp_abs_t15,168,available,0.23749171145398576,0.23483592595229688,0.23749171145398576,0.23483592595229688,within_method_across_samples
candidate_c,exceed_abs_p90,pd_distance,168,available,0.2180192293870438,0.2808942340998432,0.2180192293870438,0.2808942340998432,within_method_across_samples
candidate_c,exceed_abs_p90,mt_distance,168,available,0.0059336419818244,-0.0022385590209782345,0.0059336419818244,-0.0022385590209782345,within_method_across_samples
candidate_c,comp_curve_l1,comp_abs_t5,168,available,0.23532718169879233,0.17132222521067683,0.23532718169879233,0.17132222521067683,within_method_across_samples
candidate_c,comp_curve_l1,comp_abs_t10,168,available,0.43971547335060424,0.4552954952084645,0.43971547335060424,0.4552954952084645,within_method_across_samples
candidate_c,comp_curve_l1,comp_abs_t15,168,available,0.44338692525967605,0.4842309686055278,0.44338692525967605,0.4842309686055278,within_method_across_samples
candidate_c,comp_curve_l1,pd_distance,168,available,0.22722297541923517,0.3064277430242452,0.22722297541923517,0.3064277430242452,within_method_across_samples
candidate_c,comp_curve_l1,mt_distance,168,available,0.11404549183165623,0.15362956879845824,0.11404549183165623,0.15362956879845824,within_method_across_samples
candidate_c,comp_abs_t5,comp_abs_t10,168,available,-0.1693858314909488,-0.13101982335704165,-0.1693858314909488,-0.13101982335704165,within_method_across_samples
candidate_c,comp_abs_t5,comp_abs_t15,168,available,-0.457607957354449,-0.5221399962454402,-0.457607957354449,-0.5221399962454402,within_method_across_samples
candidate_c,comp_abs_t5,pd_distance,168,available,-0.42821209811371574,-0.5211567922898451,-0.42821209811371574,-0.5211567922898451,within_method_across_samples
candidate_c,comp_abs_t5,mt_distance,168,available,-0.1857070922434801,-0.22826942138389114,-0.1857070922434801,-0.22826942138389114,within_method_across_samples
candidate_c,comp_abs_t10,comp_abs_t15,168,available,0.02982177077277008,0.054438053299619024,0.02982177077277008,0.054438053299619024,within_method_across_samples
candidate_c,comp_abs_t10,pd_distance,168,available,0.08001318569357273,0.10375149261465198,0.08001318569357273,0.10375149261465198,within_method_across_samples
candidate_c,comp_abs_t10,mt_distance,168,available,0.3807709406813812,0.38864320782948764,0.3807709406813812,0.38864320782948764,within_method_across_samples
candidate_c,comp_abs_t15,pd_distance,168,available,0.7334791644919039,0.727024458152579,0.7334791644919039,0.727024458152579,within_method_across_samples
candidate_c,comp_abs_t15,mt_distance,168,available,0.19275162416763683,0.15927870864165042,0.19275162416763683,0.15927870864165042,within_method_across_samples
candidate_c,pd_distance,mt_distance,168,available,0.44206409468878194,0.3040959501116111,0.44206409468878194,0.3040959501116111,within_method_across_samples
cnn,psnruv,speed_mae,168,available,-0.46184031381061047,-0.33361088473939693,0.46184031381061047,0.33361088473939693,within_method_across_samples
cnn,psnruv,speed_rmse,168,available,-0.33146814374319106,-0.2624784243853797,0.33146814374319106,0.2624784243853797,within_method_across_samples
cnn,psnruv,wpd_mae,168,available,-0.17837609926382905,-0.1068125794058544,0.17837609926382905,0.1068125794058544,within_method_across_samples
cnn,psnruv,wpd_w1,168,available,-0.5341682890947589,-0.5032344440451304,0.5341682890947589,0.5032344440451304,within_method_across_samples
cnn,psnruv,wpd_bias_abs,168,available,-0.6090930255652167,-0.5805776443731303,0.6090930255652167,0.5805776443731303,within_method_across_samples
cnn,psnruv,grad_mae,168,available,-0.5672016292664951,-0.4488006236048613,0.5672016292664951,0.4488006236048613,within_method_across_samples
cnn,psnruv,grad_w1,168,available,-0.6552017719838705,-0.5809319653170413,0.6552017719838705,0.5809319653170413,within_method_across_samples
cnn,psnruv,grad_kurtosis_abs_delta,168,available,0.3883143888697463,0.21539929439514885,-0.3883143888697463,-0.21539929439514885,within_method_across_samples
cnn,psnruv,psd_log_l2,168,available,-0.5010355153307323,-0.4522299441691427,0.5010355153307323,0.4522299441691427,within_method_across_samples
cnn,psnruv,psd_slope_abs_delta,168,available,-0.5774807604938725,-0.6099027642095353,0.5774807604938725,0.6099027642095353,within_method_across_samples
cnn,psnruv,exceed_abs_t5,168,available,-0.43727181498095435,-0.4691610486662865,0.43727181498095435,0.4691610486662865,within_method_across_samples
cnn,psnruv,exceed_abs_t10,168,available,-0.33173971180919243,-0.28068545917463467,0.33173971180919243,0.28068545917463467,within_method_across_samples
cnn,psnruv,exceed_abs_t15,168,available,-0.5808850069611865,-0.6339611563010918,0.5808850069611865,0.6339611563010918,within_method_across_samples
cnn,psnruv,exceed_abs_p90,168,available,-0.7584573657537023,-0.7745455833894341,0.7584573657537023,0.7745455833894341,within_method_across_samples
cnn,psnruv,comp_curve_l1,168,available,-0.6944427091315974,-0.6410945591265909,0.6944427091315974,0.6410945591265909,within_method_across_samples
cnn,psnruv,comp_abs_t5,168,available,0.06405367656182714,0.08830238937315325,-0.06405367656182714,-0.08830238937315325,within_method_across_samples
cnn,psnruv,comp_abs_t10,168,available,-0.43277926825042284,-0.3590418198900684,0.43277926825042284,0.3590418198900684,within_method_across_samples
cnn,psnruv,comp_abs_t15,168,available,-0.49076850931641297,-0.474847493427526,0.49076850931641297,0.474847493427526,within_method_across_samples
cnn,psnruv,pd_distance,168,available,-0.27398996421056787,-0.34075551348697364,0.27398996421056787,0.34075551348697364,within_method_across_samples
cnn,psnruv,mt_distance,168,available,0.16694134700707414,0.24671873497299568,-0.16694134700707414,-0.24671873497299568,within_method_across_samples
cnn,speed_mae,speed_rmse,168,available,0.9506008334788553,0.9534751292006013,0.9506008334788553,0.9534751292006013,within_method_across_samples
cnn,speed_mae,wpd_mae,168,available,0.875566697220009,0.850271561694869,0.875566697220009,0.850271561694869,within_method_across_samples
cnn,speed_mae,wpd_w1,168,available,0.6382406413704325,0.5900810382616002,0.6382406413704325,0.5900810382616002,within_method_across_samples
cnn,speed_mae,wpd_bias_abs,168,available,0.4880207568293199,0.42946229265897623,0.4880207568293199,0.42946229265897623,within_method_across_samples
cnn,speed_mae,grad_mae,168,available,0.9613029922091235,0.9495801296814654,0.9613029922091235,0.9495801296814654,within_method_across_samples
cnn,speed_mae,grad_w1,168,available,0.7654134018631289,0.7294430580934497,0.7654134018631289,0.7294430580934497,within_method_across_samples
cnn,speed_mae,grad_kurtosis_abs_delta,168,available,-0.38425662051058895,-0.19501571666472634,-0.38425662051058895,-0.19501571666472634,within_method_across_samples
cnn,speed_mae,psd_log_l2,168,available,0.6204322569049768,0.638218069355794,0.6204322569049768,0.638218069355794,within_method_across_samples
cnn,speed_mae,psd_slope_abs_delta,168,available,-0.018173218254859066,-0.0205253061079869,-0.018173218254859066,-0.0205253061079869,within_method_across_samples
cnn,speed_mae,exceed_abs_t5,168,available,0.3111949853328774,0.34405008589197594,0.3111949853328774,0.34405008589197594,within_method_across_samples
cnn,speed_mae,exceed_abs_t10,168,available,-0.09550252769448223,-0.16135775785706694,-0.09550252769448223,-0.16135775785706694,within_method_across_samples
cnn,speed_mae,exceed_abs_t15,168,available,0.4778115087603144,0.5494859815449405,0.4778115087603144,0.5494859815449405,within_method_across_samples
cnn,speed_mae,exceed_abs_p90,168,available,0.35003269494598716,0.3533516230430095,0.35003269494598716,0.3533516230430095,within_method_across_samples
cnn,speed_mae,comp_curve_l1,168,available,0.31679916119974827,0.32866131132131277,0.31679916119974827,0.32866131132131277,within_method_across_samples
cnn,speed_mae,comp_abs_t5,168,available,-0.5082393486429211,-0.5618032600736358,-0.5082393486429211,-0.5618032600736358,within_method_across_samples
cnn,speed_mae,comp_abs_t10,168,available,0.22514963814932232,0.1185918609936595,0.22514963814932232,0.1185918609936595,within_method_across_samples
cnn,speed_mae,comp_abs_t15,168,available,0.7424507258657648,0.7648288214404031,0.7424507258657648,0.7648288214404031,within_method_across_samples
cnn,speed_mae,pd_distance,168,available,0.8547708525300973,0.8504487221668244,0.8547708525300973,0.8504487221668244,within_method_across_samples
cnn,speed_mae,mt_distance,168,available,0.28669469606368425,0.21092219618244493,0.28669469606368425,0.21092219618244493,within_method_across_samples
